s	Agathobacter_rectalis	Bifidobacterium_adolescentis	Collinsella_sp003487125	Enterocloster_aldenensis	Anaerobutyricum_hallii_A	Bariatricus_comes	Holdemanella_biformis	Blautia_A_wexlerae	Dorea_formicigenerans	Coprococcus_A_catus	Bacteroides_uniformis	Bacteroides_ovatus	Bacteroides_caccae	Alistipes_shahii	Odoribacter_splanchnicus	Alistipes_onderdonkii	Enterocloster_sp900540675	Parasutterella_excrementihominis	Clostridium_Q_symbiosum	Bilophila_wadsworthia
Healthy	0.586316067216692	0.23176768325901	-0.172656578577594	-0.211478112777527	-0.65527378206014	-0.513116334401877	-0.376161709536362	-0.85229276621959	-0.498037468436826	-0.430497342912587	0.209981228656706	-1.18762148884581	-0.234100578160089	-0.904935310451364	-0.195186128455726	-1.39946270563553	-3.21467016498923	-2.53461714855158	-5	-2.1073489661227
Healthy	-1.48214458106997	-5	-0.923068425444344	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.572936056284206	0.0509324241469379	-5	-1.43462449728593	-1.1289527386945
Healthy	-0.0749355578979963	-5	-1.29115436195182	-5	-5	-1.61154354729973	-5	-1.21781413350798	-5	-5	1.04566753885865	-1.40110011293612	0.0870783137776971	-0.159009899464302	0.0379600733382725	-0.825242623689339	-5	-1.8699880503281	-5	-1.93554201077308
Healthy	-5	-0.701212400055764	-5	-5	-5	-5	-5	-5	-5	-5	0.884940293332863	0.0556305770836535	-0.0578529949746127	0.329141498760167	-5	-0.306466504654272	-1.10138450258381	-5	-5	-0.804986437124172
Healthy	1.01000339853268	-5	-5	0.212515199966411	-5	-0.00240394655360146	-5	-0.191775518903839	-5	-0.556392843415484	0.778628711758099	0.170123775648977	-0.224265797520391	-0.984682166930883	-5	0.122068356981486	-5	-5	-5	-5
Healthy	0.376001774817021	-5	-1.58469270777443	-1.30653687278047	-2.47366072261016	-1.4805658050863	-5	-1.38679264789624	-5	-5	0.933784308472553	0.458572888819037	-0.23251018966307	-0.112765407420018	-0.191856574238509	-1.91044811711355	-2.09528445472132	-0.625269979038187	-5	-1.75202673363819
Healthy	-5	-5	-1.34514990943861	-1.1735364509072	-2.26520017041115	-5	-5	-1.40055362427472	-5	-5	0.258943622802486	-0.838182959832307	0.541037285801399	0.316075234838397	0.0725292859708848	-0.551525571787839	-0.663080197799772	-2.51999305704285	-1.39870068980566	-5
D009765	1.12094917056996	0.521727643630705	-0.0272974087151324	0.195337749063281	0.258680374856664	0.3664210892887	0.206747642029351	-0.337657779233692	-0.183685771180681	-0.226030809599782	-0.430790006024531	-1.8725712221484	-5	-0.947229130525118	-5	-5	-5	-5	-5	-5
D009765	0.795479587002897	-2.11633856484638	-0.619752568589452	-0.570748496669307	-0.468687168483906	-0.205254102200279	-0.684680534741249	-0.174567390584403	-0.2940080700853	-0.611188586526476	0.954115580394077	0.224760897373851	0.563363596406226	0.422121810246265	-0.101028130257379	0.340440148662356	-5	-5	-5	-1.91399629438162
Healthy	0.522664585305987	-0.491227951729074	-1.006607862551	0.20652095363069	0.291752795947377	-0.287064229579201	-5	-0.295763662691212	-0.647971925162635	-5	0.272066823876861	-1.11356568037106	0.460105171045487	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.68301919564619	-5	-5	-5	-5	-5	-5	-5	-5
D009765	1.21444671077445	-5	-5	-0.382255492264491	-0.174859610840883	-0.898699819532315	-0.125413825004189	-5	-1.12866061890014	-5	0.543981176766847	-0.393575637564287	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.268185685869265	-5	-1.30059591818466	-5	-1.59928936322677	-5	-5	-0.98426312552255	-1.21695442788531	-5	-1.35281270210401	-0.907349521643205	0.285896960957969	0.648865255270207	-0.0288448053762709	-0.0918260688074036	-5	-0.781254487776525	-5	-5
Healthy	1.11791099425666	-2.35654732351381	-5	0.591770040717744	0.491207561993105	0.401515992618141	-5	0.38410958156753	-5	-0.740645072691966	0.590763837491402	-1.07139934015548	-0.143156359894144	-0.644893447045508	-0.237831788261087	-2.60032627851896	-2.02502800570193	-1.25173442733126	-2.73518217699046	-5
Healthy	-5	-5	-5	-5	-5	0.604410751009475	-5	-0.62887669941805	-5	-1.01881586260165	0.850968314451196	-0.116208012273776	0.474810461928255	0.0260509012724537	-5	-1.65462626944091	0.335872939987438	-1.50612388914718	-1.99653946789049	-5
Healthy	0.363747323314598	-0.549750891680639	-1.07727454200674	-0.158246464110334	-0.379863945026242	-0.575020413254192	-5	-0.414900392625936	-1.08862929288386	-1.53895190832934	0.152523778268415	-1.50947969063665	-0.314007607033412	0.34714259389161	-0.725611204449621	-0.206286426591745	-1.63413778459744	-2.13906337929991	-1.55814782422671	-1.54668165995296
Healthy	0.841316289173831	-5	-5	-5	-5	-5	-5	-0.671416550285798	-5	-5	0.732720965889749	-5	-1.17321276118371	-5	-5	-5	-5	-5	-5	-5
D009765	-0.626793659857052	-5	-5	-1.10193333935837	-0.0682066215185591	-5	-5	-5	-0.974858050374807	-5	-0.888334304060481	-5	0.0376814217028207	-5	-5	-5	-5	-5	-5	-5
Healthy	0.441407605072405	-5	-1.7956086680807	-5	-5	-5	-5	-1.01999662841625	-1.44261311794049	-1.9734667354767	-1.34833439607706	-0.884156595887184	0.460782115660362	0.622781655135148	-0.0831251214613167	-0.642675117259791	-5	-0.725311157762441	-5	-5
Healthy	0.418697280127774	-1.37140674414874	-1.18835797854685	-0.256796073707377	-0.596261949636144	-0.618505867121702	0.327808324323511	-0.489253974061077	-0.481065130133354	-1.26784758193479	0.908143883340633	-0.36635988053331	-1.3623101808816	-0.55612708122896	0.0771934255944134	-1.30565808963582	-5	-5	-5	-5
Healthy	0.427119173286759	-0.346748883986339	-5	0.085329830682125	-0.110894474786951	-0.0499809661000127	0.0986644884035442	-0.549043045222428	-0.986025822979084	-0.765609277607808	0.695871141009438	-1.9434762759209	0.521775975570468	-0.180561360732596	0.33748122505388	-0.693617867849802	-5	-5	-5	-1.16027062479361
Healthy	0.645610881193207	-2.07109230975605	-5	-0.764269602620594	-0.279394223273879	-0.658901961375951	-5	-0.903646240006705	-0.833866029694891	-1.20753826865305	0.659286634679235	-1.39243775681641	0.225482447973504	-1.73518217699046	0.199225695306521	-2.62893213772826	-5	-0.192945532231022	-5	-1.24275584897803
Healthy	1.03826280477375	-0.139033470241535	-1.75473416054254	-0.680893940690224	-0.194757484553814	-5	-0.545094190657041	-0.481051982642794	-0.964490214910441	-1.01836257534423	1.0351298313689	-0.874063533033906	0.650930827437438	0.164709663539879	-5	-1.18203819546801	-5	-1.84345084866822	-5	-5
Healthy	0.268655183326549	-5	-5	-0.145341806186022	0.138605808876398	-0.0555666822997855	-5	-0.0526202006398225	-0.347540916488317	-1.49580108146055	0.834853510703294	-5	1.19753719857533	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.319981936750808	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.4096662121504	1.24641018647249	0.304652065615002	-0.394986017898961	-5	0.470982019126291	-1.97881070093006	-0.625196683483918	-5	-1.28954413566458
Healthy	-3.82390874094432	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.61261017366127	-0.529354342113272	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.208358466218653	-0.915459467938516	-0.615449468436282	-5	-1.90101036059882	-1.07216786713342	-5	-1.96899571863646	-5	-5	1.11017575500142	0.824849922245149	-5	-5	-5	-5	-1.16279047219879	-1.2955063029907	-1.50570623133467	-2.87942606879415
Healthy	0.199697596516536	-5	-5	-0.451340383656905	-1.33620487778059	-0.0162249147147869	-0.571427890738131	-1.08815020350058	-5	-5	-0.103280928041369	-0.752321270429342	0.00192832310064506	-0.283762868427589	0.278524964737018	-2.33068311943389	-5	-1.40186635418676	-5	-5
Healthy	-0.13063331782178	-0.780415473785745	-0.665868067672171	-1.18362611124764	-1.08645104209348	-0.481512381797438	-2.37571790416433	-0.85676654534683	-1.03635381351516	-1.25018641470706	-5	-0.70186770822039	0.188357482147972	-0.00489593441421962	0.0547470753824856	-2.42481215507234	-5	-2.85387196432176	-5	-1.60345196201287
Healthy	1.01358331698857	-1.14551177495557	-5	0.0692683917034387	0.0241448303778347	0.185907454460664	-5	0.674989665539448	-0.692482568796869	-0.342810244379119	-5	-0.789066464642378	1.06129826208863	-0.258430859506466	-5	-2.02779716162094	-5	-1.1322968667299	-5	-5
Healthy	0.342787729535282	-5	-5	-0.175711417540455	-0.480920529623477	-0.417277737175081	0.282794256016391	-0.560556772550753	-0.873122131164733	-2.34486156518862	-0.715433922733026	-5	-1.73754891026957	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.914317056805385	-5	-5	-5	-5	-0.687505292810329	-5	-1.50320868429996	-5	-5	-5	1.46070710201904	-5	-5	-5	-5	-1.0552706396967	-5	-0.801672882276522	-5
Healthy	0.469002708958148	-5	-5	0.258297183679898	-0.895717792905562	-1.28709787495278	0.403515154989345	-1.10507502264046	-0.991783198410309	-0.795880017344075	0.883155883384888	-3.09691001300806	0.0787358659073382	-0.302221595783087	0.262631415024078	-1.15218065270476	-5	-1.95624487303132	-5	-1.99139982823808
Healthy	0.578516581813775	-5	-5	-5	-0.0946845369166042	-0.161604322718131	-5	-0.31712419043201	-0.271459552061398	-5	0.459392487759231	-0.549196826776354	0.455977119927341	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0718141758055544	-0.651948386931642	0.582782422826324	0.214928580168131	0.235715254351043	-0.705599915090189	0.21987256332354	-1.6844494655781	0.0121198358045133	-1.36101184065632
Healthy	-0.242209337393449	-0.536928619187752	-0.86413618620013	0.326753566000547	0.340804885479952	0.16216098843503	0.745646184525931	0.371505632166178	-0.263962237621423	-0.494348158769009	0.00821680158969044	-1.34189316449361	-0.0730507884682891	-1.1714689933549	-0.366289215120774	-0.90570360259463	-5	-5	-5	-5
Healthy	0.33820341346079	-0.351659508310827	-0.839021539879991	-5	-1.82710530224782	-1.33809270723398	-5	-1.03508070571336	-5	-5	0.391146906415991	-0.637008884376431	0.850255868560545	0.433576237807939	0.373873378847206	-0.299227078093157	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.830602781422755	-1.06793230779928	0.42569232446661	0.436868398379959	-5	0.412112636515681	-5	-5	-5	-5
Healthy	0.155806521302692	-5	-5	-1.933301449577	-5	-1.99913227846877	-5	-1.41793663708829	-5	-5	1.08901477846587	-0.112748516141314	-5	0.723600959872691	-0.132497157177204	-0.380322435332364	-5	-5	-5	-5
Healthy	0.458066470492147	-5	-5	-1.01619335802158	-5	-5	-5	-0.3060884711944	-5	-5	0.648870129282536	-0.543801035340762	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-3.05551732784983	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.829669069921234	-5	-5	-5	-5	-0.263038087805589	-5	-1.32193709502565	-5
Healthy	-5	1.18749562127424	-2.58335949266172	-5	-5	-5	-5	-5	-5	-5	-0.800189991046193	-5	-2.19517932127884	-5	-5	-5	-5	-5	-5	-5
D009765	0.872243122959942	-0.317728536140157	0.541372031061428	0.474605206058348	-0.0128254989124583	0.13264385097308	-5	0.0705734740657718	0.0215944515446236	-1.50459443685381	1.05012095876836	-0.791289980093599	-5	0.0897850459630413	-0.28712311069362	-1.95585237912128	-2.18575240426808	-1.25790359769676	-5	-2.18708664335714
Healthy	0.264813102391686	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.03731133486992	0.245246087127358	-5	-5	-5	-5	-1.42388910587916	-5	-5	-5
Healthy	1.31819715221116	-0.392748767682149	-5	-1.02701077314465	-0.0332577130223662	-1.1880900195799	-5	-0.114226170081733	-0.10153262017301	-5	0.612350405259573	-0.0598921033961519	-5	-5	-5	-0.132503049471292	-5	-5	-5	-5
Healthy	0.796008549488899	0.0528170194650323	-5	0.138539521483194	0.349898891403912	0.54697674095745	-5	-0.213816654432366	0.107060655254832	-0.540758335121918	-0.14637478502741	-1.16768273007774	-0.122139340615074	-1.08175990977858	-0.0477065316911992	-1.89756629431866	-5	-2.74714696902011	-5	-5
Healthy	1.45584958389008	-0.0393675218781293	-1.72422809983507	-1.33629907461035	-0.308114348612299	-0.174437578001976	-5	-0.812310106474816	-0.701277886394292	-1.15101079374883	1.08099101140673	-1.1741845550148	-0.492994667219722	0.369310501022333	-0.156648850730095	0.196427676803706	-1.98338445244282	-5	-5	-5
Healthy	-5	-0.408913122032653	-0.198198540425395	-0.17611514590908	0.635391248325522	-0.289045330395904	-5	0.187639148637561	-0.00783544484660303	-0.455225251368042	1.08498750124873	-1.50835820652241	0.307825377786356	0.268889073608589	-0.158484111577705	-0.592813117369179	-5	-5	-5	-5
Healthy	0.955647348947654	-5	-0.925037356868374	-0.359458938589711	-0.124539369365725	0.192082155078119	-5	0.179097727637343	-0.030244054517378	-0.669099440332066	-0.586247732317451	-0.465136589451585	-1.74256143314019	-1.20544224874524	-5	-1.4415314374762	-5	-5	-5	-5
Healthy	0.0614449391869873	-5	-5	-5	-5	-1.61834351741421	-5	-1.24025663240227	-5	-5	0.882650311458418	0.444121337480666	-0.8863239881029	-0.222732714064951	0.00341744520219368	-0.853996066189131	-5	-0.711460149329544	-5	-1.88074411072206
Healthy	-1.40307318565703	-5	-5	-0.651714612477388	-1.69100897099984	-5	-2.65169513695184	-0.948037550216953	-2.24260397120698	-5	0.519407928955734	-1.26680273489343	0.741491964925675	0.213379610788043	0.0988824356538409	-0.942486039893409	-0.24123945609002	-1.94500413847086	-1.45618019485734	-1.54090921039941
D009765	0.143782728421145	0.891455497065204	1.10148621277668	0.482101453486598	0.617598919126702	-0.354636688654741	-5	0.00928938641336274	-5	-0.325662531844354	1.17189633631067	-0.695207983507773	-5	-5	-5	-0.187875771380494	-5	-5	-5	-5
Healthy	1.04776575159717	1.72778037846591	-0.748532124516476	-1.39351114955735	-0.195915113568	-1.61762269653189	-0.28787243882774	-0.787785752580059	-5	-1.17204947169737	0.705942356919335	-1.55052160081263	-0.376006842194599	-0.178820672829036	-5	-0.574253900704269	-5	-1.74521031260279	-5	-5
D009765	1.15723034407708	-5	-5	-5	-0.40585063420172	-0.184004095978956	-5	-5	-5	-5	-0.399724276301079	-0.400477170708484	0.546947158543958	-5	-5	-5	-5	-5	-5	-5
Healthy	0.863418037522087	-0.735654492949907	-1.48558507941963	-0.868638010884057	-0.533458593550465	-0.518256479579555	-5	-0.668491723713611	-0.716201427085007	-1.13012318673323	-0.183785222618497	-0.840643388377773	0.494126753736251	-0.0677292241005096	0.0977603970881581	-0.549566124827436	-5	-1.83773438570198	-5	-1.71919407160633
Healthy	1.14680098069755	-0.919589992844363	-5	-5	-5	-5	-5	-1.88840147511961	-5	-5	0.684408155259487	0.0709240314761502	-5	-5	-5	-0.0289097868628846	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0723063465357404	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-1.33161408331	-1.01363140642973	-0.28094230524239	-5	-0.248136070445015	-1.60275541898961	-1.01822668137225	0.559758245653739	-1.12848544129162	-5	0.243871094623116	0.168294136608057	-1.2362725962343	-5	-0.755871381330533	-5	-5
Healthy	-0.23832018598596	-5	-1.0909255985991	-5	-2.23957751657679	-5	-5	-1.15932943866659	-1.20718822875185	-5	-1.43344466911694	-0.820735535660975	0.29108900005696	0.657440234206158	-0.020415207998336	-0.0766886139426616	-5	-0.846703550644695	-5	-5
Healthy	1.26024817189557	0.364149345235984	-0.156032596103399	0.835526966992226	0.500579492363338	-0.336525230394964	-5	0.451513189095806	-0.390053602792332	-5	1.0503066586969	-1.24557521072274	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.178991327667069	-0.521087361070694	-0.852076461019393	-1.91044811711355	-1.30627305107635	-1.54607040794227	-5	-1.83713700667807	-5	-5	1.51600239174062	0.387521518630911	0.724623985053917	-0.0958635393723459	0.0267905782371097	0.582141801689706	-5	-0.572092135500752	-1.93554201077308	-1.13024040521759
Healthy	0.763993705348607	0.110141718340488	0.29813229177961	0.453928064999904	0.303658194630517	0.641476093579398	-5	0.150280450173848	-0.078022358776795	-5	-0.431200065994475	-1.31560352158098	-0.611650092129618	-1.03545753392086	-1.30706499746886	-2.03763066432998	-0.613608060649889	-5	-2.91364016932525	-3.13667713987954
Healthy	-5	-5	-5	-5	0.367348465262761	-5	-5	-0.67376657909576	-5	-5	0.321749589169237	0.299322035754192	-1.82419836715172	-1.49214412830417	-5	-0.37006059946483	-0.175405615290325	-0.36617819269832	-5	-5
Healthy	0.990194510039197	0.694650819392049	-1.05129369109515	-0.62756672080455	0.0474384273276478	-5	-0.232517607857468	-0.445353383793635	-5	-0.731001041457326	1.05310957321111	0.88249493889506	0.141440366197893	0.444199427212729	-5	-0.327588085169368	-5	-1.07150173187631	-5	-5
Healthy	0.90036712865647	-5	-5	-0.0462548010941914	-0.908262717008339	-0.0893542543829547	-5	-0.0444902362735063	-5	-5	1.18314195716851	-0.346584862741571	0.153198796113323	-0.175119527349869	-5	-1.0551226940363	-1.36381310480128	-5	-5	-2.35163998901907
Healthy	0.0945340146811747	-1.14660602254933	-5	-0.0243660273644088	-5	-0.0287473513731161	-5	-1.34237056861105	-1.87451873429941	-5	-1.61852390972497	-5	-0.674074044228534	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	0.47196610427306	0.662513236140468	-5	-5	-5	-5	-5	-5	-5	0.27272787003026	0.830177273358824	-5	-5	-5	-2.45967052520913	-5	-5	-5	-1.31794522292619
Healthy	-5	-5	-5	-1.44261311794049	-5	-1.05408848318073	-5	-1.26696331706642	-1.57724605869865	-5	-0.0771811553851775	-0.37017261895828	0.549232616899581	-0.0812150244815383	0.12654049728513	0.548269002970706	-5	-2.53461714855158	-5	-1.33413769979684
D009765	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.22524490830879	0.271397795642367	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.226305980420772	-1.2616952069259	-1.57839607313017	-0.635636645384269	-0.703751757051066	-0.629727532150472	-5	-1.26003230324049	-0.799313624030383	-1.39761440989489	0.413874530323047	-1.64975198166584	0.227089338229065	-0.978232027317593	-0.18213727029036	-1.74232142513082	-5	-0.569812029656505	-5	-5
D009765	0.34714259389161	0.782443956917726	0.963515363725956	0.606675811530011	0.773534129956256	0.0511448015879619	-0.812028298352603	0.143654834652498	-0.521087361070694	-0.120829545288042	0.111373426104308	-0.338812239588677	-5	-0.85241641757836	-5	-0.202289386267852	-1.25711782856273	-5	-5	-5
Healthy	0.976066012602559	-0.617190777568485	-0.572773636415488	-0.329021661049564	-0.422749541920529	-0.507672724906307	0.104213884199323	-0.716857136696758	-0.762934047444596	-0.719444391993726	0.138249000256216	0.0547930158606875	-0.225373562066047	-0.28375452118556	0.119305388107681	-0.991484992368545	-5	-2.10182351650232	-5	-5
Healthy	0.38251232429367	-1.25352149006997	-1.03338901331807	-5	-5	-1.21673976712705	-5	-5	-1.8569851997459	-5	1.06004817884259	-1.05428528594014	0.165523277403454	-0.104594030402202	0.0339984131901687	-0.278717121748454	-5	-5	-5	-5
Healthy	0.266041092285358	-2.07468790850035	-5	-1.09653017149283	-1.70487291474781	-5	-5	-1.34361428094131	-1.51427857351842	-2.1331221856625	1.10423130755858	-1.01995115493504	0.0970593846193868	-1.08926890195662	-5	-0.0774873309707545	-2.35163998901907	-5	-5	-1.89380910273658
Healthy	-0.213057019600108	-5	-0.986867723953997	-5	-5	-1.52753610339301	-5	-1.30759376516637	-2.71669877129645	-5	-0.246485882210803	-1.12994741830646	0.2976467263556	-0.355482634097717	-0.0575058093442407	0.211881092183438	-1.18701983396052	-1.78436243656494	-5	-1.14050144181222
D009765	0.803470772492864	-5	-5	0.279591665897047	-0.88769669662407	0.0918884440420802	-5	-0.586599638810187	-0.703993330686328	-1.52738980240396	0.278440338820953	0.0256990105679337	-5	-1.78727984558216	-0.404107142058051	-1.46660929198245	-5	-1.54944299058167	-5	-5
Healthy	-5	-5	-5	-5	-1.11918640771921	-5	-5	-5	-5	-5	1.41630775358381	1.40511420761471	1.16490905082981	-5	-5	-5	-5	-5	-0.941687878891614	-5
Healthy	-0.79617869748345	-5	-1.38584129049082	-0.766369419835537	-0.899594988434111	-0.954403228132421	-5	-0.627603567576888	-1.75276345049324	-5	0.438463235117634	-2.62708799702989	-5	0.15074723210584	-5	-0.269847827485165	-2.55752023093555	-2.12551818230053	-1.55268689117643	-1.37530546872792
D009765	0.787353481785869	-5	1.04119167874789	0.264605344391663	-0.0902140481009321	0.00656016484322912	-5	0.643072502464121	0.415994409127131	-5	-0.121909266054682	-5	-5	0.260295636021054	-5	0.271474507429249	-5	-5	-5	-5
Healthy	-5	-0.453001073554724	-0.425031667857001	-0.00346643855462429	0.707030805209178	-1.389872386924	-5	0.219180953052859	0.107589811163095	-1.72056121171298	0.733212517325166	-2.09528445472132	-0.0527231622406928	-0.0590852624197146	-5	-0.161528720928071	-5	-5	-5	-5
