group	Ruminococcaceae	Marinifilaceae	Erysipelotrichaceae	Enterobacteriaceae	Streptococcaceae	Peptostreptococcaceae	Pasteurellaceae	Veillonellaceae	Eggerthellaceae	Micrococcaceae	Rikenellaceae	Acutalibacteraceae	Dialisteraceae	Barnesiellaceae	Methanobacteriaceae	Coriobacteriaceae	Oscillospiraceae	Desulfovibrionaceae	Eggerthellaceae	Coprobacteraceae
Healthy	1.00071	1.30351	5.33684	0	1.60955	0.08412	0	0	0	0	0.42047	0.66502	0	0.11893	1.90301	0.03785	0.00715	0	0	0
Healthy	14.56236	0	0	1.88746	0	0	0	0	0	0	2.76763	3.92368	0	0.59791	0.42914	1.00364	0	0.05407	0	0.39662
Healthy	3.19307	0	0.43276	0	0	0	0	0	0	0	1.39526	0	0	0	0	0	0	0	0	0
Healthy	7.34323	0.71395	0.07146	1.43986	0.40837	0.00613	0.02287	0	0.03878	0	4.61983	0	0	1.35529	0	0.38453	0	0.03475	0.03878	0
Healthy	0	0	0	2.74832	0.09803	0	0	0	0	0	0	0.04359	0	0	0	0	0.38809	0.04609	0	0
Healthy	0.89433	1.15119	0	0	0.6513	0.04315	0.3539	0.08778	0	0	0.71322	4.73477	6.64189	1.7098	0.18105	0	0	0	0	0
Healthy	5.39454	1.32887	0.1551	0.07617	0.03125	0.03226	0.17004	0.01651	0	0	6.38827	0.62418	0	3.28842	0	0.27859	0.00902	0	0	0
Healthy	3.87322	1.28332	0	0	0	0	0	0	0	0	7.37156	0.97464	0	1.30868	0.02876	0.14886	0.39467	1.64987	0	0
Healthy	5.245	1.10504	0.0243	0.04198	0.02956	0	0	0	0	0	17.45545	0.12658	0	2.0715	0	0.05215	3.05171	0.00154	0	0.35714
Healthy	7.53495	0	0	0	0.0161	0	0.03656	0.0072	0	0	5.92174	0.00883	0	0	0	0	0.01881	0	0	0
Healthy	4.2281	0.94826	0.00486	0.13218	0.29615	0	0	0.00213	0.4103	0	15.5661	1.40431	0	0	0.1953	1.20806	0.1802	0.11107	0.4103	0
Healthy	4.86217	0.41661	0	0.20678	0.31688	0.33346	0.08566	0.0216	0.01596	0	2.42525	5.29828	0	0.84195	0	0.06525	0	0	0.01596	0
Healthy	0.76327	0.64273	0	0	0.02025	0	0	0	0	0	15.48183	0.13817	0	3.16073	0	0.06576	1.1756	0.03259	0	0
Healthy	0.593	0	0	2.24934	0	0	0	0	0	0	11.91998	0	0	3.2257	0	0	0.22674	0.05179	0	0
Healthy	6.6158	0	0	0	0	0	0	0	0	0	3.5365	1.21739	0.31288	1.6003	0	0	0	0	0	0
Healthy	21.07326	0	11.72467	0.95059	0.56117	0.62159	0	0.06109	0	0	0	0.08778	0	0	1.04804	2.23707	0	0	0	0
Healthy	3.72164	0.82963	0.01058	0	0.08341	0	0.06129	0.00798	0.12817	0	20.64833	0	0	2.52544	0	0.03354	0.1671	0.14748	0.12817	0.04974
Healthy	3.71931	0.93765	0.04521	0	0.05612	0	0.08635	0	0.17511	0	20.54015	0	0	2.66486	0	0.021	0.14851	0.14814	0.17511	0.0581
Healthy	0.60032	2.60986	0	6.53906	0	0	0	0	0	0	21.36368	0.70106	9.44246	5.26648	0	0.02368	0.04175	0.33399	0	0
Healthy	4.55113	0.85221	0.07757	0	0.47816	0	0.80726	0.15883	0	0	17.96179	1.82117	0	0	0	0	0.07574	0	0	0
Healthy	2.18043	1.06089	0	0	0	0	0	0	0	0	9.38631	0.40013	0.23887	0	0	0.00925	0.00191	0	0	0
Healthy	0	0	0.19375	2.62146	9.5205	0	0.43647	0.56786	0	0	2.12241	0	0	0	0	0	0.00369	0	0	0
Healthy	20.0078	0	0	0	0.58813	0	0	0	0	0	7.76484	27.1605	0	1.09078	0	1.21596	0	0	0	0
Healthy	0.86856	0	0	0	0	0	0	0	0	0	1.48742	0	10.1396	0.11792	0	0	0	0	0	0
Healthy	3.68432	0.87024	0.02511	0	0.06844	0	0.10077	0.00816	0.13351	0	20.42703	0	0	2.64309	0	0	0.14699	0.20481	0.13351	0.04371
Healthy	2.44274	0	0.02595	1.79721	0.09177	0	0	0	0	0	1.45904	0.14612	0	2.63282	0	0	0.99271	0.10238	0	0
Healthy	3.85491	1.06504	0	0	0.06962	0.20544	0	0.21553	0	0	5.12765	6.81986	0	4.17797	0	0.21112	0.07683	0.01272	0	0.02128
Healthy	4.42681	0	0.00781	0.03177	0	0	0	0	0.09891	0	21.0148	2.11855	0	6.67597	0	0.03176	0.10028	0.97352	0.09891	0.04795
Healthy	5.71397	0.74608	0	5.33933	0	0	0.00728	0	0	0	2.62995	0.54528	0	0	0.54418	0	0.52412	0.06167	0	0.09757
Healthy	2.61399	0.55063	0.52419	0.50252	0.08386	0	0	0	0.01712	0	21.02381	2.16454	3.0011	2.06633	0	0.74854	1.18914	0.65801	0.01712	0.1186
Healthy	1.88231	0	0.05298	0.06854	0.30885	0	0.09878	0.02628	0	0	4.03623	0.0956	9.76822	0	0	0	0.06997	0.06499	0	0.14676
Healthy	6.47766	1.15338	0	0	0.01933	0	0	0	0	0	5.19495	2.43968	0	0.08498	0.24888	0	0.349	0.05635	0	0.07789
Healthy	5.84912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	4.35537	1.22653	0.00557	0.16819	0.14173	0	0	0.00976	0	0	15.62957	0.89045	7.59676	5.73988	0.94585	0	0.10847	0.37818	0	0.01692
Healthy	13.68832	0.30775	0.03077	0	0.27774	0.14257	0	0.01316	0.11059	0.00254	4.60024	4.9968	8.38445	2.38989	0	0.59238	0.03022	0.24869	0.11059	0
Healthy	0.07171	0	0	0.77609	0	0	0	0.78312	0	0	0	0	9.72934	0	0	0	0.01544	0	0	0
Healthy	16.90281	2.66915	0.02119	0.00672	0.04004	0	0.00574	0.00199	0.09316	0	8.84665	4.0799	0	0.88332	0	0.07111	0.03822	0.24608	0.09316	0.25881
Healthy	4.14117	1.50519	0.00749	0	0.03766	0	0	0	0	0	1.08136	4.31238	0	4.27036	0	0	0.04348	0	0	0
Healthy	10.36947	0.63857	1.48201	0.32465	0.02304	0.0005	0.00188	0.00441	0.05093	0	1.4379	0.79422	0	8.19785	0	0.43663	0.07485	0	0.05093	0
Healthy	4.47027	0.70243	0.06644	0	0.36114	0	0.7776	0.08596	0	0	17.78473	1.78843	0	0	0	0	0.07427	0	0	0
Healthy	4.88156	0	0.18432	0	0	0.02075	0	0	0.08224	0	5.75375	0.01163	0	5.33909	0	0.52109	0.25416	0	0.08224	0
Healthy	11.2531	0	2.67906	0	0	0	0	0	0	0	0	3.4248	0	0	0.64383	0	0.08516	0	0	0
Healthy	26.27951	0.68627	0.06627	0	0	0.15627	0.32129	0.03605	0	0	0.93194	1.48462	0	0.12952	0	0.00539	0.01018	0	0	0.01339
Healthy	2.73642	0.30914	0.13293	0	0.11943	0	0	0	0.38385	0	0.19726	0.93529	0	3.6097	0	2.6665	0.01223	0.01841	0.38385	0.03414
Healthy	4.01461	0	0.13948	10.2792	0	0	0	0	0.18212	0	1.17817	2.02356	2.79994	0	0	1.31779	0.07368	0.71462	0.18212	0
Healthy	6.52113	1.49151	0.00218	0	0	0.0079	0.10061	0.02171	0	0	8.30521	0.90885	0	3.94776	0	0.04025	0.0259	0.01487	0	0
Healthy	9.75095	0.66242	2.25374	0	1.56746	0	0.1786	0.09462	0	0	2.43148	0	0	0.0929	0	0.12091	0.19916	0	0	0
Healthy	12.31004	1.05607	0.02658	0.02306	0.69865	0	0.31579	0.05051	0.14055	0.00028	4.28575	5.42004	0	2.26174	0	0	0.09198	0.00464	0.14055	0
Healthy	8.73025	1.40001	6.99111	0.1535	0.3917	0	0	0.00416	0.01051	0	6.84075	7.63528	0	2.17235	0.68638	0.26266	0.12776	0.08871	0.01051	0.10676
Healthy	7.01709	0	0.17487	0.32002	0.19158	0.01532	0.27083	0.35686	0.01374	0	0.65724	0	0.00148	0.38183	0	0.06391	0	0	0.01374	0.21309
Healthy	11.92389	0.85133	0.04409	0.00675	0.18325	0	0.10494	0.04856	0.19543	0	3.96722	8.02456	0.00053	1.21827	0	0	0.08736	0.00376	0.19543	0
Healthy	4.1878	0.62923	1.27333	0	0.39844	0.06537	0	0	0	0	3.92033	0.434	0	1.75732	0	0.10602	0.03703	0.0186	0	0.0266
Healthy	2.46149	0.78487	0.02267	0	0	0.0115	0	0	0.04102	0	5.61304	6.68668	12.7095	0	0	0	0.05251	0	0.04102	0.18224
Healthy	2.81178	0	0.67306	0	0	0.09801	0.03779	0	0	0	0	0.03698	0	0	0.65232	0	0	0	0	0
Healthy	4.25721	0	0.134	4.05791	0.15997	0	0.00324	0	0	0	0	0.01799	0	0	0	0.0029	0	0	0	0
Healthy	3.80468	1.22366	0	0.06093	0	0	0	0	0	0	6.66031	0.97459	0	1.32876	0.01411	0.1261	0.33968	1.42888	0	0
Healthy	4.24789	0.75449	0.63958	1.58967	0.00526	0.03777	0.00321	0	0	0	6.12748	0.88743	0	3.41972	0.58046	0.24638	0.22575	0.1026	0	0.05045
Healthy	18.27948	0	7.85353	0	0.8535	2.2151	0.40844	0.09326	0	0.25219	0	16.6394	0	0	3.28183	1.21051	0	0.02758	0	0
Healthy	4.93595	1.07915	0	0	0.43095	0	0	0	0	0	2.15292	0	4.82061	3.55246	0	0.02509	0.13308	0	0	0
Healthy	4.12391	0.98077	0.02318	0.21949	0.23069	0	0	0	0.38532	0.00164	15.49626	1.34242	0	0	0.20356	1.35987	0.19114	0.08565	0.38532	0
Healthy	7.25967	1.66585	1.27484	0.09903	0.00191	0	0.00297	0.12044	0.0399	0	3.80838	3.2217	0	1.58612	0.07783	0.34311	0.12661	0	0.0399	0.04037
Healthy	10.80255	0	10.1207	0	4.45262	1.24703	0.0753	0.09329	0	0.00719	0	0.66312	0	0	0.0354	2.10498	0	0	0	0
Healthy	4.08449	0	0	0.09194	0	0	0	0	0.08275	0	20.85051	2.05326	0	6.7209	0	0.06188	0.08693	0.8116	0.08275	0.06669
Healthy	4.02822	0.26607	0.02979	1.75244	0.01432	0.03032	0.00663	0	0	0	1.5626	0	0	1.02244	0	0	0	0.04785	0	0
Healthy	11.9531	0	0	0	0.01773	0	0	0.0917	0.15487	0	6.05293	0	3.75918	1.13566	0	1.08668	1.11845	0.00501	0.15487	0.02577
Healthy	7.20227	0	0	0.06126	0.01997	0	0	0	0	0	1.62496	0	0	0.46171	0	0	0.04499	0	0	0.0773
Healthy	18.9242	0	0	0	0.37943	0	0	0	0	0	0.58223	6.1875	12.1143	0	0	1.80325	0	0	0	0
Healthy	3.46119	0.60842	0.46132	0.03357	0.08935	0.37331	0	0.02405	0	0	8.92536	1.88646	0	2.51975	0	0.01862	0.5318	0.13867	0	0.14738
Healthy	2.29443	0.85037	0.13173	0	0	0	0	0	0	0	10.3121	0	0	3.54289	0.09233	0.58449	0.14007	1.5463	0	0
Healthy	1.05043	0	0	0	2.60608	0	3.11775	1.7791	0	0	0.14852	1.86635	0	3.67387	6.53455	0	0	0	0	0.17064
Healthy	14.38138	1.57107	0.18382	0.1379	0.00661	0.05455	0	0.02851	0	0	7.3504	0.78253	0	0	0	0.05074	0.16955	0.04588	0	0
Healthy	6.32227	0	0.01604	0	0.87776	0	0.8832	0.04973	0	0	2.81734	0.82341	0	0	0	0.10742	0	0	0	0
Healthy	4.17801	0	0.08464	0.25725	0.00317	0	0	1.05939	0	0	0	0.33726	8.17773	0	0	0.23506	0.58605	0.01028	0	0
Healthy	16.89092	2.90812	0.00342	0	0.17678	0.01811	0.01154	0.01162	0.01832	0	4.10802	2.26016	1.88514	0	6.73	0	0.24916	0.08692	0.01832	0
Healthy	1.83792	0.59582	0.29707	0	0	0	0	0	0	0	10.82944	0.52929	6.04788	0	0	0	1.80978	0	0	0
Healthy	0.63072	0	0	0	0	0	0	0	0	0	0.16038	0.57861	0	0.41346	0	0	0	0	0	0
Healthy	0	0	0.11423	0.43749	0	0.00252	0.00061	0.03376	0	0	0	0	0	0	0	0	0.33015	0	0	0
Healthy	6.57398	2.31445	0.01542	0.09323	0.00396	0	0.03129	0.01978	0.02499	0	13.90312	0.6431	0.35433	5.46903	0.20474	0.20445	0.15407	0.18817	0.02499	0.33767
Healthy	5.43167	0	0.76407	0	0.27112	0.31638	1.34731	0.00961	0	0	1.61447	1.64954	2.30415	0	0	0.2881	0	0	0	0
Healthy	10.39759	0.44496	0	0	0	0.2142	0	0	0.18645	0	2.4478	4.13164	2.63703	0.82337	0	0.25558	0.01822	0	0.18645	0.01214
Healthy	3.65002	1.28191	0	0.09307	0	0	0	0	0	0	6.50566	0.93193	0	1.327	0.01774	0.16083	0.35967	1.68099	0	0
Healthy	2.23238	0	0.299	0	0.09454	0	0	0	0	0	6.99777	4.81267	0	0.78059	1.96453	0.45095	3.10671	0.65119	0	0
Healthy	14.1124	0	0.23297	1.60547	0	0.13173	0.08277	0.03581	0	0	0	10.3071	0	0	0	0.09204	0.25817	0	0	0
Healthy	0	0	1.28671	0	0	0.60065	0	0	0	0	0.50906	10.9391	0	2.38045	3.37489	0	0	0	0	0
Healthy	3.80103	0.23801	0	0	0	0	0	0.52921	0.071	0	15.08267	0.13739	0	1.13016	0	0.06604	0	0.3514	0.071	0
Healthy	1.73577	0	0.03309	0.09818	0	0	0	0	0	0	14.47733	0.19041	5.89787	0	0	0	0.00443	0	0	0
Healthy	1.76815	2.33924	0	0.10716	0	0	0	0	0	0	36.35443	1.19812	0	0	0	0.51228	0	0.06719	0	0
Healthy	12.17565	0.92151	0.27483	0.72001	3.55343	0.00386	0.64406	0.07498	0.42676	0.00073	3.60918	3.48961	0	4.20901	0	0.84728	0.3298	0.01561	0.42676	0
Healthy	4.83722	0.09366	0.02419	0.01743	0.02207	0.01405	0.01908	0	0.02922	0.00315	1.80079	0.00843	0	1.15786	0	0.23723	0.06842	0.09352	0.02922	0
Healthy	6.14094	0	0.39103	0	0.04988	0.59335	0.29812	0.0314	0.00709	0	1.75468	3.06533	1.64527	0	0	0.06452	0	0	0.00709	0
Healthy	3.68512	0	0	0	0.20831	0	2.94243	0.3072	0	0	6.36098	0	4.95623	1.09314	0	0	0.13021	0.00794	0	0
Healthy	3.09314	0	0.07753	13.1923	0	0	0.04549	0	0.00974	0	5.53137	0.19836	0	0	0	0.04954	0.19913	0.06136	0.00974	0
Healthy	0.90227	0.53769	0.43518	2.01818	0.03471	0.00282	0	0	0	0	5.19173	0.37831	0	0.34951	33.7754	2.31551	0	0.33247	0	0
Healthy	0.55445	0	0	0	0.0334	0	0	0	0	0	1.3483	0	0.33099	0.70246	0.29473	0	0	0	0	0
Healthy	7.31944	0.9418	0.84119	0.03817	0.18472	0.00398	0.02898	0	0	0	1.04185	5.47599	1.41234	0	21.0891	0.27622	0.05415	0	0	0.00832
Healthy	7.94201	0	0.00528	0.16289	0	0	0	0	0.1381	0	16.95285	2.25169	0	5.47357	0	0	0.22228	1.65896	0.1381	0.00408
Healthy	8.49192	1.91324	0.01092	0.03111	0	0.00278	0	0	0	0	33.53188	4.17325	0	0	0	0.02411	0.07177	0.017	0	0
Healthy	4.90008	1.00618	0	0	0.45064	0	0	0	0	0	2.12562	0	4.52767	3.75666	0	0.04917	0.13362	0	0	0
Healthy	26.05176	0	0.6235	0.14639	0.1529	0.13799	0	0	0	0	2.46794	9.59689	0	2.41203	0.86242	0.10263	0	0	0	0
Healthy	3.77558	0	0.34156	1.06555	0	0	0	0	0.01951	0	2.42696	0.57157	9.01964	0	0	0.64819	2.29827	0.13363	0.01951	0
Healthy	16.08225	0	0	0.28402	0	0	0	0	0	0	3.44314	0	0	4.57761	0	1.90188	0	0.02269	0	0.73389
Healthy	1.75766	0	0.41372	0	0	0	0	0	0	0	0.58555	0.11494	0	0	0	0	0	0	0	0
Healthy	7.37991	0	0	0	0	0	0	0	0.05886	0	15.05257	0.57758	0.11694	0.52875	0	0.02511	0	0	0.05886	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	2.34553	1.48551	4.53582	0	0	0	0	0	0
Healthy	1.1435	0.78505	0.03583	0	0	0.03446	0	0	0	0	2.67616	6.93199	10.3765	0	0	0	0.00757	0	0	0.13948
Healthy	1.91419	0.51441	0	0	0	0	0	0	0	0	9.59672	1.31791	0	2.96194	0.64288	0	0.02935	0.38168	0	0.09381
Healthy	8.15838	0	1.7809	20.6834	0.05471	0	0	0	0	0	4.90628	0	0	2.96823	0.15967	0.47577	0	0	0	0
Healthy	1.84934	0	0.03083	0	4.99016	0.22496	0	0.03457	0.08199	0	0.4009	25.70062	0	0.03717	1.26732	0.82614	0.00453	0	0.08199	0
Healthy	1.34785	0	0.05866	0	0	0	0	0	0.02655	0	7.20211	0	0	2.76464	0	0.19859	0.06422	0.12192	0.02655	0
Healthy	3.49777	0.83085	0.0698	0	0	0	0	0	0	0	24.12623	0.23332	0	1.042	0	0.04907	0.24901	0.36368	0	0.10175
Healthy	5.5467	1.60826	0	0	0	0	0	0	0	0	7.60927	3.65226	0	5.73539	0	0.15957	0.05698	0	0	0
Healthy	18.37833	1.59556	0	0	0.06142	0	0.01432	0.00247	0.01291	0	6.74115	0.01783	0.09191	0.93127	0.02199	0.39704	0.04283	0.38003	0.01291	0
Healthy	3.61623	0.38911	0.38988	0.15504	0.03581	0.05677	0.01219	0.0372	0.23772	0	19.02068	0.15417	4.05055	0	0	1.00861	0.00871	0.01217	0.23772	0
Healthy	2.54922	0.5541	0.55076	0.38987	0.07486	0	0	0	0.00994	0	20.89645	2.11158	3.08138	2.04444	0	0.71707	1.17894	0.68442	0.00994	0.13363
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.06733	0	0.00512	1.12578	0.00642	0.16076	0.09644	1.55929	0.01982	0.02738	0.00749	0.02693	1.19943	0	0	0	0.01476	0	0.01982	0
Healthy	2.38715	1.08832	0.77904	0	0.00464	0	0	0	0	0	2.20671	5.93273	0	5.5555	0	0	0	0	0	0.42725
Healthy	18.25644	0.84552	0.09846	0.64108	0.10861	0	0	0	0	0	7.68391	0.80139	0	0	0	0	0.07871	0.1571	0	0
Healthy	1.11445	0	0.00238	2.20922	0.87645	0.0211	0	0	0.31421	0	0.21353	31.34502	0	0.15957	0	0	0	0.00223	0.31421	0
Healthy	3.60824	0.9065	0.06491	0	0.01188	0	0	0	0.06744	0	32.68979	0.32924	0	2.63386	0	0.08808	2.77931	0.44208	0.06744	0.06587
Healthy	18.7677	0	0	0	0	0	0	0	0	0	0	0	0	0.17882	0	4.43335	0	0	0	0
Healthy	4.13149	0.40482	0.05921	0.08118	0.04961	0	0.05196	0	0	0	0.80972	5.58772	2.25998	0.51022	0.17103	0	0	0	0	0.01379
Healthy	0.00162	0	0.0162	34.1359	0.02324	0	0	0.14194	0.00107	0	0	0	0	0	0	1.94511	0	0.01384	0.00107	0
Healthy	1.60608	0.59111	0.04636	0.06349	0	0	0	0	0	0	14.70637	0.15842	5.97819	0	0	0	0.02791	0	0	0
Healthy	0.40739	0.56335	0.33608	0	0.03822	0.13564	0.03009	0.09113	0	0	0.32685	0	7.40078	0.50544	0	0.08364	0.00341	0	0	0.06039
Healthy	17.7612	0	0	0	0	0	0	0	0	0	0.27472	2.66024	0	1.34619	0	0	0	0	0	0.2005
Healthy	8.38581	0.09085	0	0.01798	0	0	0	0	0.11478	0	22.80949	0.11711	0	1.73845	0	0.06428	0	0.31247	0.11478	0
Healthy	25.88444	0	0	16.8964	5.45463	0.04182	2.65489	0.21796	0	0.11364	0.00716	0	2.54266	0	0	0	0	0	0	0
Healthy	7.73105	0.89531	0	0	0.05352	0	0.0414	0.01172	0.19568	0	20.57717	0.27763	0.41575	0.7093	0	0.08993	0	0.04428	0.19568	0
Healthy	1.81845	2.30115	0	0.15189	0.00438	0	0.00454	0	0	0	34.86761	1.18423	0	0	0	0.50491	0	0.05116	0	0
Healthy	11.90344	0.52079	0.05069	0	1.5188	0	0	0	0.24577	0	3.87886	5.76254	0	3.37801	0	0.97507	0.09667	0.01639	0.24577	0
Healthy	3.52286	0.71369	0	0.32147	0.01091	0	0	0	0	0	16.15265	1.06802	2.88085	3.01774	0.05175	0	0.01499	0.10246	0	0.01713
Healthy	0	0	0	7.12808	3.59735	0	1.23057	3.86181	0	0	0	3.73209	0	0.27709	0	0	0	0	0	0.05922
Healthy	8.11385	0.62153	1.58635	0.1197	0.65103	0.2005	0	0.05344	0.17996	0	2.41545	2.27913	0	1.48031	0.01332	0.10153	0.05457	0.00588	0.17996	0.00106
Healthy	19.9357	0	10.919	3.34255	0.00938	0.05413	0.05385	0	0	0	0	0.19981	0	0	0.1007	0.19707	0.00551	0.03857	0	0
Healthy	2.94096	0.2094	0	0	0	0	0	0.42182	0.08351	0	13.23254	0.17888	0	1.08249	0	0.03597	0	0.38783	0.08351	0
Healthy	5.60312	1.85105	0	0.14355	0.04397	0	0	0.00317	0.02239	0	14.49528	0.60929	0	0	0.01265	0.33245	0.12766	0.09241	0.02239	0
Healthy	17.93621	0	3.08538	0	0	1.77812	0	0	0	0	0	3.5281	0	0	23.1476	2.47695	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	7.32587	0	0	0	2.25199	0.01458	2.00589	1.29591	0	0	2.58449	2.0723	0	4.74711	2.2348	0	0	0	0	0.22889
Healthy	4.06394	1.87915	0	0.26276	0.02754	0	0.23714	0.15605	0	0	30.21863	2.04145	2.59163	2.64713	0	0	0	0.03855	0	0
Healthy	3.36887	1.00955	0.02466	0.08539	0	0	0	0	0	0	8.40869	0.00353	4.31984	2.85085	0	0	0.11188	0.11194	0	0
Healthy	0.85425	1.68487	0.03925	0.89547	0.02264	0.09574	0	0	0	0	0.19656	4.65516	0	8.07389	0	0.05744	0.12462	0.02823	0	0.17811
Healthy	25.0523	0	0.71294	0	0	0.32805	0	0	0	0	0	1.24484	0	0	6.37433	3.16693	0	0	0	0
Healthy	3.85918	0	0	0	0	0	0	0	0	0	2.4199	6.62134	0	0.13825	0.17672	0	0	0	0	0
Healthy	3.43981	0.39195	0	0	0	0	0.05039	0.0912	0.05768	0	27.69983	0.21589	0	0.80363	0	0.05281	0	0.54332	0.05768	0
Healthy	0.33773	0	0	0	0	0	0	0	0	0	40.62055	0.12014	0	0	0	0.06081	0.08153	0.00456	0	0
Healthy	7.2084	0	2.33088	0.05816	0.50576	3.00563	1.45459	0.79374	0.096	0	1.23038	6.14701	0	0.95902	17.9335	1.88037	0.00614	0	0.096	0
Healthy	6.83672	0.29838	0.16211	0	0	0	0	0	0	0	0.70354	1.57552	0	0.10527	0.35644	0	0	0	0	0.00337
Healthy	1.08846	0.74879	0	0.18506	0	0	0	0	0.02329	0	1.76659	0.06342	10.2359	0.93218	0	0.2341	0.04539	0.03807	0.02329	0
Healthy	1.86552	2.12338	0.07097	0	0.02167	0.01374	0	0	0.02177	0	3.01014	0.00233	1.78082	0	0	0	0.05339	0.03219	0.02177	0
Healthy	4.78382	0	0.02103	2.89015	0.20013	0.44235	0	0.11358	0	0	0	8.81265	0.07772	0	1.55278	0.60156	0.02122	0.03549	0	0
Healthy	4.49764	1.51454	0.07097	1.65118	0	0	0	0.06494	0.02825	0	14.44009	0.76696	0	1.30712	0.06782	0.51592	0.23443	0.14487	0.02825	1.57863
Healthy	0	0	0.00052	0.21039	0.0135	0	0.17285	0.08465	0.01197	0.01145	0.64899	0	0	0	0	0	0.00469	0	0.01197	0
Healthy	4.7274	1.00833	0	0	0.57766	0	0	0	0	0	2.31569	0	4.77503	3.59929	0	0.04976	0.12108	0	0	0
Healthy	4.47197	2.84104	0	0.56952	0.06916	0	0.08951	0.13559	0	0	15.89682	0	0	2.14425	0	0.03478	1.60257	0	0	0.38759
Healthy	2.03697	0	0.71517	0.26265	5.65207	0	1.04259	0	0	0	0.64282	4.22785	0	3.57931	0	0	0	0	0	0
Healthy	4.30797	0	0.41766	0	0	0.15181	0.45025	0	0	0	2.03309	3.42082	0.97369	0	0	0.11357	0	0	0	0
Healthy	2.28936	0	0.97193	0.68164	4.25631	0.05489	0	0	0.00428	0	0.65386	22.06787	11.1482	0	0	3.93227	0	0.06883	0.00428	0
Healthy	4.10417	0.63445	1.26597	0	0.37018	0.05486	0	0	0	0	4.11483	0.44518	0	1.7125	0	0.09911	0.048	0.01429	0	0.03088
Healthy	1.78284	0	1.24442	0.13819	0.42998	0.03542	0	0	0.13782	0	0.00043	0.0419	0	0	0	0	3.70318	0	0.13782	0
Healthy	2.78298	1.43904	0.43517	0	0	0.05531	0.2193	0	0.05707	0	3.39233	1.46077	0.64899	0	0	0.72749	0	0	0.05707	0
Healthy	0.18091	0	0	0	0.81377	0	0	0	0	0	1.66159	25.3458	1.76947	0	0	0	0	0	0	0
Healthy	14.8059	0	0.01939	0	2.27089	0.69314	0.03632	0.48056	0.05986	0	0.07961	17.7746	0.043	0.40971	0	0	0.10424	0	0.05986	0
Healthy	1.3428	0	0	0	0	0.02819	0	0	0	0	8.08774	0.67196	0	1.12093	0	0.10103	0	0.07263	0	0
Healthy	8.3215	0	0.14224	0.18599	1.33874	0	0	0.03522	0.10848	0	0.0307	1.37441	0	0.35006	0	0	1.99116	0.00738	0.10848	0
Healthy	12.19076	1.16115	0.92989	0.02468	0.16507	0.09399	0.14588	0	0	0	18.16255	2.10389	0	11.4248	1.3897	0.74484	0.05237	0.04138	0	0
Healthy	3.30184	0	0.03651	0.08293	2.9345	0	0.00765	0.03941	0.01837	0	0.2078	5.02903	0	0	0	3.27875	0.2531	0	0.01837	0
Healthy	4.22664	1.28037	0	0.2024	0.13567	0	0	0.03132	0	0	16.11783	0.95273	7.65865	5.73074	0.95499	0	0.08291	0.35323	0	0.03325
Healthy	45.9763	0	0.39765	0.51966	0	0	0	0	0	0	0	0.77399	0	0	1.61728	1.25973	0	0	0	0
Healthy	0.16086	0	0.96926	0	0	0	0	0	0	0	0.56157	3.51893	0	0.60253	0	0	0	0	0	0.48708
Healthy	8.66129	0	0	0.02214	0	0.05282	0	0	0.08767	0	3.27815	0	0	4.21419	0	1.63617	0	0.15329	0.08767	4.64083
Healthy	4.23012	0	0.09813	0.29681	0	0	0	1.09699	0	0	0	0.27044	8.10322	0	0	0.18667	0.64559	0.00787	0	0
Healthy	20.36081	0	0	0	0.28125	0	0	0	0	0	0.90641	6.47389	12.7834	0	0	2.42663	0	0	0	0
Healthy	3.39177	0	0.80095	0.11684	0.36739	0	0	0	0.09166	0	9.68227	5.31461	0.61383	1.91483	0	1.26372	0.62829	0.69413	0.09166	0.03961
Healthy	0.55715	0	0.01122	0.01657	0.00659	0.03771	0	0.00086	0.00205	0	3.51666	0.20723	6.78965	0	0.02102	0	0.23901	0	0.00205	0
Healthy	4.38824	0.9252	0.02597	0.17989	0.20558	0	0	0	0.41824	0.00656	15.46869	1.36725	0	0	0.22386	1.40941	0.16183	0.14138	0.41824	0
Healthy	4.64937	0.6317	2.83494	0.13909	0.22678	0.02291	0.05402	0	0	0	0.04388	1.13568	0	0.22399	0.0878	0.44937	0	0.0212	0	0
Healthy	7.88854	0.96066	0.00276	0.01013	0.90812	0.38988	0.18527	0.02779	0	0	4.67666	6.69577	0.00139	1.07322	0	0.07986	0.0138	0.04873	0	0
Healthy	5.42268	0	1.75278	0	0.08943	1.1973	0.3364	0.73136	0.09138	0	0.99395	5.01446	5.64447	0	0	0.34892	0	0	0.09138	0
Healthy	3.5597	2.62379	0.15014	0	0	0	0	0	0.05969	0	5.31864	0.05165	0	4.51685	1.87428	0.45688	0.04635	0.24328	0.05969	0.14599
Healthy	1.79063	0.95603	1.52775	0.0405	0.14492	0.44489	0.29165	0.17956	0.12861	0	18.8599	0.3502	0	3.55757	5.5018	0.45027	0	0.0293	0.12861	0
