group	Burkholderiales	Enterobacterales	Acidaminococcales	Pseudomonadales	Desulfovibrionales		Bacteroidales	Lachnospirales	Veillonellales	Verrucomicrobiales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Desulfovibrionales	Peptostreptococcales	
Healthy	1.77066	1.02549	1.22966	0.0872	0.01117		44.35637	25.21853	0.05609	0.00699	1.77066	1.82276	0.12104	0.01117	0.28618	
Healthy	0.1002	0.19515	0	0	0		50.42891	29.12875	0	0	0.1002	0	0	0	0.05986	
Healthy	0.31437	0.16205	3.56166	0.0074	0		63.94943	10.4235	0.0068	0	0.31437	0	0.02068	0	0	
Healthy	0	2.9113	0	0	0		30.0198	4.1556	0	0	0	0	0	0	0.29111	
Healthy	0	0	0	0	0		61.69048	10.17214	0	0	0	0	0.24703	0	0	
Healthy	0	0.81232	3.19845	0	0		57.9843	20.95243	0	0	0	0	1.80524	0	0	
Healthy	0.09599	0	10.40661	0	0.19699		5.40398	52.67782	0	0	0.09599	3.42295	0.96226	0.19699	0.00748	
Healthy	0.16065	0.0911	0	0.42465	0		19.00735	38.42361	0	0	0.16065	3.06148	0.05851	0	0	
Healthy	0.00158	4.14218	0	0.06891	0		0	35.15934	6.5513	0	0.00158	0	0.07394	0	0.01366	
Healthy	1.40404	0.06871	0	0	0.01015		45.86689	20.01501	0.84037	0	1.40404	0	0.15746	0.01015	0.01238	
Healthy	0.02892	0	0	0	0		72.28686	12.96048	0	0	0.02892	0	0	0	0	
Healthy	1.67502	0.92321	0	0	0		22.0643	22.27209	1.21693	0	1.67502	0	0.06035	0	0.17413	
Healthy	0.2694	0	0	0	0.13413		44.13677	4.44309	18.00399	7.1259	0.2694	0	0.18017	0.13413	0	
Healthy	0.24799	0	0	0	0		15.68105	29.20642	0	0.00548	0.24799	0	0.05333	0	0	
Healthy	0.53159	0.06494	0	0	0		92.17976	1.97522	0	1.8733	0.53159	0	0	0	0	
Healthy	0.01275	0.34649	0.06831	0	0.66408		45.26359	0.65685	2.97255	0.13239	0.01275	0	0.49025	0.66408	0	
Healthy	7.35104	0.10871	0	0	0		61.21567	3.08403	0	0	7.35104	0	0.01213	0	0	
Healthy	0	2.71161	2.97004	0	0		18.16766	6.95679	2.40822	0	0	0	4.10863	0	0	
Healthy	1.98576	1.20757	0	0	0.1381		45.81514	8.04226	0.05853	0	1.98576	0.07196	0.15116	0.1381	0	
Healthy	0	0.07952	0	0	0.06978		63.72663	10.2726	0.05662	0	0	0	0	0.06978	0	
Healthy	0.48374	0.039	0	0	0		11.94756	34.85489	6.15992	0.69784	0.48374	1.31778	0.01159	0	0	
Healthy	0.09344	0.05673	0	0	0		60.09151	19.26642	0.02472	0	0.09344	0	3.33254	0	0.1229	
Healthy	0.0234	0.08088	0	0	0.00756		31.15761	6.52439	12.9858	0.03307	0.0234	0	0.02407	0.00756	0	
Healthy	0.08772	0.16148	0	0.06946	0		21.40224	17.31738	4.61753	0	0.08772	0	4.8168	0	0.25	
Healthy	0	0	0	0	0		6.10528	28.41553	8.03066	0	0	0	0	0	0	
Healthy	0.28406	10.2181	0	0	0.45505		13.2891	0.38881	2.60171	43.9894	0.28406	0	0.13551	0.45505	0	
Healthy	0	0.04867	0	0	0		84.30083	3.22191	1.32785	0	0	0	0.22781	0	0	
Healthy	0.17413	0.03647	2.35582	0	0.1039		39.73911	4.38976	0	2.98314	0.17413	1.67696	0.57724	0.1039	0.0213	
Healthy	0.09557	0	0.80514	0	0.33848		65.75268	3.13409	0	10.41	0.09557	0	0.0128	0.33848	0	
Healthy	0.24725	0	0	0.02759	0.0425		56.41676	4.05729	15.7034	0	0.24725	0	0	0.0425	0	
Healthy	1.85884	1.23047	0	0	0.13362		46.58744	8.04005	0.0719	0	1.85884	0.05882	0.10332	0.13362	0	
Healthy	0.1233	0.04098	0	0	0.77618		59.46027	1.71557	0	4.66138	0.1233	0.16213	0.00942	0.77618	0	
Healthy	0.81636	0.05146	0	0	0.0132		56.5792	21.33139	7.47465	0	0.81636	0	0.31005	0.0132	0.13353	
Healthy	2.51045	0.06381	0	0	0.00124		46.11877	8.78889	5.94604	0.10078	2.51045	0	0.40667	0.00124	0	
Healthy	0	0.00203	0	0	0		97.67362	0.00089	0	0.00431	0	0	0	0	0	
Healthy	0.11666	0.06157	0	0	0		70.63059	1.4222	5.89113	0	0.11666	0	0.02247	0	0	
Healthy	0.8243	0	0	0	0		45.27481	12.28364	0	3.29025	0.8243	2.94825	0	0	0	
Healthy	0.01818	0	2.49701	0	0.65749		29.47014	5.86862	0	23.1101	0.01818	2.14605	0.21676	0.65749	0	
Healthy	0.27735	0	0	0	0.1094		44.41535	4.3198	17.72904	7.09147	0.27735	0	0.17455	0.1094	0.00258	
Healthy	0.00491	0.0175	0	0	0		36.30805	38.69933	0.00465	0	0.00491	0.02465	5.19517	0	0	
Healthy	0	0	0	0	0		18.17723	24.09166	5.0839	0	0	0	0	0	0.92052	
Healthy	0	0	2.18475	0	0		42.50091	37.42848	0	0	0	0	1.95468	0	0	
Healthy	0	1.20807	0	0.03605	0		85.49418	10.26623	0	0	0	0	0	0	0	
Healthy	0.17416	0	0	0	0.05044		63.68496	14.87514	0.01411	0	0.17416	0	0.04651	0.05044	0	
Healthy	0	4.2841	0	0	0		92.81289	0.64545	0	0.55019	0	0	0	0	0	
Healthy	0	4.1579	0	0	0		92.94877	0.62702	0	0.55513	0	0	0	0	0	
Healthy	2.54517	0.01667	0.00113	0	0.10707		49.73983	20.44622	1.21706	0.38836	2.54517	0	0.14758	0.10707	0	
Healthy	0.25053	0.08687	0	0	0.07095		76.96651	2.9733	6.3789	0	0.25053	0	0.14595	0.07095	0	
Healthy	2.40783	0.09955	0	0	0		45.9343	8.4139	6.95298	0.10918	2.40783	0.00287	0.42548	0	0	
Healthy	0.07875	0	0	0	0		74.91638	6.8447	0	0.2125	0.07875	0	0	0	0	
Healthy	2.10393	0.47737	0	0	0		51.54426	11.94382	1.15201	0	2.10393	0	0	0	0	
Healthy	0.16176	0.04148	0	0	0		66.92907	3.34498	6.20098	0	0.16176	0	0.2637	0	0	
Healthy	0.27122	0.19572	0	0	0		11.35751	26.87821	0.00341	0	0.27122	0	0.03959	0	0	
Healthy	0.10037	0.03976	3.85052	0	0		33.89588	38.10767	0.22593	0	0.10037	0	1.3308	0	0	
Healthy	0.10489	1.5362	0	0	0.09375		86.92476	3.41217	0	0	0.10489	0	0.04231	0.09375	0	
Healthy	0.34626	2.0968	0	0	0.03142		71.0787	2.68635	0	0	0.34626	0	0	0.03142	0	
Healthy	0	0	0	0	0		26.51604	32.47023	5.62249	0	0	0	0	0	0	
Healthy	6.00826	0.18886	0	0	0.0062		34.73166	11.89261	2.70466	0	6.00826	0.08105	0.91548	0.0062	0.02318	
Healthy	0.63021	0.09698	1.31009	0	0.08154		14.1769	51.48479	0.00396	0.09373	0.63021	0.18576	1.34631	0.08154	0	
Healthy	0.51464	0.02507	0	0	0.55816		58.04866	4.28305	0.46112	8.71159	0.51464	0	0	0.55816	0	
Healthy	2.70131	0.439	0	0	0.34092		26.85938	25.59372	0	1.21439	2.70131	0.4182	0.01369	0.34092	0	
Healthy	0	2.78783	0	0	0		1.70617	42.43654	0	0	0	4.59177	0.63052	0	0	
Healthy	0	1.49435	1.07483	0.22899	0		22.14347	38.09029	0	0	0	0.11191	0	0	0	
Healthy	0	0	0	0	0		0.35748	6.73804	0	0	0	0	0	0	0	
Healthy	0.11036	0.36457	0	0	0.00129		89.29252	1.26368	3.2465	0	0.11036	0	0.03687	0.00129	0	
Healthy	0	0	0	0	0		80.38068	12.91336	0	0	0	0	0.53907	0	0	
Healthy	0.00056	0	0	0	0.19041		20.33218	21.6924	0	19.023	0.00056	0	0.1903	0.19041	0	
Healthy	3.09391	0.1348	0	0	0		57.19523	8.60283	1.35298	1.22072	3.09391	0	0.30699	0	0.00694	
Healthy	0	55.0788	0	0	0		28.87276	0.0105	0.03501	0.00039	0	0	0	0	0.23549	
Healthy	0.21952	1.03393	0	0	0.19078		54.53618	0.84418	9.17277	7.01615	0.21952	0	0.31315	0.19078	0	
Healthy	0.23517	0	0	0	0		79.23344	1.00055	3.30805	0	0.23517	0	0	0	0	
Healthy	0	0.57325	0.01608	0	0		38.75978	14.063	0	11.9695	0	0	1.18442	0	0	
Healthy	0.06954	0.91179	0	0	0		29.53286	41.68406	0.46493	2.81759	0.06954	0.20726	1.65472	0	4.42379	
Healthy	3.38681	0.42773	0	0	0.06318		7.31188	13.83051	2.26471	4.32216	3.38681	0	1.2407	0.06318	0.03313	
Healthy	0	33.3132	0	1.74985	0		33.23081	11.91339	0	0	0	0	0.73283	0	0	
Healthy	0	5.37164	0	2.00314	0		41.87328	26.02128	0	0.49181	0	2.44739	1.85933	0	0	
Healthy	2.99685	0	0	0	1.21704		69.54234	3.89694	0	0	2.99685	0.00825	0.17372	1.21704	0	
Healthy	0.03267	0.09139	0	0	0		28.72289	57.26534	0.38925	0	0.03267	0.21268	0	0	0	
Healthy	0.19099	0.46398	0	0.04189	0		18.12975	34.30594	5.94996	1.23974	0.19099	4.87042	0.12133	0	0.52529	
Healthy	0.02206	1.26174	0	0	0		36.17394	4.07282	1.41066	30.6252	0.02206	0	0.0011	0	0.006	
Healthy	0	1.15581	0	0	0		65.70584	2.30841	11.06571	0	0	0	0	0	0	
Healthy	0.37923	0	0	0	0		45.01472	16.5556	0	0.57529	0.37923	3.47638	0	0	0	
Healthy	0	0.05193	0.00015	0	0		7.75441	64.4011	0.21678	0	0	0	0.02408	0	0	
Healthy	3.06927	0	0	0	0.55837		63.99492	23.77976	0	0	3.06927	0	0.10023	0.55837	0	
Healthy	0	26.87573	0	6.4544	0.0392		25.16801	11.56562	0.01516	0.00032	0	0	0.04376	0.0392	0.20169	
Healthy	3.02483	0	0	0	1.4564		70.46586	3.81006	0	0	3.02483	0.01845	0.15762	1.4564	0	
Healthy	0.08042	0.99829	0	0	0		15.74434	50.09561	3.35419	0	0.08042	0	0.80785	0	1.67647	
Healthy	0.7445	0	0	0	0.0151		75.927	1.72941	0	3.84496	0.7445	0	0.00174	0.0151	0	
Healthy	0	5.85638	0	0.9162	0		0.01052	0.00143	2.67796	0	0	0	0.70123	0	0	
Healthy	0.06486	0.76155	0	0.33242	0		27.96087	46.51861	0.13564	0.79342	0.06486	0	0.00415	0	0.1088	
Healthy	0.11834	0	0.87857	0	0.33033		66.09812	3.10588	0	10.3809	0.11834	0	0.00808	0.33033	0	
Healthy	0.20459	2.10237	0	0	0.07805		25.51014	25.5392	0.2242	0	0.20459	0.79834	0.13303	0.07805	0.07247	
Healthy	1.06858	0.21767	0	0	0		42.76044	13.23055	0	0.1126	1.06858	0	0	0	0	
Healthy	0	0	0	0	0		18.16758	12.06107	0	0	0	0	0	0	0	
Healthy	0.04987	0	0	0	0		69.40911	19.37166	0.80969	3.13991	0.04987	0	0	0	0	
Healthy	0.33156	3.13477	0	0	0.07362		36.09966	6.14055	0	6.58545	0.33156	0	0.01273	0.07362	0	
Healthy	0.80756	0	0	0	0		71.1126	14.23835	0.018	0.70914	0.80756	0	0.06666	0	0	
Healthy	0	15.641	0	0.66931	0		20.00069	6.68963	0.40077	0	0	0	0	0	0	
Healthy	0.0657	0.09832	0	0	0.0016		78.57875	0.68422	0	0	0.0657	0	0.03735	0.0016	0	
Healthy	2.53961	0	0	0	0.01993		49.82563	23.14259	0	0	2.53961	0.0691	0.66574	0.01993	0	
Healthy	1.07337	0	0	0	0.40904		64.93079	18.72938	0	0	1.07337	0	0.06825	0.40904	0	
Healthy	0.21451	9.39904	0	4.54617	0.18958		39.03604	5.48461	0.22665	0.3477	0.21451	0.07517	0.8809	0.18958	0.0581	
Healthy	0.11966	0.38656	0	0	0.00253		88.7654	1.21892	3.58941	0	0.11966	0	0.02311	0.00253	0	
Healthy	0.07877	2.90482	0	0	0.0383		79.91048	11.90134	0	0	0.07877	0	0.01034	0.0383	0	
Healthy	1.39314	0.13452	0	0	0.13826		64.14272	6.58367	0.38466	0	1.39314	0.17643	0.02486	0.13826	0	
Healthy	0.03034	5.3394	0	0.05478	0.35495		38.36526	3.07898	2.03817	1.4567	0.03034	3.08044	0.51579	0.35495	0.00271	
Healthy	7.93719	0	0	0	0		72.02697	5.88627	0.08131	0	7.93719	0	0	0	0	
Healthy	0.70225	0.00402	0	0	0.02838		80.84169	1.71238	0	3.57301	0.70225	0	0	0.02838	0	
Healthy	0.88008	0.00781	22.5247	0.00368	0.37016		25.1195	13.19326	0.01218	0.69873	0.88008	0	1.03495	0.37016	0.08429	
Healthy	0.07799	0	0	0	0		54.63981	13.75319	7.34693	0	0.07799	0	0.85808	0	0.46797	
Healthy	0.18778	33.1783	0	0	0.01308		10.18654	0	0	0	0.18778	0	0	0.01308	0	
Healthy	0.08336	0	1.47114	0	0		55.82578	23.45088	0	0.01236	0.08336	1.90301	7.32767	0	0.08412	
Healthy	0.00387	0	1.75872	0	0.01052		74.51959	18.60809	0.07584	0.18063	0.00387	0.08662	0.01913	0.01052	0	
Healthy	1.38138	1.88746	0	0	0.05407		27.29133	12.8256	0	1.26245	1.38138	0.42914	0	0.05407	0	
Healthy	0	0	0	0	0		78.2146	11.33591	0	0	0	0	0.43276	0	0	
Healthy	0.01037	1.57665	0	0.00612	0.09024		87.04731	3.95675	0.43081	0.01119	0.01037	0	0.07151	0.09024	0.01349	
Healthy	0.56976	1.46273	0	0	0.03475		64.69453	17.3938	0	0	0.56976	0	0.07146	0.03475	0.00613	
Healthy	1.5059	0.51895	0	0	0		25.91966	13.66098	0	0.91213	1.5059	0.69324	0	0	0	
Healthy	0.06262	2.74832	0	0	0.04609		79.61067	11.91696	0	0	0.06262	0	0.00254	0.04609	0	
Healthy	0	13.47374	0	0	0		27.00068	1.07872	2.6056	0	0	0	0.00057	0	0.16795	
Healthy	4.97084	0.0036	0.66627	0	0.02769		37.12973	9.58738	0	11.2789	4.97084	2.63237	0	0.02769	0	
Healthy	0	0.3539	0	0	0		46.96026	28.14546	6.72967	0.6796	0	0.18105	0	0	0.04315	
Healthy	0	15.42036	0	0.83206	0		1.81896	26.88239	0	0	0	0	0	0	0	
Healthy	0.70432	0.11904	0	0	0		39.43204	23.89167	0.028	0	0.70432	0	0.06164	0	0.00045	
Healthy	1.2693	0.24621	0.26395	0	0		33.30529	20.27504	0.01651	0	1.2693	0	0.1551	0	0.03226	
Healthy	0.0624	0	0	0	1.64987		69.58044	1.00013	0	0	0.0624	0.02876	0.56566	1.64987	0	
Healthy	1.65864	0.03109	0	0	0		40.03673	6.89579	2.8501	1.93009	1.65864	0	0.01671	0	0.14691	
Healthy	0.20787	0.08729	0	0	0.12396		30.67102	6.60217	1.7078	0	0.20787	0	0.10184	0.12396	0.00915	
Healthy	0	0.50497	0	0	0		20.07762	27.65037	0	2.14355	0	1.10419	0	0	0	
Healthy	0.07281	0.04198	0	0	0.00154		77.68829	0.6717	0	0	0.07281	0	0.0243	0.00154	0	
Healthy	0.23091	0.70262	0	0	0		82.81448	1.44198	0.14985	0	0.23091	0	0	0	0	
Healthy	0	24.8353	0	0.06101	0		15.43674	1.81058	7.08914	0	0	0	0	0	0	
Healthy	0.06515	0.33823	0	0	0.00228		22.24715	27.43919	9.16478	0.00565	0.06515	0	0.25066	0.00228	0.0052	
Healthy	0.24992	0.50306	0	0	0.00643		67.57796	7.09404	0	1.25337	0.24992	0.15968	1.09675	0.00643	1.85425	
Healthy	0.05655	0.44107	0	0	0.03148		57.57644	8.33585	0.01111	0	0.05655	0	0.38175	0.03148	0.03518	
Healthy	0.23086	0	0	0	0		78.92345	0.9869	3.08086	0	0.23086	0	0.01048	0	0	
Healthy	5.35197	0.02862	0	0	0.04423		20.02427	26.71483	0	0	5.35197	0	0	0.04423	0	
Healthy	0.05142	0.03656	0	0.30313	0		61.68826	19.14931	0.0072	0.6598	0.05142	0	0	0	0	
Healthy	0.0078	0.13218	0	0	0.11107		56.32307	6.12314	0.00213	0	0.0078	0.1953	0.00486	0.11107	0	
Healthy	0.10212	0.50344	7.86018	0	0		62.5651	13.3881	0.12021	0	0.10212	0	0.49288	0	0	
Healthy	0.0461	0.29244	0	0	0		54.50758	23.11718	0.0216	0	0.0461	0	0	0	0.33346	
Healthy	0.11856	0	0	0	0.03259		43.3074	2.7656	0	0	0.11856	0	0	0.03259	0	
Healthy	0.38935	2.24934	0	0	0.05179		72.56282	2.56661	0	0	0.38935	0	0	0.05179	0	
Healthy	0	0	0	0	0		90.445	3.1116	6.44336	0	0	0	0	0	0	
Healthy	0.00439	0.54371	0.0719	0	0.64154		45.99729	0.65321	3.10949	0.15608	0.00439	0	0.53671	0.64154	0	
Healthy	0	0	0	0	0		22.69552	2.54508	0.31288	0	0	0	0	0	0	
Healthy	0	0.95059	1.78486	0	0		19.20653	37.05151	0.06109	0	0	1.04804	12.33642	0	0.62159	
Healthy	5.13042	0.06129	0	0	0.14748		61.23649	21.07635	0.00798	0	5.13042	0	0.01058	0.14748	0	
Healthy	0.01825	6.07823	1.123	0	0.66615		29.55664	5.11956	0	20.4633	0.01825	0.52052	0.05963	0.66615	0	
Healthy	0	0	0	0	0		53.25361	5.05758	0	0	0	9.59731	0	0	0	
Healthy	0	0	0	0	0		39.25094	6.43691	18.3647	0	0	0	0	0	0	
Healthy	5.22325	0.08635	0	0	0.14814		61.52382	20.93701	0	0	5.22325	0	0.04521	0.14814	0	
Healthy	1.43392	6.53906	0	0	0.33399		61.23341	2.18098	9.44246	0.79293	1.43392	0	0	0.33399	0	
Healthy	0.15152	11.4312	0	0	0.01268		66.71114	2.16242	8.69167	0	0.15152	0	0	0.01268	0	
Healthy	2.31024	0.80726	0.26823	0	0		60.29015	7.5361	0.15883	5.96611	2.31024	0	0.07757	0	0	
Healthy	0.5499	0.12543	0	0	0.31666		45.16251	14.41541	0.00257	1.22439	0.5499	0	0.16311	0.31666	0.03411	
Healthy	2.72043	0	0	0	0		60.90446	3.34133	0.23887	0.05654	2.72043	0	0	0	0	
Healthy	1.06786	0.12381	0	0.00458	0.04387		38.84305	19.24218	4.45827	0.72343	1.06786	0	0.01709	0.04387	0.3751	
Healthy	0	3.05793	0	0	0		38.99953	15.7248	0.56786	0	0	0	0.31989	0	0	
Healthy	0.20383	11.7311	0	0	0.0451		65.83018	1.70287	8.60768	0	0.20383	0	0	0.0451	0	
Healthy	0	0	3.40113	0	1.05946		34.12652	21.53719	0	0	0	0	0.04451	1.05946	0	
Healthy	0	44.4709	0	9.30956	0		34.44254	0	0	0	0	0	0.06042	0	0.01293	
Healthy	0.18887	0	0	0	0		16.03709	23.11447	0	0	0.18887	0	0	0	0	
Healthy	0.02161	15.78313	0	1.40058	0.00259		4.01644	36.3218	0.00668	0	0.02161	0	1.46783	0.00259	0.09753	
Healthy	0	0	0	0	0		72.96854	2.78405	10.1396	0	0	0	0	0	0	
Healthy	0	12.0614	3.4164	0.14463	0.28891		22.07556	17.47819	0.05879	1.0315	0	3.86897	1.77298	0.28891	0	
Healthy	5.04198	0.10077	0	0	0.20481		63.08919	21.6091	0.00816	0	5.04198	0	0.02511	0.20481	0	
Healthy	0.06696	1.79721	0	0	0.10238		86.49669	3.97071	0	0	0.06696	0	0.02595	0.10238	0	
Healthy	0.65084	0	0	0	0		81.14162	1.46323	0	3.38056	0.65084	0	0	0	0	
Healthy	0.00362	0	0	0	0.01272		62.46336	18.07872	0.21553	0.69377	0.00362	0	0	0.01272	0.20544	
Healthy	0.11739	0.03177	0	0	0.97352		50.72942	0.41292	0	12.3504	0.11739	0	0.00781	0.97352	0	
Healthy	5.95538	5.34661	0.29827	0	0.06167		65.12554	2.80028	0	5.12023	5.95538	0.54418	0	0.06167	0	
Healthy	0.00293	0.50252	0.06687	0	0.65801		45.519	0.61733	3.0011	0.14545	0.00293	0	0.52419	0.65801	0	
Healthy	0.00066	0.16732	0	0	0.06499		38.42566	36.3664	9.7945	0	0.00066	0	0.21681	0.06499	0	
Healthy	0	0	1.78382	0	0		40.93628	26.58907	0.00998	0	0	0	1.23487	0	0.10745	
Healthy	6.45037	0	1.68323	0	0.05635		57.43447	15.4323	0	1.67518	6.45037	0.24888	0	0.05635	0	
Healthy	0	0	0	0	0		25.9085	68.2424	0	0	0	0	0	0	0	
Healthy	0.14799	0.16819	0	0	0.37818		60.72875	4.86264	7.60652	0.87803	0.14799	0.94585	0.00557	0.37818	0	
Healthy	0	0	0	0	0		24.97887	34.71415	0	0.86696	0	1.41679	1.31232	0	0	
Healthy	0.86213	0	1.61096	0	0.24869		39.65412	15.08881	8.39761	0	0.86213	0	0.03077	0.24869	0.14257	
Healthy	0	0.88681	0	0	0		45.05654	7.88445	0	0.54241	0	2.97451	6.75537	0	0	
Healthy	0.00698	14.06899	0	0.07462	0		0.71756	0	0.04811	0	0.00698	0	0.02129	0	0.17063	
Healthy	0.12314	0	0	0	0.07513		57.8648	3.90621	0	0	0.12314	0.0738	0.0051	0.07513	0	
Healthy	0	0.77609	0	0	0		68.11255	2.09841	10.51246	0	0	0	0	0	0	
Healthy	0.22029	0.01246	0	0	0.24608		51.31828	14.92776	0.00199	0.00032	0.22029	0	0.02119	0.24608	0	
Healthy	0.35574	1.61522	0	0.02371	0.0028		50.39368	11.05529	2.27627	0.07023	0.35574	0	0.02629	0.0028	0.00043	
Healthy	0	0	0	0	0		1.76456	16.42551	0	0	0	0	0	0	0	
Healthy	0.13711	0.10583	0	0	0.08538		53.77834	9.83496	7.81757	0	0.13711	0	0.06672	0.08538	0.04292	
Healthy	0.02916	0.16982	0	0	0.00504		89.98095	0.88909	1.18713	0	0.02916	0	0.05465	0.00504	0.02033	
Healthy	0	0	3.4041	0	0.91704		33.7514	21.18618	0	0	0	0	0.10709	0.91704	0	
Healthy	0.03347	0	0	0	0		61.18119	15.56181	0	0	0.03347	0	0.00749	0	0	
Healthy	0.20805	0.06409	0	0	0.15746		68.96628	4.87193	4.33794	0	0.20805	0	0.02383	0.15746	0	
Healthy	1.81278	0.32653	3.84463	0	0		26.18248	33.07218	0.00441	1.83282	1.81278	0	1.48201	0	0.0005	
Healthy	2.33934	0.7776	0.26043	0	0		60.2623	7.50789	0.08596	5.82674	2.33934	0	0.06644	0	0	
Healthy	0.00888	0.05902	0	0	0.00017		37.14462	31.38034	0.10264	1.4189	0.00888	4.86383	3.65775	0.00017	1.1119	
Healthy	1.44712	0.96041	0	0	0		60.18214	22.98317	0	0	1.44712	0	0.18432	0	0.02075	
Healthy	0	0	0.13631	0	0		11.533	43.47845	0	0	0	0.64383	7.68274	0	0	
Healthy	0.06726	0.32129	0	0	0		42.72847	10.37783	0.03605	0	0.06726	0	0.06627	0	0.15627	
Healthy	0.10798	0	0	0	0.01841		74.81172	6.07036	0	0	0.10798	0	0.13293	0.01841	0	
Healthy	0.30043	10.2792	0	0	0.71462		13.58487	1.0229	2.79994	43.4724	0.30043	0	0.13948	0.71462	0	
Healthy	2.817	0.10061	0	0.00483	0.01487		71.38515	3.04903	0.02171	0.03469	2.817	0	0.00218	0.01487	0.0079	
Healthy	0	0.22162	2.27477	0	0		28.00834	44.59993	0.12942	0	0	0	2.63695	0	0	
Healthy	0.32375	0.33885	0	0.00523	0.00464		44.18307	22.89878	0.05867	0	0.32375	0	0.02658	0.00464	0	
Healthy	0.63109	0.1535	2.65359	0	0.08871		33.10014	21.86949	0.00416	0.63493	0.63109	0.68638	6.99111	0.08871	0	
Healthy	0.02144	0.96743	0.02948	0	0.48144		67.68915	0.35529	0.0579	0.00222	0.02144	0	0.33992	0.48144	0	
Healthy	0.01236	0.25953	2.48172	0	0.00456		28.73117	34.88759	0.20975	0	0.01236	0	2.7082	0.00456	0	
Healthy	0	1.90269	7.05933	0	0		12.17958	32.40016	0.00273	1.27653	0	1.64981	0.87439	0	0.03477	
Healthy	0	0.11296	0	0	0.00879		50.49195	16.92877	7.18892	0.0577	0	0	1.65788	0.00879	0	
Healthy	0	0.86706	0	0.3415	0		17.05268	20.72907	0.00142	0	0	0	0.00289	0	0	
Healthy	0.04169	0.60552	0	0	0		85.82224	3.03262	0.35834	0.03989	0.04169	0	0.17487	0	0.01532	
Healthy	0.36764	0.11169	0	0	0.00376		33.90315	35.57277	0.04909	0	0.36764	0	0.04409	0.00376	0	
Healthy	0.83322	0	3.62986	0	0.0186		70.51977	11.06907	0	0.04755	0.83322	0	1.27333	0.0186	0.06537	
Healthy	0	0	0	0	0		42.6371	27.75482	0.26578	0	0	0	0.25063	0	0	
Healthy	0.40504	3.42126	0	0	0		0.72957	9.42202	10.90757	0	0.40504	0	0.07186	0	0.36318	
Healthy	1.43298	0.25818	0	0	0.18878		64.51356	6.74165	0.34542	0	1.43298	0.18142	0	0.18878	0	
Healthy	0.01639	8.16123	0.02714	0.17265	0.04905		9.13805	28.53973	0	0	0.01639	8.75407	6.25705	0.04905	0.00336	
Healthy	2.23462	0	0	0	0		62.9367	7.85057	12.7095	0.89222	2.23462	0	0.02267	0	0.0115	
Healthy	0	0.03779	0	0	0		33.13465	32.19017	0.21227	0.00828	0	0.65232	1.6906	0	0.09801	
Healthy	0.17577	10.9231	0	0	0.0378		66.0232	1.56566	8.41592	0	0.17577	0	0	0.0378	0	
Healthy	0	4.06115	0.94659	0.16498	0		43.91144	29.09286	0	0	0	0	0.13657	0	0	
Healthy	0.02525	0.06093	0	0	1.42888		69.10783	0.94561	0	0	0.02525	0.01411	0.52483	1.42888	0	
Healthy	0.25774	1.64715	0	0	0.1026		22.25656	31.45204	0	10.2982	0.25774	0.58046	0.63958	0.1026	0.03777	
Healthy	5.86381	2.06382	3.34023	0	0		45.02526	19.62882	0.90955	0.01991	5.86381	0	0.02789	0	0	
Healthy	0.30472	0.09361	0	0	0.08094		70.51941	6.08248	2.69371	0.12672	0.30472	0.06083	0	0.08094	0	
Healthy	0	0.40844	5.59783	0	0.02758		13.31218	26.45028	0.09326	0	0	3.28183	9.54612	0.02758	2.2151	
Healthy	0.62079	0.43889	0	1.88513	0.0141		66.04936	5.0589	0.00184	0	0.62079	0	0.04868	0.0141	0.17555	
Healthy	6.01844	0	0	0	0		67.98188	5.21396	4.82061	0	6.01844	0	0	0	0	
Healthy	0.00135	0	0	0	0		0.82862	11.32273	0	23.5237	0.00135	0	0.77542	0	0	
Healthy	0	65.90596	0	0	0		3.41982	0	0.1824	0	0	0	0	0	0	
Healthy	0.08297	0.21949	0	0	0.08565		55.93334	5.93984	0	0	0.08297	0.20356	0.02318	0.08565	0	
Healthy	5.7491	0	0	0	0		44.31726	18.21927	0	0	5.7491	0	0	0	0	
Healthy	6.06536	0.07027	1.64596	0	0.02998		52.79777	17.38997	0	1.50496	6.06536	0.70616	0	0.02998	0	
Healthy	1.54425	0.102	0	0	0		50.09099	16.30264	0.12044	0.03792	1.54425	0.07783	1.27484	0	0	
Healthy	0.00829	0.11747	0	0	0		32.01276	19.75656	0	1.26451	0.00829	7.89196	0	0	0	
Healthy	0	0.0753	0.32028	0	0		9.77201	49.96242	0.09329	0	0	0.0354	12.93595	0	1.24703	
Healthy	0.02746	0.17223	0	0	0		22.06988	52.05179	0	0	0.02746	0	0	0	0	
Healthy	0.13831	0.09194	0	0	0.8116		49.84518	0.79012	0	12.3729	0.13831	0	0	0.8116	0	
Healthy	0.23109	9.87097	0	0	0.52357		13.01942	1.23209	2.64022	44.2378	0.23109	0	0.17061	0.52357	0	
Healthy	0.98994	1.75907	1.28601	0.20194	0.04785		85.64382	4.16175	0	0	0.98994	0	0.02979	0.04785	0.03032	
Healthy	1.49689	0	0	0	0.00501		27.67924	23.46814	3.85088	0.00277	1.49689	0	0	0.00501	0	
Healthy	0.17692	0.03993	0	0	0.76491		60.96992	1.87912	0	4.6755	0.17692	0.23747	0	0.76491	0	
