group	Bacteroidaceae	Enterobacteriaceae	Marinifilaceae	Pasteurellaceae	Lactobacillaceae	Veillonellaceae	Peptostreptococcaceae	Erysipelatoclostridiaceae	Eggerthellaceae	Micrococcaceae	Bacteroidaceae	Ruminococcaceae	Bifidobacteriaceae	Tannerellaceae	Dialisteraceae	Barnesiellaceae	Burkholderiaceae	Methanobacteriaceae	Marinifilaceae	Oscillospiraceae
D001943	19.34874	0.43408	0	0.17735	0.02793	0.00217	0.03161	0.02908	0	0	19.34874	4.20392	9.58643	0.55549	0	0	5.21407	0	0	0
Healthy	42.74961	0	0.02166	0	0	0	0	0	0.13703	0	42.74961	7.17642	0	5.48968	0.20528	0.74262	0.01982	0	0.02166	0.02147
Healthy	13.35822	0.04178	0	0	0	0	0	0	0.14686	0	13.35822	7.68045	2.71886	5.2338	0	6.29834	0.0632	0	0	0.18747
Healthy	1.71228	78.76377	0	0	0	0	0	0.00448	0.00802	0	1.71228	0.47981	5.45435	0.02172	0	0	0.02799	0	0	0.05913
Healthy	57.53581	0.12255	0	0	0	0	0	0	0	0	57.53581	0.55108	0	8.26991	0	0.08709	0.25346	0	0	0
Healthy	55.94539	0	0	0	0	0	0	0	0	0	55.94539	2.13626	0.38768	1.39305	6.30271	0	0.19767	0	0	0.05422
Healthy	63.27551	1.82617	0	0.04462	0.02608	0.008	0.25312	0.14062	0.01042	0	63.27551	6.64148	0.74589	0	0	0	0.17411	0	0	0.04607
Healthy	48.7416	0	0	0	0	0	0	0	0	0	48.7416	0	17.86819	0	0	0	0	0	0	0
Healthy	50.98894	2.4214	0	0.67165	0	2.80187	0.16683	0	0	0	50.98894	9.53526	0.01296	0	5.07885	0	5.90439	0	0	0.1339
Healthy	5.90647	18.6713	0	0.00123	0	0.01348	0	0	0	0.00522	5.90647	0.04218	5.47498	22.9141	0	0	5.67678	0	0	0
Healthy	17.48899	0	0	0	0	0	0	0	0	0	17.48899	25.28152	2.57185	0	0	1.08835	0	0	0	0
Healthy	50.74195	1.0251	0	0.07592	0	0.04263	0	0	0	0	50.74195	7.42224	1.45403	5.40089	0.80153	0	0.37347	0	0	0.59253
Healthy	31.05144	0.15486	0	3.13703	0	0.21648	0.61698	0.08768	0	0.32407	31.05144	7.17193	3.01091	7.4342	2.64985	0	0	0	0	0.04823
Healthy	6.53995	0	0	0	0	0	0.01342	0.00243	0.21516	0	6.53995	18.29438	4.99535	0.26959	1.99584	0	0	0	0	0
Healthy	67.63594	0	0	0	0	0	0	0	0	0	67.63594	2.75889	0	0	0	0	0	0	0	0
Healthy	25.70038	0	1.80602	0.06709	0	0	0	0	0	0	25.70038	8.58561	0	0.73403	0	0.10558	8.78787	0.57278	1.80602	1.53569
Healthy	27.26433	0	0	0	0.00189	0	0	0	0.04408	0	27.26433	1.11059	0.59368	0.37816	0.65623	0.54445	0	0	0	0.00225
Healthy	12.94768	0.71302	0.70656	0.12678	0	0	0.39724	0.55065	0	0	12.94768	28.78528	0.3126	0.84661	0	0.16735	0.08859	0.1514	0.70656	0
Healthy	37.01449	1.00992	0.79541	0	0	0	0	0	0.00975	0	37.01449	1.26394	0.32681	6.32032	0.03571	2.88154	0.0042	0	0.79541	2.15327
D001943	37.37878	13.5291	4.6429	1.51764	0	0.01209	0.10518	0.11276	0.01702	0	37.37878	3.86378	0.09965	6.37869	0	1.06653	0	0	4.6429	0.21905
D001943	66.43166	0.12986	0.00017	1.34019	0	0.05039	0.02571	0	0.0019	0	66.43166	9.24542	0.24405	0.52766	0	1.07398	2.49558	0	0.00017	0.15261
D001943	30.19555	8.72565	1.33288	0.03145	0.02872	0.00169	0.08284	0.43977	0.04095	0.00104	30.19555	9.5457	0.034	4.09846	0	0	0.01369	0	1.33288	0.05603
Healthy	10.67673	0.1118	0	0	0	0	0	0	0	0	10.67673	0.82616	1.20433	3.97953	0.61502	1.9336	0	0	0	0.53887
Healthy	18.87722	0	0	0	0	0	0	0.01785	0.08385	0	18.87722	10.02603	5.29069	1.06739	4.75712	0	0	0	0	0.27181
Healthy	14.90616	0.30347	0.73547	0.00554	0.00081	0.00198	0.1	0	0.52422	0.00057	14.90616	4.01017	1.80915	7.09406	0	0.88152	0.56276	0	0.73547	0.04477
Healthy	29.77408	0	0	0.21568	0	0	0.30225	1.18591	0	0	29.77408	4.39254	0	0.03575	0	0.02559	0	0.83654	0	0
Healthy	34.31664	0.17465	0.97978	0	0	0	0	0	0.47756	0	34.31664	4.4393	12.13324	6.37952	0	0	0.12171	0.17766	0.97978	0.19817
Healthy	55.22226	0	1.07156	0	0	0	0	0	0	0	55.22226	4.90406	0.2525	6.0069	4.41165	3.73784	5.94144	0	1.07156	0.08393
Healthy	70.31759	0	0	0	0	0	0	0	0	0	70.31759	1.08933	0.01614	2.03359	2.76131	0	0.16545	0	0	0
Healthy	46.32682	0	1.94002	0	0	0.01308	0	0	0	0	46.32682	5.53352	1.37642	4.96493	0	0	0.01784	0.0264	1.94002	0.09268
Healthy	27.71683	0.61563	2.21731	0.01449	0	0	0.0182	0.98088	0	0	27.71683	4.09189	3.22177	0.96468	0	3.19204	0.67731	0.50179	2.21731	0.03116
Healthy	0.05164	86.41751	0	0	0.22892	0	0	0	0	0	0.05164	0	0.02275	0	0	0	0	0	0	0
Healthy	34.59584	0	0.83263	0.11696	0	0	0	0	0.1511	0	34.59584	3.79106	0	3.1482	0	2.48727	5.18226	0	0.83263	0.19885
Healthy	9.23456	9.93651	0	0	0	0	0	0	0.19064	0	9.23456	3.86647	0.01961	3.00801	2.73148	0	0.2551	0	0	0.06887
Healthy	0.00012	3.966	0	0.0088	3.58269	0.04244	0.02357	0	0.00219	0	0.00012	0	89.8523	0	0	0	0	0	0	0.25159
Healthy	13.26506	0.07966	0.83001	0	0	0	0.01069	0	0.05476	0	13.26506	9.51013	0.78855	3.11518	0.29548	0.5656	2.0776	0.00886	0.83001	1.00341
Healthy	26.76191	0.27898	0.56223	0.58972	0.06683	1.09017	0.03452	0.0785	0.01795	0.10574	26.76191	4.33854	22.80746	3.14512	0	0	1.3721	0	0.56223	0.26198
Healthy	83.77259	0.09795	0	0	0	0	0	0	0	0	83.77259	1.07413	0.11834	5.73289	0	1.99692	0.58962	0	0	0.08128
Healthy	23.28354	0	0.67172	0	0	0	0	0	0	0	23.28354	0.74249	0	0	0	3.44508	0.11326	0	0.67172	1.25366
Healthy	28.01658	0	0.79281	0	0	0	0	0	0	0	28.01658	0.81966	0.43511	0	15.1182	12.6988	0.26844	0	0.79281	0.25381
Healthy	13.19024	0.81252	0	0.38291	0	7.54867	0	0	0	0	13.19024	0	0.12441	0	0	0	0	0	0	0
Healthy	16.92778	0.44934	0.95963	0.02631	0	0	0	0	0.02042	0	16.92778	7.3259	3.15295	1.39091	4.95061	0.18419	0	0	0.95963	0.00595
D001943	68.67381	0.20719	1.65573	0.10724	0	0	0	0	0.00749	0	68.67381	4.06205	0	1.10088	0	0.10001	0.02546	0	1.65573	0
Healthy	15.8995	1.56178	0.32005	0.45378	0	0.00429	0.14746	0	0.0158	0.0811	15.8995	10.36482	19.20804	2.74664	0	0.89031	1.36827	1.43462	0.32005	0.01239
Healthy	39.59788	0.08321	0	0	0	0	0	0	0.00602	0	39.59788	10.96303	1.32525	2.04418	0	4.55688	0.51581	0	0	0.08686
Healthy	57.95917	0	0	0	0	0	0	0	0	0	57.95917	2.1399	0.01689	2.14848	3.44835	0.04919	0.11734	0	0	0.10013
Healthy	45.98027	0.15123	0.77438	0	0	0	0	0	0.00226	0	45.98027	3.55799	4.34504	4.49613	2.88164	3.20915	0.23778	0.0539	0.77438	0.02179
Healthy	61.47021	0.0024	0.22048	0.15484	0	0.05124	0.21993	0	0.00429	0	61.47021	13.26304	0.43072	0.17073	0	0.36034	0.00643	0	0.22048	0
Healthy	64.4191	0	0.14977	0	0	0	0	0	0	0	64.4191	0.93393	0.06193	8.71279	0	4.11412	1.5313	0	0.14977	0.12854
Healthy	28.08373	2.8125	0.67975	0	0	0	0.00354	0	0.05421	0	28.08373	18.12004	0.0216	2.61407	0	0.52356	0	0	0.67975	0.48259
Healthy	16.79646	0	0	0	0	0	0	8.60814	0	0	16.79646	0.12429	0	3.81604	0	0.15386	0.04874	0	0	0
Healthy	5.20868	0	0.40922	0	0	0	0.20308	0	0.01682	0	5.20868	9.03915	1.6969	1.7121	23.8095	1.03834	0.11785	0	0.40922	0.0101
Healthy	34.56477	0	0	2.02587	0	0.98843	0	0	0	0	34.56477	5.50496	0.95593	1.97051	0	0	6.04808	0	0	0.02429
Healthy	21.19058	0	0.7634	0.08119	0.52882	0.25302	0	0.84799	0.03483	0	21.19058	5.30787	0.33771	1.74419	0	5.44263	0.46186	0	0.7634	0.01974
Healthy	35.67595	0.02496	1.37501	0	0	0	0	0	0	0	35.67595	3.94638	0.19998	2.421	0.79662	4.32298	0	9.02686	1.37501	0.05479
D001943	33.46679	0	0.0018	0.00019	0	0.03366	0.01336	0	0.00087	0	33.46679	1.42881	0.08052	2.28628	0	0.24182	3.84362	0	0.0018	0.15214
Healthy	6.09663	0	0	0	0	0	0	0.07633	0	0	6.09663	4.28916	1.2613	0.57618	0	0.24568	0.04642	3.78245	0	0
Healthy	57.60384	0.08922	0	0	0	0	0	0	0	0	57.60384	3.32931	0.60994	6.52634	0	0.78709	0.32864	0	0	1.4766
Healthy	9.12484	9.88235	0	0	0	0	0	0	0.1527	0	9.12484	3.84583	0.02198	2.87822	2.47905	0	0.30473	0	0	0.11915
Healthy	46.61101	0	0	1.36227	0	0	0	0	0	0	46.61101	8.90022	0	1.66043	5.49084	1.74187	0.00578	0	0	0
Healthy	5.51358	1.58023	0.45997	0.19247	1.71841	0.04947	0.21189	0	0.61498	0	5.51358	12.17843	8.90117	1.12803	2.68525	1.84471	0.06759	0	0.45997	0.01601
Healthy	3.61561	0	0	0	0	0	0	0	0	0	3.61561	62.9997	21.2371	0	0	0	0	0	0	0
Healthy	52.81819	0	1.11619	0	0	0	0	0	0	0	52.81819	3.43183	0.14666	0.92557	0	0.74068	0.11483	0	1.11619	1.31228
Healthy	60.23069	0	0.87961	0	0	0	0	0.10067	0	0	60.23069	2.17847	0	3.21554	0	3.25057	0	0.09708	0.87961	3.44475
Healthy	22.69433	0	0	0	8.66729	0	0	0.06569	0.04163	0	22.69433	1.81967	0.72384	0.7436	0	3.48803	0.04694	0.67796	0	0
Healthy	21.04416	0	0	3.85851	0	1.2947	1.16392	0	0.0955	0	21.04416	5.66478	35.90039	0.10385	0.19855	0	0.0586	0	0	0
Healthy	73.96651	0.37113	0	0	0	1.10627	0	0	0	0	73.96651	4.15826	0.33531	2.66653	7.9928	0	0.02805	0	0	0.57775
Healthy	42.9432	0	0	1.0041	0	0.0198	0.21255	0	0	0	42.9432	5.91479	23.65549	0.22667	0.8877	0	0.00403	0	0	0
Healthy	3.37515	0	0.23793	0.00058	0	0	0	1.22214	0.49385	0	3.37515	14.94631	0.03459	0.98259	0	0.62205	0.09116	0	0.23793	0.12738
Healthy	40.31075	0.01877	0.04096	0.01017	0	0.01004	0	0	0.27661	0	40.31075	7.88747	0	4.82188	0.36376	0.75121	0.01246	0	0.04096	0.00819
Healthy	37.40606	0.88276	0	0.14273	0.00868	0.05609	0.28618	0.04188	0.18648	0.00033	37.40606	8.10271	0.24421	0.57341	0	0	1.77066	1.82276	0	0.06706
Healthy	44.30969	0	0	0.19515	0	0	0.05986	0	0.01904	0	44.30969	5.37472	0	1.5306	0	0	0.1002	0	0	0.02712
Healthy	54.36538	0	0.37291	0.16205	0	0.0068	0	0	0.05817	0	54.36538	15.45437	0	1.32604	0	1.42259	0.31437	0	0.37291	0.0162
Healthy	29.76353	2.9113	0	0	0.14333	0	0.29111	0	0	0	29.76353	0	20.8616	0.25627	0	0	0	0	0	0
Healthy	54.47159	0	0	0	0	0	0	0.24703	0.13008	0	54.47159	0	0	1.36943	0	0	0	0	0	0.09952
Healthy	57.65788	0	0	0.81232	0	0	0	0.22354	0	0	57.65788	1.35423	0	0.11864	0	0.20778	0	0	0	0
Healthy	3.90279	0	0	0	0	0	0.00748	0.07134	0	0	3.90279	5.80091	2.32162	0.60516	0	0.33219	0.09599	3.42295	0	0
Healthy	10.76303	0.0911	0	0	2.24067	0	0	0	0.51527	0	10.76303	2.67302	0.26781	0.08661	0	4.13991	0.16065	3.06148	0	0
Healthy	0	3.81252	0	0.32966	0	6.23289	0.01366	0	0.03904	0	0	0	0	0	0.05242	0	0.00158	0	0	0.04332
Healthy	40.56129	0	0	0.06871	0	0.00389	0.01238	0.05956	0.02808	0.00991	40.56129	7.12536	7.73628	4.68516	0.83648	0.00142	1.40404	0	0	0.4669
Healthy	56.97599	0	0.52419	0	0	0	0	0	0	0	56.97599	3.67232	0	10.04593	0	3.48808	0.02892	0	0.52419	0
Healthy	22.0643	0.47522	0	0.44799	0	1.20495	0.17413	0.05781	0.13451	0.0396	22.0643	8.95456	0.18712	0	0	0	1.67502	0	0	0
Healthy	29.51028	0	0	0	0	0.02759	0	0	0.03604	0	29.51028	1.19554	5.55201	4.89685	17.9764	5.01123	0.2694	0	0	1.08473
D001943	60.44951	0.72757	5.19236	0.23083	0	0.01728	0.01218	0	0	0	60.44951	1.82486	0.00228	0.58979	0	5.07669	0.16784	0	5.19236	0.0054
Healthy	7.65339	0	0.54308	0	0.00128	0	0	0	0.05244	0.0062	7.65339	10.10871	0.00353	1.56895	0	1.08526	0.24799	0	0.54308	0.00186
Healthy	83.1803	0.06494	0	0	0	0	0	0	0	0	83.1803	1.0293	0.20647	5.46756	0	1.9972	0.53159	0	0	0.09046
Healthy	15.46975	0.34649	0	0	0	0	0	0	0.0223	0	15.46975	2.58941	1.20908	6.13296	2.97255	2.14547	0.01275	0	0	1.13938
Healthy	51.86899	0	1.19479	0.10871	0	0	0	0	0.67161	0	51.86899	10.07357	0	7.18538	0	0	7.35104	0	1.19479	0.35929
Healthy	15.45515	2.71161	0	0	0.39151	0	0	2.91725	0	0	15.45515	0.93829	1.62673	0.56763	0	0	0	0	0	0
Healthy	22.74961	1.20757	1.45923	0	0	0.05853	0	0	0.01789	0	22.74961	4.43563	2.33244	5.93427	0	1.37295	1.98576	0.07196	1.45923	0.19687
Healthy	58.28202	0.07952	0.85088	0	0	0.05662	0	0	0.11806	0	58.28202	8.27035	0.43785	3.67041	0	0	0	0	0.85088	0.06439
Healthy	8.34456	0	0.79697	0.039	0	0.82588	0	0	0	0	8.34456	6.92953	0.55737	1.01379	5.33404	0.66867	0.48374	1.31778	0.79697	0
Healthy	40.83767	0.04797	0.82793	0.00876	0.01791	0.02472	0.1229	0	0.00638	0	40.83767	3.43377	0.21588	10.08835	0	2.7843	0.09344	0	0.82793	0.11111
Healthy	19.05947	0.08088	0	0	0	0	0	0.02407	0	0	19.05947	0.71987	35.20264	1.13924	12.9858	2.67909	0.0234	0	0	0.07299
Healthy	14.09378	0.03375	1.447	0.12773	0	0.0363	0.25	3.67433	0.00776	0.04553	14.09378	17.86356	5.45267	1.44797	4.58123	3.83289	0.08772	0	1.447	0
Healthy	5.51896	0	0	0	0	0	0	0	0	0	5.51896	3.31512	0	0.12771	8.03066	0	0	0	0	0
Healthy	9.11642	10.2181	0	0	0	0	0	0	0.15215	0	9.11642	3.93808	0.0103	2.9639	2.60171	0	0.28406	0	0	0.10104
Healthy	37.36739	0.04867	0	0	0	0	0	0	0	0	37.36739	2.69593	0	44.1742	1.32785	0	0	0	0	0.36716
Healthy	26.42113	0.03647	1.16349	0	0	0	0.0213	0	0	0	26.42113	6.41063	5.20331	1.71504	0	1.9029	0.17413	1.67696	1.16349	0.24183
Healthy	53.17229	0	1.07194	0	0	0	0	0	0	0	53.17229	3.3535	0.13383	1.02204	0	0.76415	0.09557	0	1.07194	1.33726
Healthy	25.44306	0	0.79417	0	0	0	0	0	0	0	25.44306	1.00157	0.56083	0	15.7034	11.579	0.24725	0	0.79417	0.29962
Healthy	23.06283	1.23047	1.437	0	0	0.0719	0	0	0.0258	0	23.06283	4.38871	2.41855	6.00746	0	1.5146	1.85884	0.05882	1.437	0.23223
Healthy	32.62029	0.04098	0	0	0	0	0	0	0.03307	0	32.62029	2.53995	1.82765	2.2058	0	3.90749	0.1233	0.16213	0	0.02543
Healthy	44.43274	0.00425	0.54075	0.04721	0	0.03522	0.13353	0	0	0	44.43274	0.51417	0.34017	10.0016	7.43943	0.56926	0.81636	0	0.54075	0.04606
Healthy	31.38157	0.06381	0.62491	0	0	0	0	0	0.04004	0	31.38157	17.47799	2.43475	1.94101	5.94604	1.78582	2.51045	0	0.62491	0.05911
Healthy	95.24226	0	0	0.00203	0	0	0	0	0.00074	0.02014	95.24226	0	0.39924	2.43136	0	0	0	0	0	0
Healthy	54.35535	0.06157	0.60288	0	0	0	0	0	0.00233	0	54.35535	1.67666	0.27682	1.11256	5.89113	0	0.11666	0	0.60288	0.00889
D001943	48.07026	0	0.79018	0.25048	0	0	0.04786	0	0.0666	0.00015	48.07026	8.38796	0.07429	1.59249	0	0	0	0	0.79018	0.02354
Healthy	20.41611	0	1.2107	0	0.1106	0	0	0	0.15275	0	20.41611	0.91533	3.89122	3.10733	0	7.69807	0.8243	2.94825	1.2107	0.47227
Healthy	20.0711	0	0	0	0	0	0	0	0	0	20.0711	2.4007	0.12171	1.40844	0	0.72461	0.01818	2.14605	0	0.91156
Healthy	29.52946	0	0	0	0	0.02424	0.00258	0	0.02894	0	29.52946	1.132	5.34259	4.77866	17.7048	5.12769	0.27735	0	0	1.06876
Healthy	27.07981	0	1.44036	0.0175	0	0.00465	0	3.85188	0.00077	0	27.07981	3.44451	0.1995	6.14159	0	0.39095	0.00491	0.02465	1.44036	0.08893
Healthy	16.90852	0	0	0	0	0	0.92052	0	0	0	16.90852	18.91641	5.93464	0	5.0839	0	0	0	0	0
Healthy	39.98426	0	0	0	0.00794	0	0	0.83359	0	0	39.98426	0.23802	0	0.23185	0	0.7484	0	0	0	0
Healthy	11.9778	1.20807	0	0	0	0	0	0	0	0	11.9778	0.23419	0	73.355	0	0	0	0	0	0.06967
Healthy	51.95529	0	0	0	0	0	0	0	0.02643	0	51.95529	1.42733	0.92934	1.73586	0.01411	2.78245	0.17416	0	0	0.04979
Healthy	92.81289	4.2841	0	0	0	0	0	0	0	0	92.81289	1.45529	0	0	0	0	0	0	0	0.08548
Healthy	92.94877	4.1579	0	0	0	0	0	0	0	0	92.94877	1.5178	0	0	0	0	0	0	0	0.05289
Healthy	33.16603	0	0.92049	0.01667	0.01283	0	0	0	0.00714	0	33.16603	11.38099	0.61728	3.41828	1.21706	1.35632	2.54517	0	0.92049	0.08577
Healthy	55.30161	0.05966	0.99343	0.02721	0	0.23005	0	0	0.00193	0	55.30161	2.06402	0.63579	5.22157	6.14885	6.44686	0.25053	0	0.99343	0.59341
Healthy	30.8006	0.09955	0.62098	0	0	0	0	0	0.03737	0	30.8006	16.87935	2.60997	2.04759	6.95298	1.77522	2.40783	0.00287	0.62098	0.04932
Healthy	56.88426	0	0	0	0	0	0	0	0	0	56.88426	4.3051	0.48822	5.76162	0	0	0.07875	0	0	0
Healthy	51.54426	0.27184	0	0.20553	0	0.52418	0	0	0	0	51.54426	31.38395	0.01142	0	0.62783	0	2.10393	0	0	0.24252
Healthy	54.4097	0.04148	0	0	0	0	0	0	0	0	54.4097	1.97659	0.38056	1.39037	6.20098	0	0.16176	0	0	1.83585
Healthy	8.05544	0.19572	0	0	0.28123	0	0	0	1.42082	0.02678	8.05544	30.15439	0	0.58091	0.00341	0.57392	0.27122	0	0	0.01731
Healthy	29.69044	0.03233	1.10444	0.00743	0.49421	0.22593	0	0.54359	0	0	29.69044	8.8988	0.16623	1.01499	0	0.0193	0.10037	0	1.10444	0.00129
Healthy	73.78138	1.5362	0	0	0	0	0	0	0	0	73.78138	2.52296	0.22342	9.02941	0	2.70583	0.10489	0	0	1.03062
Healthy	36.08333	2.0968	0	0	0	0	0	0	0	0	36.08333	0.55691	0	20.8589	0	3.09629	0.34626	0	0	0.2224
Healthy	24.83972	0	0	0	0	0	0	0	0	0	24.83972	7.30624	10.94462	0	5.62249	1.05966	0	0	0	0
Healthy	17.16571	0.18393	1.43405	0.00493	2.81301	0.04624	0.02318	0.90599	0.36149	0.0332	17.16571	8.19117	7.98435	0.88295	2.65842	1.02913	6.00826	0.08105	1.43405	0.04979
Healthy	6.66863	0.09698	0.39279	0	0.18466	0.00396	0	1.22303	0.00932	0	6.66863	16.07999	0.53641	1.4179	0	0.15532	0.63021	0.18576	0.39279	0.10294
Healthy	26.98137	0.02507	1.30125	0	0	0.46112	0	0	0.15579	0	26.98137	4.35091	0.49856	11.76542	0	1.08183	0.51464	0	1.30125	0
Healthy	14.9044	0.439	0.9458	0	0	0	0	0	0	0	14.9044	14.46314	2.87024	2.00174	0	4.09417	2.70131	0.4182	0.9458	0.16445
Healthy	1.41101	2.78783	0	0	0	0	0	0	0.14743	0	1.41101	8.39805	6.72711	0.02486	0	0	0	4.59177	0	0
Healthy	14.8924	1.49435	0	0	0	0	0	0	1.54102	0	14.8924	10.34978	0.40697	1.32036	0	1.28148	0	0.11191	0	0
D001943	31.41911	29.02575	0	0.29736	0	0.1296	0	0	0.00249	0	31.41911	4.69376	0.18091	4.07141	0	0	0	0	0	0.02202
Healthy	0.35748	0	0	0	0	0	0	0	0	0	0.35748	0.39654	25.6546	0	0	0	0	0	0	0
Healthy	86.04325	0.36457	0	0	0	0.02182	0	0	0	0	86.04325	0.89754	0	3.24927	3.22468	0	0.11036	0	0	0.16488
Healthy	30.08327	0	0	0	0	0	0	0	0	0	30.08327	1.46969	0	49.3567	0	0	0	0	0	0.26918
Healthy	9.97773	0	0	0	0	0	0	0	0.08408	0	9.97773	25.29761	0.19456	0.42677	0	0	0.00056	0	0	0.0678
Healthy	47.94037	0	0	0.1348	0	1.35298	0.00694	0	0	0	47.94037	11.3041	1.79989	0.24858	0	0	3.09391	0	0	0
Healthy	19.51684	55.0788	0	0	0.00233	0.03501	0.23549	0	0.0026	0.11153	19.51684	0.00433	7.07153	9.35592	0	0	0	0	0	0
Healthy	50.24785	1.03393	0	0	0	0	0	0	0.00815	0	50.24785	3.8778	0.02822	1.86319	9.17277	0	0.21952	0	0	0.36127
Healthy	63.51547	0	0.5768	0	0	0	0	0	0	0	63.51547	1.48611	0.04952	1.99738	3.30805	0	0.23517	0	0.5768	0.01452
Healthy	15.59111	0.57325	0	0	0	0	0	0	0	0	15.59111	3.22833	10.5799	1.50099	0	0	0	0	0	2.41601
Healthy	20.84947	0	0	0.91179	0	0.46493	4.42379	0	0.00383	0.00583	20.84947	7.11176	0.58348	1.83515	0	1.3095	0.06954	0.20726	0	0
Healthy	6.38963	0.2978	0	0.12993	0	2.26471	0.03313	0	0.35874	0.05945	6.38963	14.93861	23.63351	0.4683	0	0	3.38681	0	0	0.13394
Healthy	32.40716	33.3132	0	0	0	0	0	0	0	0	32.40716	1.23252	0	0	0	0.78884	0	0	0	0.04376
Healthy	34.49539	5.37164	0	0	0	0	0	0	0	0	34.49539	1.69264	0.13293	6.37725	0	0.42416	0	2.44739	0	0
Healthy	47.92944	0	2.40498	0	0	0	0	0.11073	0	0	47.92944	2.88207	0.74931	3.65243	0	1.96991	2.99685	0.00825	2.40498	2.63969
Healthy	23.88824	0	0.43982	0.09139	0.12587	0.0235	0	0	0	0	23.88824	0.76115	0	2.13859	0.36575	1.05127	0.03267	0.21268	0.43982	0
Healthy	15.07773	0.24642	0.46993	0.21756	0	0.00638	0.52529	0	0	0	15.07773	1.81862	0.04994	0.3884	5.94358	0.46424	0.19099	4.87042	0.46993	0
Healthy	31.00556	1.24297	0.47722	0.01877	0	0.72332	0.006	0	0	0	31.00556	2.34956	2.61118	4.4972	0.68734	0	0.02206	0	0.47722	1.0104
Healthy	65.70584	1.15581	0	0	0	0.89971	0	0	0	0	65.70584	0.10161	0.1845	0	10.166	0	0	0	0	0.00677
Healthy	39.9518	0	0	0	0	0	0	0	0	0	39.9518	6.09594	0	1.60737	0	0.3522	0.37923	3.47638	0	0
Healthy	7.7264	0.00483	0	0.0471	0	0.00247	0	0.02077	0.00709	0	7.7264	14.5544	0.0008	0	0.21431	0	0	0	0	0.00176
Healthy	31.36842	0	0.862	0	0	0	0	0	0	0	31.36842	3.62385	0	6.42896	0	1.11668	3.06927	0	0.862	0.34425
Healthy	14.2738	26.8642	1.2285	0.01153	0.24361	0.01516	0.20169	0	0.2489	0.01325	14.2738	8.48485	2.76523	0.01779	0	2.89475	0	0	1.2285	0.01155
Healthy	48.66146	0	2.38838	0	0	0	0	0.10907	0	0	48.66146	2.71969	0.78588	3.65645	0	1.97979	3.02483	0.01845	2.38838	2.62647
Healthy	15.06565	0	0	0.99829	0	0.29405	1.67647	0	0.02256	0	15.06565	6.69612	0.71216	0.15195	3.06014	0	0.08042	0	0	0
Healthy	43.115	0	1.44785	0	0	0	0	0.00174	0	0	43.115	1.79093	1.21132	6.20307	0	0	0.7445	0	1.44785	0.03959
Healthy	0.01052	5.68379	0	0.17259	0.15165	2.67796	0	0.10266	0.00706	0.33836	0.01052	0.00412	83.34425	0	0	0	0	0	0	0
Healthy	24.94261	0.18994	0.12029	0.57161	0	0.13564	0.1088	0	0.00141	0.00101	24.94261	9.8181	2.0393	0.92997	0	0.52702	0.06486	0	0.12029	0.00501
Healthy	53.20443	0	0.99503	0	0	0	0	0	0	0	53.20443	3.42493	0.11984	0.95668	0	0.79806	0.11834	0	0.99503	1.28496
Healthy	19.65803	1.84899	0.5255	0.25338	0.00811	0.2242	0.07247	0.05317	0.01142	0.02079	19.65803	9.96325	1.01272	1.63737	0	0.83378	0.20459	0.79834	0.5255	0.01016
Healthy	26.18532	0.21767	0	0	0	0	0	0	0.00983	0	26.18532	1.98861	0.01296	5.43127	0	4.33821	1.06858	0	0	0
Healthy	11.22645	0	0	0	0	0	0	0	0.89561	0	11.22645	44.3123	0	0.07931	0	0	0	0	0	0
Healthy	55.74766	0	0	0	0	0	0	0	0	0	55.74766	1.5275	0	2.19929	0.80969	5.81874	0.04987	0	0	0
Healthy	22.30145	3.13477	2.12176	0	0	0	0	0	0	0	22.30145	5.10969	1.15462	3.41103	0	0	0.33156	0	2.12176	0.01013
Healthy	64.98285	0	0	0	0.08238	0.018	0	0	0	0	64.98285	1.01113	0.03721	1.48157	0	2.55194	0.80756	0	0	0.02919
D001943	56.55623	2.89147	1.6544	0.04425	0	0.09704	0	0	0	0	56.55623	0.74077	0.20377	4.00356	0	0.96955	0.00585	0	1.6544	0.19534
Healthy	20.00069	15.641	0	0	0.01617	0.40077	0	0	0	0	20.00069	0.02283	0.14851	0	0	0	0	0	0	0.07623
Healthy	54.59408	0.09832	1.15652	0	0	0	0	0	0	0	54.59408	5.07443	0.12056	3.13906	0	2.03364	0.0657	0	1.15652	2.80825
Healthy	32.63091	0	0.3064	0	0	0	0	0	0.0046	0	32.63091	6.28494	0.5241	8.69203	0	2.97141	2.53961	0.0691	0.3064	0.2239
Healthy	19.53527	0	0.93643	0	0	0	0	0	0.06162	0	19.53527	3.78617	0	9.16059	0	2.7135	1.07337	0	0.93643	0.35053
Healthy	12.59282	9.39904	0.39453	0	0	0.22665	0.0581	0	0.06985	0.00982	12.59282	2.97653	6.98625	1.7933	0	4.25885	0.08959	0.07517	0.39453	0.25382
Healthy	85.53744	0.38656	0	0	0	0.02526	0	0	0	0	85.53744	0.80297	0	3.22796	3.56415	0	0.11966	0	0	0.13158
Healthy	44.79468	2.90482	0	0	0	0	0	0.01034	0	0	44.79468	0	0	35.1158	0	0	0.07877	0	0	0.45575
Healthy	32.48011	0.09232	2.24413	0.0422	0	0.03051	0	0	0.03016	0	32.48011	6.18389	0.57014	9.79868	0.35415	5.56533	1.39314	0.17643	2.24413	0.16672
