p	Proteobacteria	Firmicutes	Bacteroidota	Firmicutes_A	Actinobacteriota	Firmicutes_C	Verrucomicrobiota	Methanobacteriota	Desulfobacterota
Healthy	-0.663580295137342	-5	1.65505618010283	1.52009032811284	0.163575785252093	0.035165478670687	-2.83268266525182	-5	-1.07257830494958
Healthy	-0.67970828076044	-0.409793693757376	1.69182022550655	1.14594280060517	0.99213581113483	0.316963680016701	-5	-5	-0.786854275257165
D007234	-1.57008630223625	-0.157128765175449	-5	-5	-1.07304051161972	-3.58502665202918	-5	-5	-5
Healthy	-5	-5	1.48805889573119	1.79615079369642	-5	-5	-5	-5	-5
Healthy	-0.977530387232231	-2.0670191780768	1.65841448298632	0.627564521358007	-0.86556787510416	-5	-5	-5	-1.21932272556663
Healthy	-0.751781438809925	0.182112081782857	1.53976652977981	1.54457277338362	-5	-0.533399263703119	-2.09366495819491	-0.159135180935769	-5
Healthy	-0.291443138533065	0.410061533842056	1.5640390207156	1.29918532641966	0.297664233641269	-1.00013030789173	0.081437326351849	0.487494718527204	-0.520770305187959
Healthy	-0.190467219191024	-0.619300451617283	1.68353097982313	1.41593041308374	0.236194527390533	-1.1809169242563	0.649058224364366	0.0502443806954552	-0.756118997781681
Healthy	-1.05354773498693	-0.531386856370178	1.83550299185334	1.24416599648797	-1.49512154058978	0.632162600863815	-5	-5	-5
Healthy	-0.952374722418216	-0.62712480320661	1.92926725381824	0.590100294343359	-0.536420532543031	0.891575366191048	0.102694341364269	-5	-5
D007234	1.58537070277643	1.29783073641794	-5	-5	1.08541724384964	1.17723946214565	-5	-5	-5
Healthy	-1.7486051499599	-5	1.71629964851616	0.85104910294906	0.26768553511002	-5	1.1305881583719	-5	-0.0920997956654646
Healthy	0.384421519363865	0.454276095308442	1.51405035348414	1.57860139376259	-0.9317399062253	0.27692572289227	-5	0.733318465322053	-5
Healthy	-0.850349886901885	-1.57659027226691	1.89292248039299	0.954937788861768	-0.752370379320886	-5	-5	-5	-2.49214412830417
Healthy	1.04293524116469	-0.307576129200319	1.07918160795954	1.77762891442956	0.828420775446568	-0.390362910367699	-1.25672547648807	-5	-5
Healthy	-0.632085261206247	-5	1.69913717553316	0.857155123301679	0.152358682159262	-5	1.11078863220767	-1.78595132058806	-0.062768054123852
Healthy	-1.35408672496616	-0.477529683524278	1.43052476591492	1.79662074335172	-5	-0.142558943517697	-5	-5	-5
Healthy	-0.459357745590347	-0.8980468225228	1.67064229058643	1.54683053490197	-0.902951034988869	-5	-5	-5	-5
Healthy	0.368381731155174	-0.662740460249724	1.79111853313466	1.43275722006414	0.085775632231762	-5	-5	-5	-5
Healthy	-0.960823915623959	-0.275593042416959	1.83706216868537	1.13258784858976	-0.500697905866672	-5	-5	-1.72653572737865	0.206394064430873
Healthy	-0.99516293906169	-1.8735438865682	1.68450003205735	1.24425336387272	-5	-5	0.777671089643447	-5	-0.692889221619925
Healthy	-5	0.250027007632326	1.63244382783473	1.60133302571238	-5	0.368130622375795	-5	-5	-5
D007234	1.85484126074078	1.17875399058682	-5	-5	-5	-0.136867557281215	-5	-5	-5
Healthy	0.288970958785297	0.110522372601323	1.47865767343483	1.59969687478128	0.791605746323687	-1.55330753362847	0.509894421839969	-5	-1.83032556594119
Healthy	-0.863057587224632	-0.576246380387172	1.84254271757394	0.868466335265617	-0.386380137123638	0.800713642394728	-5	-5	-5
Healthy	-0.797402714307569	1.04127738440971	1.44296819319216	1.61019762742581	-5	-1.33404397054604	-5	-0.115312232105268	-5
D007234	1.52001990690349	-5	-5	-5	-5	1.61170854811521	-5	-5	-5
Healthy	-5	0.0761778721891595	1.60782353458438	1.55388339057765	-5	0.273552186952707	-5	-5	-5
Healthy	0.643753617233498	-0.128059470706939	1.62005856242637	1.53482056960546	-5	0.716942741512267	-5	-5	-5
Healthy	-5	-5	1.77740702855034	1.34586480359435	-5	-5	-5	-5	-5
Healthy	-0.661185062582381	0.942928278040798	1.43106190503873	1.6909504764102	-5	-5	-5	-1.37830453767072	-5
D007234	1.86740814397525	-5	-5	-5	-5	1.14708026737363	-5	-5	-5
Healthy	-5	-5	1.35297240833051	1.2518150651595	-0.363030935304289	1.23019363448668	0.108558258968593	0.551514649361419	-5
Healthy	-0.422347380134311	-0.837256416764585	1.80195483869474	1.09567277137785	0.181254605430409	-5	1.06242064488429	-5	-1.03800971255994
Healthy	0.390345054591028	-5	1.85366317484167	0.496360820201535	-5	-5	-5	-5	-1.0112627247112
Healthy	-0.0434426082143211	-5	1.94546410429262	0.864515234127842	-5	-5	-5	-5	-5
Healthy	-0.515856819701657	-0.933674074637962	1.78193939038141	1.00379474129743	0.576868634420806	0.888701120472861	-0.0462209852491754	-0.05359195273942	-0.442023868944166
Healthy	-0.262155609446585	-0.396541662590933	1.82317768610216	0.943856936232594	-0.879097182385473	0.89456416008159	-5	-5	-1.776763726897
Healthy	0.402813144789682	0.933324270283854	1.39767935377861	1.67369948051816	0.302915079568861	-0.760700520873107	-5	-0.119317858835628	-1.04067235402783
Healthy	-0.0632450498048795	-0.404503778174426	1.83694396722329	0.482832152224741	0.0939432257332655	-1.12702836926156	-2.16685288808721	-5	-0.366329593948556
D007234	1.95386214222841	-0.503693194888631	-5	-5	-5	-5	-5	-5	-5
Healthy	0.18840532883004	-0.723745051978275	1.43810435282958	1.56450379477597	1.17822649417285	0.56917954568673	-2.89619627904404	-5	-2.19044028536473
Healthy	-0.792500276692695	-1.34998404752816	1.80571170145737	1.19636136344387	0.0805218685081588	-1.62287595765354	-5	-5	-1.13542959314657
Healthy	-0.0890929155365384	-0.0942364906135671	1.64483774025466	1.23481910944427	0.373197145125175	-2.07675598136972	0.411232371541069	-2.05700040663396	-0.708786599726403
Healthy	-0.0162249147147869	0.394763280377567	1.07436107015053	1.83066576996	0.268727702786551	-0.765179120192599	-5	-5	-5
Healthy	-5	-5	1.96395230883235	0.901192868375934	-5	-5	-5	-5	-5
Healthy	-0.773168189341279	-1.14636261804141	1.80347056764337	1.24936470313407	0.0564970326410467	-5	-5	-5	-1.32569011105852
Healthy	0.516055203229235	-5	1.40835463105968	1.48224282734583	1.50063243013477	-5	0.0197433826260377	-0.352548565431461	-1.15939212099071
Healthy	0.966427099553072	-0.527214306247781	1.67533530031913	1.21553789952329	0.384190276617593	-5	-1.28726614093005	-5	-0.751609814827489
Healthy	0.374632885294772	-0.167868065189191	1.56516243822979	1.27065787772835	-5	-5	-5	0.545057108663673	-5
D007234	1.88561584099455	-0.125663164602632	-3.61978875828839	-1.36835333704158	-2.02227639471115	1.20630521992704	-5	-5	-5
Healthy	-0.349779927514109	-5	1.76901718507449	0.9272522763825	-0.270576007385836	-0.318885450324489	0.941638124785915	-5	-0.255707016877324
D007234	1.99857509000134	-0.618848804826538	-5	-1.69875291136379	-1.87582194452532	-5	-5	-5	-5
D007234	1.04113084511259	0.959317630280006	1.37809997089063	0.497925722512323	1.66644721474054	-1.33648752958484	-5	-5	-5
Healthy	-5	-5	1.74941317920374	1.5375363969646	-5	-5	-5	-5	-5
Healthy	0.0228570923278079	0.0877672249475041	1.74152078924229	1.14962765007056	0.705698683226203	-5	0.890566318257052	0.843977356390357	-0.955029294707231
Healthy	-0.357555265834189	-5	1.72431626530309	1.23235104712724	-0.483782034838887	-5	0.731390507617008	-5	-0.513427849481644
Healthy	0.492504764325413	-1.21424320003736	1.89865372549545	1.08936314110367	-5	-5	-5	-5	-1.52085675202139
Healthy	-0.35762452420095	-0.488919154460882	1.05923994307263	1.7957188468173	0.462065410668346	-5	-5	-5	-5
Healthy	-0.942219823205418	-1.03058408764602	1.82287943854274	0.894445113169957	-0.382328804168525	-0.0436106351760927	1.01380214097289	-5	-0.582096718008771
Healthy	-1.38605252321965	0.720337120928871	1.54052992989399	1.64238170950437	-0.629006066485256	-1.93854752091281	-5	-1.42770939384858	-5
Healthy	0.304669292772295	-0.41201978854847	1.36222396999541	0.847347433867879	-0.0971652359952702	-0.564251163835624	-5	-5	-5
Healthy	-1.20474581741912	-0.0943983817231482	1.57856105284695	1.1792923433679	1.23767918271772	0.683454111105498	1.08679070753113	-5	-5
Healthy	-0.228434565083464	-0.179654018745062	1.65565630073903	0.867406199103002	0.250654165406894	0.500464268690234	-0.801397890510288	-5	-0.17935199218262
Healthy	1.34715509116996	0.771605116847305	1.32889453849221	1.39000868405776	1.11408230430991	0.315323667613782	0.231224848535276	-0.118364312545318	-1.39469495385889
Healthy	1.14232813490194	0.727236167812003	1.46581380868603	1.57979639668659	0.307406174585947	0.414761159992989	0.543901739768295	-5	-2.42481215507234
Healthy	-5	0.673204360100474	-5	1.83662289108148	-5	-5	-5	-5	-5
Healthy	-5	0.17968676913365	0.81064443175019	1.10114228278264	1.85058656919105	-1.10868560061786	-5	0.537218220262966	-5
Healthy	-0.731164710003414	-1.58252830679671	1.89330964977915	0.944654875248725	-0.796233025039426	-5	-5	-5	-2.4907974776689
D007234	1.96091454905293	-2.53165266958784	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.93979337893265	-1.70158361993871	1.83379169774216	1.02203844473419	-0.485186705000715	-0.428698874433731	-0.223117292714525	-5	-1.15983115075924
Healthy	0.297390601631986	-0.162417874230159	1.64644803572466	1.34900870635948	-5	-5	-5	0.524288346573595	-5
D007234	1.63552777721782	0.822777233972608	-5	-5	1.51592958342019	-5	-5	-5	-5
D007234	1.9103447978499	-5	-5	-5	-5	-5	-5	-5	-5
D007234	1.50466465459699	0.0144995375498681	0.357513681970812	0.173925979028537	1.28476067229003	1.57351026521079	-5	-5	-5
D007234	1.23374215098345	1.20721952983292	-5	1.27101659286455	-1.26512019720737	1.1866162214657	-5	-5	-5
Healthy	-0.387269109251658	0.00466952976878777	1.8199770269732	1.3615790174569	-1.16165473122401	-1.36804917374078	-5	-5	-0.677532607868929
Healthy	-5	-5	1.78298101002819	0.890013362055177	-1.01367622294923	-0.890927919021121	-0.115419854822945	-5	-5
Healthy	-0.234547528833561	-0.815734556937892	1.42952538663678	1.72178127668164	0.220351329468648	0.266499813103078	0.426998958756537	-1.29370904274124	-0.260127154976869
Healthy	-0.00555086298596401	-5	1.82264612874743	0.388250442440903	-0.722070053353081	1.04407346670993	-5	-5	-5
Healthy	-1.00217691925427	-0.844633593353295	1.68432497337923	1.31562529048059	-1.34746358140697	-0.131478991648433	-5	-5	-1.46445272082333
Healthy	-1.00454031337894	-1.64054397987901	1.8297521192697	1.02626476058422	-0.478587298797767	-0.396238739391713	-0.261013438254704	-5	-1.05144033789104
Healthy	-5	-0.794362640520571	0.990610093104332	1.75362066548168	1.12668131689338	1.11266431085135	-0.0947763624969015	-5	-5
D007234	1.72600337955774	-5	1.39994286603921	0.430054082429387	-0.0180274470998065	-5	-5	-5	-5
Healthy	-0.541770201776432	-0.833362705768195	1.63325792323244	1.43295390600033	0.281471987746439	-1.26296646866612	-5	-5	-2.03763066432998
D007234	1.9604088397755	-1.73235901765408	-5	0.0567333854599662	-2.1681302257195	-5	-5	-5	-5
Healthy	-5	-5	1.42278150426232	1.6713903984562	0.890140341468206	0.780293544130071	-5	-5	-5
Healthy	-0.499159995382212	-0.81485464232435	1.64600905462155	1.04474353309442	0.800248859929264	1.2622448102002	0.853591754003389	-5	-0.959674620800276
Healthy	0.207954652501947	-1.41975949173462	1.80757865826672	1.14790778323985	-0.101982768705525	-0.441159481576661	-5	-0.781543273599524	-0.692503962086787
Healthy	0.382191806430744	0.630554991806819	-1.03512779136222	-1.61564658586249	1.88221586860576	-1.61225434039114	-5	-5	-5
Healthy	-0.390096252811458	-5	1.87582922732215	0.633854099405208	-5	0.67768814724958	-5	-5	-5
D007234	1.86292270846043	-0.229847839673901	-5	-5	-5	0.083058064691019	-5	-5	-5
Healthy	-0.279600866827117	0.525157579319065	0.860286487204345	1.69886810689753	0.500128024926715	-5	0.831031077233856	-5	-2.41907502432438
Healthy	-0.492306007345083	0.863164581511524	1.23825516684866	1.80862635958267	0.643932109752906	-0.174281854103789	-5	-5	-5
Healthy	-1.91470942176993	-0.428058364925538	1.47501082035209	1.15808614464665	-0.321463411929385	0.38743254172803	1.35676009305319	0.305336319377075	-0.137159295824245
Healthy	0.802889293799591	-0.42109731395237	1.83747808311795	0.950250910159955	-0.674730698266926	0.623557323407696	-5	-5	-5
D007234	1.9452750298395	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.83564714421556	-5	1.7506441388726	1.49693144610397	-5	0.233267776923847	0.296033029332005	-5	-5
Healthy	-0.538081488191045	-0.125321084009917	1.18680919257987	1.64359222051916	-0.346864700996289	-2.68613277963085	0.251178135614749	-5	-1.53895190832934
Healthy	0.695446651329333	-0.905214532180442	1.81071051660423	1.3776032695703	-0.885923039175911	-5	-5	-5	-0.8142029525538
Healthy	0.251460573491714	-0.962254870730408	1.36104318842067	0.443181598524506	1.32507108449167	-5	1.29623309364308	1.2237531187344	-5
D007234	1.95079304648651	-0.844481779291588	-5	-5	-5	-1.57954914089393	-5	-5	-5
Healthy	0.500023667813675	0.536620299880092	0.94218520903356	1.3196836928342	1.57863668899015	-2.33818731446274	0.405523935452283	-5	-2.83268266525182
Healthy	-0.0107148538747678	-5	1.8241782456051	0.370574149293699	-0.735890843694192	1.04226631702596	-5	-5	-5
Healthy	-0.388797307817826	-5	1.2472517876423	1.76619839845752	0.515377033954657	-5	-5	-5	-5
Healthy	0.468887646476917	-0.582694416755474	1.84696335599573	0.924486560504766	0.147874107289246	-2.54211810326601	-5	-1.61834351741421	0.135940038131768
Healthy	0.0816353015029508	-1.4521022824369	1.8142347398921	1.37730934795573	-0.916748282778397	-5	-5	-5	-0.43297363384094
Healthy	1.4364395209235	-0.255339391603912	1.59569348339584	0.109558299603425	1.43200684788143	-2.42829116819131	-5	-5	-1.30068269897862
Healthy	0.824215027671358	-0.696328855335979	1.56053726979343	1.67212493119465	-1.12517042212028	-5	-1.45531197769732	-5	-0.8168725712986
Healthy	-0.000778083715473187	-0.73593812928212	1.7216526087647	1.25103173130958	1.23128298722504	-0.283412422324308	-5	-5	-5
D007234	1.67022246735702	0.652459083511682	-5	-5	-2.07262963696098	1.41361338246772	-5	-5	-5
Healthy	-0.959358108455463	-5	1.4786024207943	1.71796392702342	-0.186432354017161	0.616077271840093	-5	-0.600153287287078	-5
Healthy	-0.166687109797217	-1.27392512978463	1.90098442584262	0.776843504677018	0.170974195235979	-5	-5	-5	-1.13984173868172
Healthy	-0.930368897379657	-1.24710684511541	1.75209518000327	1.24311497403847	-5	0.784204909368237	-5	0.340136628640632	-5
Healthy	-5	-5	0.49676502756721	1.13609149428492	-0.0350053792918863	0.178502127629101	0.634870073554761	-5	-5
Healthy	-0.280859380304785	-5	1.77703142722505	1.31260086213786	-0.79887610279262	-5	-5	-5	-1.26082336808927
Healthy	-0.583043454609657	-1.94730605807503	1.69546276325416	0.887588608949447	0.289834121485031	-5	1.13026009303394	-5	-0.0591200949505213
Healthy	-0.758752448736284	-1.52563802396737	1.83444988881613	0.562728130593403	-0.492049726720947	0.78344046595093	-5	-5	-5
Healthy	0.507693992654917	-0.58232905867489	1.84649855058189	1.02914586527297	0.163724757044224	-5	-5	-2.55129368009492	0.17201588684082
D007234	1.9995228826735	-1.60032627851896	-5	-5	-5	-2.21253952548158	-5	-5	-5
Healthy	-0.882397308309916	0.553938826260645	1.4680176437451	1.71887736129575	-0.423313194799004	0.490685910459085	-5	-5	-5
Healthy	-0.831502516476967	-5	1.77857375809228	1.47099038811464	-1.32569011105852	0.5648411667769	-1.99267904707726	-5	-5
Healthy	-1.9072793553159	-1.01488802046065	1.79207257598518	1.44716516612153	-0.1964336416188	-0.649151364633658	-0.0477307683620895	-5	-1.91186391129945
Healthy	0.399720435904855	-0.128502955873118	1.65685779237567	1.41348031926842	0.544023371763222	0.839673467342861	-0.902326300550902	-5	-5
Healthy	-0.69103029182175	-1.35008128126458	1.88959053835307	0.945959228055871	-0.874486204095885	-5	-5	-5	-5
Healthy	0.477451193165175	0.572037048353441	1.02805532332265	1.61956036357592	1.21161571781091	0.771161060438499	0.0221890927461483	0.369735215355922	-5
Healthy	-0.757632523088562	-0.980260767325295	1.80965208497098	1.25842103930668	0.0871209585618931	-2.32790214206428	-5	-5	-1.14966014541652
D007234	1.70906879872723	0.505126905812686	-1.86264588862927	0.126072934360397	-1.1017686154869	-1.88873748634093	-5	-5	-5
D007234	1.74539422420906	1.31092069993978	-5	-5	1.0043948966246	-5	-5	-5	-5
Healthy	-0.51934641115663	-0.432797127241516	1.35426406547724	1.60294288256118	-0.108741383095861	0.929648785482494	-3.03621217265444	-5	-5
Healthy	-5	-5	0.98631302039788	1.86704147003269	1.09485912998255	-0.00954570394594148	-5	-5	-5
Healthy	-0.280395293036378	-1.05017104106469	1.85867372021906	1.31559652352046	-0.405088374692805	0.0325583260594398	-0.749287313540815	-5	-1.62305824285324
Healthy	-0.190480686730583	0.0708945217607143	1.5552751452315	1.40644598792664	-0.0702950450733808	0.419731112268774	-3.13667713987954	-5	-2.61261017366127
Healthy	0.00727824733424441	-0.179726273618081	1.34054801579334	1.73492026362331	0.221176810804695	0.0684196496837736	-5	-1.10946720807226	-5
Healthy	-0.568668406994174	-0.657182685364267	1.65087086601328	1.05726090301118	0.785844987070963	1.25363430052	0.860794225338293	-5	-1.10801676914803
Healthy	-0.221479756106773	-0.914780798955058	1.40506037969807	1.42877328830458	0.496781630783602	0.530814193504616	0.2894038697732	-5	-1.137093786437
Healthy	1.06853575468981	-0.657182685364267	1.82606799653994	0.34918230257888	-0.63785695041804	0.937795130123942	-5	-5	-1.79075315124663
Healthy	-0.434541804904012	0.096631975558161	1.64176086830927	1.55072218919575	0.208336532620864	-0.957542625425679	-2.48280410205003	-5	-1.67840156953466
Healthy	-0.436174937748508	-5	1.81110728434546	1.40133211677685	-0.595611064469456	-5	-5	-5	-5
D007234	1.88111869124874	-5	-5	-5	-5	1.04411819613655	-5	-5	-5
Healthy	-5	0.218301753029135	1.48105503051512	1.6780068486587	-5	-1.18190613085336	-5	-0.442264282181728	-5
Healthy	-0.754068045661398	-0.369857001654199	1.54060623367593	1.5602339572948	-1.75970041799729	0.981478374709892	-5	-5	-1.11092250734994
D007234	1.90241500340102	-0.629006066485256	-3.46852108295774	-0.748313121831508	0.269795377266104	-1.37059040089728	-5	-5	-5
Healthy	-0.977324238046272	0.184430207877763	1.67239834118465	1.57234897326791	-0.135714430900766	0.365272656236418	-0.109506325394515	-5	-0.309706436233518
Healthy	-1.485053994692	-1.47625353318844	1.43424098373129	1.807811211053	-5	-0.491928383400625	-5	-0.530678815484752	-5
Healthy	0.61301014970712	0.38689434361103	1.50449548168572	1.61614467401271	0.210867835231455	0.075402035407543	-0.649568486424556	-1.64062369010131	-0.184535663162396
Healthy	0.320590742907043	0.234707056066243	1.20141023489937	1.50867742130819	-1.82535880733955	1.43632774300883	-5	0.503993487978851	-5
Healthy	-0.495230195702161	-0.185419483989681	1.70562469906964	1.3955935287066	0.772381858211707	-3.35654732351381	0.824406374353947	-0.323965188805379	-2.00612308505879
D007234	1.96993991815297	-0.71397039949181	-1.85325198636936	-5	-2.34775365899668	-0.00512438791163217	-5	-5	-5
Healthy	-0.763236077812193	-2.4907974776689	1.89966354826678	1.02543367652965	-1.53565951537233	0.270799909417093	-5	-5	-5
Healthy	0.324566403393517	0.710203707477975	1.26258918765617	1.62634519284248	0.95115968397895	1.04152334865803	-5	-5	-1.25134690657573
