group	Gammaproteobacteria		Bacteroidia	Gammaproteobacteria	Verrucomicrobiae	Methanobacteria	Desulfovibrionia	
Healthy	0.42781		51.55229	0.42781	0.88245	2.85298	0	
Healthy	2.3997		16.95238	2.3997	0	0.78081	0.08946	
Healthy	0.08575		18.60273	0.08575	0.0094	0	0	
Healthy	0.28967		15.37478	0.28967	1.7831	0	0.0289	
Healthy	4.95959		64.67113	4.95959	0	0	0.15338	
Healthy	0.30531		76.96638	0.30531	0	0	0.01527	
Healthy	6.24832		67.86092	6.24832	0	0	0	
Healthy	0.2442		79.0253	0.2442	0	0	0	
Healthy	1.78426		22.96376	1.78426	19.7803	16.7399	0	
Healthy	3.16244		8.75356	3.16244	2.54403	0	0.00146	
Healthy	1.60434		40.94638	1.60434	0	0	0	
Healthy	0.97562		66.70804	0.97562	0	0	0	
Healthy	0.4085		17.67061	0.4085	0	0	0	
Healthy	2.94365		70.30129	2.94365	0	0.02407	1.36753	
Healthy	3.28919		70.99269	3.28919	0	0.03432	1.33547	
Healthy	1.20679		65.19806	1.20679	0	0	0.36899	
Healthy	27.3174		39.41789	27.3174	0	0	0.05003	
Healthy	6.67136		36.35274	6.67136	0.03504	0	0.15244	
Healthy	0.9982		52.68082	0.9982	0	0	0	
Healthy	0.0632		9.10259	0.0632	0	0	0.20349	
Healthy	0.1098		30.10248	0.1098	0	0.25109	0	
Healthy	0.68125		79.61307	0.68125	0	0	0.07246	
Healthy	0.11738		56.50607	0.11738	0	2.18844	0	
Healthy	0		3.1388	0	4.31389	0	0	
Healthy	0.52376		59.84548	0.52376	0	0	0.05484	
Healthy	0.26118		49.59783	0.26118	13.4977	0	0.87272	
Healthy	0.17427		68.30458	0.17427	0	0	0	
Healthy	3.21879		70.22609	3.21879	0	0.0028	1.48598	
Healthy	0		18.43237	0	0	0	0	
Healthy	0.13109		29.37768	0.13109	0	0	0	
D001172	4.69627		32.80441	4.69627	0.12026	0	0.01036	
Healthy	0.79269		18.02327	0.79269	7.21191	0	0	
Healthy	0.14739		60.05839	0.14739	0.01016	0	0	
Healthy	0.07745		19.96016	0.07745	0.96486	0	0	
Healthy	1.47157		64.62007	1.47157	0	0	0.00166	
Healthy	3.35658		16.04823	3.35658	0	0	0	
Healthy	0.01237		61.95445	0.01237	0.89591	0	0.01224	
Healthy	0.02881		46.45503	0.02881	0	0.63409	0	
Healthy	0.3698		34.55338	0.3698	13.0875	0	0.00795	
Healthy	2.51026		45.37929	2.51026	0.12521	0	0	
Healthy	0.23479		40.42413	0.23479	0.57756	0	0.01055	
Healthy	0.20368		77.55155	0.20368	0	0	0	
Healthy	0.14159		73.06148	0.14159	0.89052	0	0	
Healthy	65.51211		0.12229	65.51211	0	0	0	
Healthy	1.07771		67.73186	1.07771	0	0	0	
Healthy	3.00227		10.66731	3.00227	1.05241	2.34279	0	
Healthy	0.04434		57.98092	0.04434	0	0	0	
Healthy	0.17472		64.51371	0.17472	0	0	0.07084	
D001172	0.19035		79.12208	0.19035	0	0	0.00267	
Healthy	0.8078		54.07749	0.8078	3.06489	0.31154	0.27617	
Healthy	0.35415		76.85835	0.35415	0	0	0.06956	
Healthy	0		72.2884	0	0	0.07184	1.28658	
Healthy	1.15231		65.4737	1.15231	0	0	0.48131	
Healthy	0.30244		22.60809	0.30244	0.00091	0	0	
Healthy	0		9.68975	0	0	0	0	
Healthy	0.52432		72.22269	0.52432	0.17811	0	0.02381	
Healthy	17.86428		34.85276	17.86428	0.10835	0	0	
Healthy	0.64493		35.91493	0.64493	0.00072	0	0.00243	
Healthy	0.04643		66.57523	0.04643	0.58648	0	0.06194	
Healthy	0.08657		51.60733	0.08657	0	0.02508	0.84395	
Healthy	1.01689		21.90523	1.01689	0	0.07771	0	
Healthy	0		0.01959	0	0.48622	0	0	
Healthy	0.26997		44.75801	0.26997	7.25761	0	0.07797	
Healthy	0.6005		25.41325	0.6005	1.94716	0	0.07292	
Healthy	6.11408		28.9568	6.11408	19.6376	0.49173	0.6133	
Healthy	11.70942		66.99894	11.70942	0	0	0.01618	
Healthy	0.36766		43.82892	0.36766	0.00328	0	0.02096	
Healthy	0.78623		81.22393	0.78623	0	0	0	
Healthy	0		42.21856	0	0	0	0	
Healthy	0.05189		43.42138	0.05189	0.00705	2.57651	0	
Healthy	0.36628		64.73024	0.36628	0	0	0	
Healthy	0.50007		64.22699	0.50007	3.77836	0	0.30276	
Healthy	2.9874		81.12248	2.9874	0	0	0.02267	
Healthy	25.64205		23.78827	25.64205	0	0.54341	0.08061	
Healthy	0		30.27296	0	0	0.36118	0	
Healthy	7.87785		17.56197	7.87785	0.54821	6.4474	0.12273	
Healthy	0.17616		34.72211	0.17616	0	0	0.07745	
Healthy	0.10535		47.03252	0.10535	0.77712	0	0.4901	
Healthy	0.06434		82.43829	0.06434	8.03206	0	0	
Healthy	0.83621		48.73201	0.83621	9.66082	0	0.66379	
Healthy	0.03272		27.17946	0.03272	0	0.29465	0	
Healthy	0.43921		37.26844	0.43921	0.95038	3.50433	0.20327	
Healthy	0.10319		67.45833	0.10319	10.3543	0	0.25882	
Healthy	0.05544		35.73173	0.05544	0	0	0.19449	
Healthy	3.73784606200001		31.934794793	3.73784606200001	0.222512643	0.021293778	0.484612286	
Healthy	0.39863		16.07876	0.39863	1.59683	0	0	
Healthy	0.1387		74.53419	0.1387	0	0	0.21368	
Healthy	2.09213		15.90047	2.09213	0	3.19148	0	
Healthy	0.31971		50.77204	0.31971	6.6743	0.47427	0.00985	
Healthy	0		42.50833	0	0	0	0	
Healthy	2.37256		64.43923	2.37256	0	0	0	
Healthy	0.17248		79.3713	0.17248	0	0	0	
Healthy	0.05424		89.80485	0.05424	0.04807	0	0	
Healthy	2.11137		18.30581	2.11137	0	0	0.05605	
Healthy	1.05075		0.01973	1.05075	0	0	0	
Healthy	0		60.88	0	0.08498	0.04012	0.02106	
Healthy	2.36955		36.73679	2.36955	0	3.50826	0	
Healthy	0.37186		57.02483	0.37186	1.04674	0.0381	0.0278	
Healthy	0.21499		59.17542	0.21499	5.14114	0.20911	0.88507	
Healthy	0		18.65482	0	0	0	0	
Healthy	1.02903		35.32122	1.02903	0	0	0.00677	
Healthy	0.6157		81.18403	0.6157	3.43959	0	0.01532	
Healthy	0.1183		34.55139	0.1183	0.71687	3.13385	0.08071	
Healthy	0.57555		51.82557	0.57555	0.14379	0	0.06544	
Healthy	0		32.02865	0	3.28094	0	0	
Healthy	0.7002		80.8964	0.7002	3.49254	0	0.02152	
Healthy	0.43014		89.10947	0.43014	0	0	0	
Healthy	2.58966		2.03876	2.58966	0	0	0	
Healthy	0.2748		69.25889	0.2748	0.00269	0	0.13173	
Healthy	0.0349		78.36628	0.0349	0	0.16133	0.00697	
Healthy	0.07795		60.08672	0.07795	1.5884	0	0	
Healthy	1.13051		39.85229	1.13051	0.18711	0	0	
Healthy	0.69087		62.91284	0.69087	0	0	0	
Healthy	0.02621		46.53482	0.02621	0	0.16607	0	
Healthy	0.47855		19.32691	0.47855	0	0	0	
Healthy	1.06994		38.13401	1.06994	4.71923	0	0	
Healthy	0.70354		51.8398	0.70354	0	0	0.07501	
Healthy	0		8.35721	0	0.03361	9.36373	0.03084	
Healthy	5.86568		54.43634	5.86568	0	0	0.10556	
Healthy	0.73595		67.43912	0.73595	0	0	0.4246	
Healthy	9.25033		0.0456	9.25033	0	0	0	
Healthy	0.01485		22.17472	0.01485	0	0.09168	0	
Healthy	0		32.62426	0	0	0	0	
Healthy	0.02951		36.62581	0.02951	0	0	0.10753	
Healthy	1.60436		28.4816	1.60436	0.02732	0	0.05764	
Healthy	0.24361		20.20474	0.24361	0	0.5812	0	
Healthy	0.24883		34.41144	0.24883	0	0	0	
Healthy	0.25029		12.89365	0.25029	0.03397	1.74219	0	
Healthy	1.33828		27.02046	1.33828	3.79881	0.44664	0.00617	
Healthy	1.3744		19.20506	1.3744	0	1.12012	0	
Healthy	0.18956		33.51044	0.18956	0.39727	0	0	
Healthy	0.3428		14.54188	0.3428	1.28187	0	0	
Healthy	0		14.83932	0	0	0.58929	0	
Healthy	0.73083		64.04025	0.73083	3.30245	0	0	
Healthy	4.3518		42.13542	4.3518	0.94747	0	0.02641	
Healthy	7.3099		9.54208	7.3099	0	0	0	
Healthy	0.32956		71.23516	0.32956	0.15369	0.036	0.0465	
Healthy	3.19524		71.19801	3.19524	0	0.01831	1.27757	
Healthy	1.63228		11.50654	1.63228	0.71707	0	0.03484	
Healthy	1.6719		63.58423	1.6719	0	0.20264	0.18797	
Healthy	0		80.27745	0	0	0	0	
Healthy	13.22477		65.63947	13.22477	0	0	0.03791	
Healthy	0.00061		13.64428	0.00061	0	0.73537	0.18313	
Healthy	0.07158		63.29588	0.07158	0.86062	0	0.0213	
Healthy	0.61036		74.01488	0.61036	0	0	0.05351	
Healthy	0.2769		76.98966	0.2769	0	0	0.08042	
Healthy	0.01156		42.61828	0.01156	0.3106	0	0	
Healthy	10.63152		12.9922	10.63152	44.4907	0	0.74538	
Healthy	17.70423		2.2139	17.70423	0	0	0	
Healthy	0.21907		41.01567	0.21907	0	0	0	
Healthy	0.22046		60.69032	0.22046	0.04409	0.34277	0.07558	
Healthy	0.15555		51.72142	0.15555	13.5621	0	1.05556	
Healthy	0		20.84463	0	0	0.67049	0	
Healthy	0.95284		68.25329	0.95284	0	0	0.45611	
Healthy	1.55704		54.35039	1.55704	7.09065	0	0.13841	
Healthy	0.64162		92.30701	0.64162	1.91132	0	0	
Healthy	1.27602		17.00368	1.27602	0	0	0	
Healthy	11.15707		0.77076	11.15707	0.54446	0	0	
Healthy	1.26381		66.65406	1.26381	0	0	0	
Healthy	2.47939		66.6293	2.47939	0	0	0	
Healthy	0.16488		42.53099	0.16488	16.4899	0	1.76777	
Healthy	0.24803		26.94271	0.24803	0	0	0.08117	
Healthy	0		15.68692	0	0	0	0	
Healthy	0.54023		48.46673	0.54023	0.36383	0	0.14154	
Healthy	0		60.93896	0	3.76576	0	0	
Healthy	0.13286		23.04164	0.13286	0	0	0	
Healthy	0.12978		70.23817	0.12978	0	0	0	
Healthy	0.92386		62.05935	0.92386	0	0	0	
Healthy	11.71856		0.41548	11.71856	1.05167	0	0	
Healthy	5.68633		29.3981	5.68633	19.9922	0.54643	0.70259	
Healthy	3.1611		69.44122	3.1611	0	0.03933	1.33413	
Healthy	0.52172		66.95995	0.52172	0	0	0.45984	
Healthy	0		79.9754	0	0	0	0	
Healthy	0.27975		56.49909	0.27975	0.03421	0	0.15869	
Healthy	0		81.00404	0	0	0	0	
Healthy	4.13109		18.8832	4.13109	15.1337	0	0.03407	
Healthy	0.96048		82.83441	0.96048	0	0	0	
Healthy	0.09865		26.77093	0.09865	0.43714	0	0.6196	
Healthy	5.21984		62.38926	5.21984	0	0	0.07226	
Healthy	1.36048		86.84246	1.36048	0	0	0.12261	
Healthy	0.34144		76.62679	0.34144	0	0	0.01409	
Healthy	0.14607		69.58453	0.14607	0	0	0	
Healthy	1.1848		66.45326	1.1848	0	0	0	
Healthy	3.52983		26.49548	3.52983	20.6671	0	0.261	
Healthy	0.49606		57.3904	0.49606	8.98038	0	0.49124	
D001172	0.17439		39.33894	0.17439	0.13008	0	0.6591	
Healthy	0		30.64078	0	4.0239	0	0	
Healthy	1.57794		33.00341	1.57794	2.86839	0	0.04295	
Healthy	0		59.3203	0	0	0	0	
Healthy	1.43498		86.40357	1.43498	0	0	0.08961	
Healthy	0.30745		54.3966	0.30745	0	0.57479	0.14619	
Healthy	0		63.20288	0	0.62381	0	0	
Healthy	0.29973		27.82369	0.29973	15.6544	0.04757	0.31628	
Healthy	0.40581		81.02284	0.40581	0	0	0.09152	
Healthy	2.8264		56.62484	2.8264	0.00364	0.00278	0.0458	
Healthy	0.17889		31.95773	0.17889	0.23822	0.03	0.01623	
Healthy	0.33499		42.26665	0.33499	0.06089	0	0.09591	
Healthy	0		88.63672	0	0	0	0	
Healthy	1.48079		37.50579	1.48079	0.96337	0	0.02547	
Healthy	0.16102		38.6316	0.16102	3.64954	5.37796	0	
Healthy	4.03092		63.68715	4.03092	0	0	0.29956	
Healthy	0.34895		19.73221	0.34895	0	0	0	
Healthy	0.21762		79.01316	0.21762	0	0	0	
Healthy	0.49168		0.17745	0.49168	0	0	0	
Healthy	1.23968		21.50844	1.23968	0	0	0	
Healthy	0		11.62392	0	0	19.4665	0	
Healthy	0.12852		62.94286	0.12852	4.61273	0.07159	0.34275	
Healthy	0		0.69868	0	0	0	0	
Healthy	0.15827		52.53279	0.15827	2.72107	0	0.05129	
Healthy	3.55947		82.74211	3.55947	0	0	0	
Healthy	0.31286		9.12685	0.31286	0	0	0	
Healthy	1.93043		37.10476	1.93043	5.31662	0.23322	0.31465	
Healthy	0		50.51861	0	0.06033	0	0	
Healthy	1.56762		25.46828	1.56762	0.2244	0	0	
Healthy	1.00758		16.4064	1.00758	2.80954	1.3625	0.04322	
Healthy	4.29552		19.04324	4.29552	15.3217	0	0	
Healthy	10.85494		0.85497	10.85494	0.51997	0	0	
Healthy	0.24139		45.9925	0.24139	1.71892	0	0	
Healthy	0		4.08543	0	0	48.68016	0	
Healthy	0.11595		42.91805	0.11595	0.68442	0.58074	0.0038	
Healthy	0.15902		21.42676	0.15902	2.69661	0	0	
Healthy	1.10816		18.49222	1.10816	0	0	0.00601	
Healthy	1.45023		25.19643	1.45023	11.6762	0.9813	0	
Healthy	3.18015		63.57619	3.18015	0	0	0.49346	
Healthy	0.73772		41.22953	0.73772	0.07665	0	0.19688	
Healthy	3.58248		33.08864	3.58248	7.80792	0	0.03399	
Healthy	0.23824		70.22117	0.23824	0.11206	0.04678	0.09441	
Healthy	45.70816		0.0532	45.70816	0	0	0	
Healthy	0		16.78322	0	0	0.86947	0	
Healthy	0		73.73881	0	0	0	0	
Healthy	0.41803		71.00524	0.41803	0.02908	0	0	
Healthy	0.99673		80.32246	0.99673	0	0	0	
Healthy	5.2462		76.37431	5.2462	0	0	0	
Healthy	1.69427		86.86534	1.69427	0	0	0.10488	
Healthy	1.1619		79.99349	1.1619	0	0	0.02994	
Healthy	2.83015		35.12605	2.83015	0.18277	1.00934	0.0207	
Healthy	5.35066		22.06981	5.35066	7.77026	1.85731	0.0225	
Healthy	8.96912		17.74068	8.96912	0.53311	6.75288	0.10024	
Healthy	0.72746		66.37594	0.72746	0.04463	0.26347	0	
Healthy	0.07634		67.69071	0.07634	0.53351	0.00725	0.04715	
Healthy	0.37096		59.51679	0.37096	8.43132	0	0.40396	
Healthy	0.7094		83.99822	0.7094	0	0	0.06883	
Healthy	2.81028		10.19757	2.81028	0	0.80622	0	
Healthy	0.30011		59.87228	0.30011	0.93618	0.88322	0.35953	
Healthy	1.95016		53.58416	1.95016	0.08726	0.02368	0.37236	
D001172	14.03642		66.6761	14.03642	0	0	0	
Healthy	0		0	0	0	0	0	
Healthy	1.04271		59.97537	1.04271	0.73264	0.02178	0.00521	
Healthy	2.99773		11.7399	2.99773	0	7.67343	0.01486	
Healthy	1.11644		65.14898	1.11644	0	0	0.38634	
Healthy	0.0668		84.17119	0.0668	0.07765	0.67639	0.39139	
Healthy	0.44239		51.86664	0.44239	0	0	0	
Healthy	1.58462		9.20903	1.58462	1.21095	1.05349	0	
Healthy	0.31628		20.34236	0.31628	0	0	0	
Healthy	0		57.63825	0	0	0	0	
Healthy	11.79271		58.5305	11.79271	0	0	0	
Healthy	0.16349		56.98697	0.16349	0	0.21958	0.11837	
Healthy	2.80532		43.23459	2.80532	0	0	0.03918	
Healthy	7.15006		20.98788	7.15006	0.64022	0	0.13386	
Healthy	3.11611		18.8752	3.11611	0	0	0.20563	
Healthy	0.71224		66.6724	0.71224	0	0	0	
Healthy	1.69141		17.22509	1.69141	0.29306	0	0.00451	
Healthy	0		32.74562	0	1.49548	1.83433	0	
Healthy	0		24.08268	0	2.09474	0	0	
Healthy	0		34.77206	0	0	0	0	
Healthy	0.80738		14.80742	0.80738	1.59225	2.56046	0.0131	
Healthy	1.34172		51.55211	1.34172	0	0	0	
Healthy	0.1172		60.62693	0.1172	0.95554	0	0.12539	
D001172	0.57037		63.4757	0.57037	0	0	0.00185	
Healthy	0.29484		53.8144	0.29484	0.01378	0	0.06536	
Healthy	0.3759		70.52585	0.3759	0.1311	0.05754	0.07503	
Healthy	0		2.88101	0	0	0	0	
Healthy	3.50548		41.83114	3.50548	0.52527	0.14978	0.08071	
Healthy	4.47882		80.0319	4.47882	0	0	0	
Healthy	0.88873		8.84058	0.88873	0	0	0	
Healthy	0.40279		73.88275	0.40279	0.03245	0	0	
Healthy	1.02388		65.8209	1.02388	0	0	0	
Healthy	15.25332		3.19047	15.25332	0	0	0	
Healthy	1.85147		23.6409	1.85147	1.04566	0.08737	0.09875	
Healthy	8.25565		70.93263	8.25565	0	0	0	
Healthy	5.05369		64.04774	5.05369	0	0	0.13741	
Healthy	1.12853		59.35272	1.12853	0	0	0	
Healthy	3.01802		15.15713	3.01802	0	0	0.07592	
Healthy	2.77081		42.46996	2.77081	0.30947	0.13716	0	
Healthy	3.4921		21.70914	3.4921	0.82781	1.45638	0.12114	
Healthy	20.41091		48.11691	20.41091	0	0	0	
Healthy	1.90497		23.45862	1.90497	10.8675	0.56344	0.14056	
Healthy	7.49416		25.30975	7.49416	0.83659	0	0	
Healthy	0		10.79276	0	0	0	0	
Healthy	0.76985		66.00967	0.76985	0	0	0	
Healthy	0.29358		13.7426	0.29358	0	1.00841	0.01786	
Healthy	0		33.7012	0	0	0	0	
Healthy	0.12119		43.54806	0.12119	0	0	0.07112	
Healthy	1.6636		86.48458	1.6636	0	0	0.13645	
Healthy	0.03288		30.18381	0.03288	23.3983	2.28699	0.68313	
Healthy	0.11645		56.14419	0.11645	0	0	0	
Healthy	0.07981		43.17191	0.07981	0	0	0.00221	
Healthy	2.48762		26.98524	2.48762	24.4405	0	0	
Healthy	10.4452		12.76381	10.4452	43.6073	0	0.65777	
Healthy	0.17809		67.49526	0.17809	0	0	0.00279	
Healthy	2.06661		39.9297	2.06661	0	0	0.3094	
Healthy	0.88354		29.45747	0.88354	12.7929	0	0.077	
Healthy	0		6.69898	0	0	0	0	
Healthy	0.21913		79.19528	0.21913	0	0	0	
Healthy	0.45058		66.15111	0.45058	0	0	0.02485	
Healthy	0.06389		67.46278	0.06389	0.59466	0	0.08835	
Healthy	5.20841		61.54965	5.20841	0	0	0.1739	
Healthy	0.03964		62.56385	0.03964	0.88323	0	0.04016	
Healthy	0.48721		66.52903	0.48721	0.95114	0	0.16868	
Healthy	1.21271		36.72765	1.21271	0.97528	0	0.04587	
Healthy	1.95839		40.14108	1.95839	0.39679	0	0.06495	
Healthy	69.19254		10.20769	69.19254	0.00226	0	0	
Healthy	0.34021		15.32507	0.34021	0	0	0	
Healthy	0.10001		7.61325	0.10001	0.22165	0	0	
Healthy	4.06978		63.59872	4.06978	0	0	0.29698	
Healthy	0.0987		42.47417	0.0987	16.5921	0	1.38114	
Healthy	4.18043		81.37445	4.18043	0	0	0	
Healthy	0.514		89.14189	0.514	0	0	0.00504	
Healthy	2.4295		47.30029	2.4295	0	0	0	
Healthy	1.22752		38.83869	1.22752	0.10905	0	0.43764	
Healthy	0.09009		40.28326	0.09009	0	0	0	
Healthy	1.63858		86.60231	1.63858	0	0	0.10296	
Healthy	0.54592		19.09709	0.54592	2.06924	1.08675	0	
Healthy	4.08131		20.66227	4.08131	0.11969	0	0	
Healthy	31.97883		34.95702	31.97883	0	0	0	
Healthy	0.07285		19.00427	0.07285	1.72503	0	0.0255	
Healthy	0.14902		21.82226	0.14902	0.056	0	0.00145	
Healthy	0.1775		68.84527	0.1775	0	0	0	
Healthy	1.25205		66.99495	1.25205	0.06807	0	0.17763	
Healthy	0.02903		70.04262	0.02903	0	0.0325	1.64223	
Healthy	0.31772		65.85363	0.31772	8.75589	0	0.00148	
Healthy	0.02321		83.9086	0.02321	0	0	0	
Healthy	0		36.58514	0	0	0	0	
Healthy	1.35657		27.32927	1.35657	0	0	0	
Healthy	0.34282		77.10105	0.34282	0	0	0.07129	
Healthy	1.09838		24.73693	1.09838	7.05557	2.25756	0.00423	
Healthy	3.69924		15.19089	3.69924	0	0	0	
Healthy	0.12165		37.09091	0.12165	0	0	0	
Healthy	4.24204		39.80066	4.24204	0	0	0.019	
Healthy	0.69507		19.20766	0.69507	1.79223	0	0.07872	
Healthy	0		54.30005	0	6.14789	0	0	
Healthy	0		14.62561	0	0	0	0	
Healthy	0.98049		55.92545	0.98049	0	0	0.03033	
Healthy	0.75786		46.6419	0.75786	0.36559	3.01271	0	
Healthy	0.1298		52.12844	0.1298	0	0.72133	0	
Healthy	0		84.01858	0	0	0	0	
Healthy	0.83119		67.25747	0.83119	0	0	0	
Healthy	0.02217		32.67489	0.02217	0.0342	0	0	
Healthy	22.47691		38.49641	22.47691	2.50516	0	0.01624	
Healthy	3.18917		30.3776	3.18917	0	0	0	
Healthy	0		45.61098	0	0	0	0	
Healthy	5.2156		62.6273	5.2156	0	0	0.1832	
Healthy	1.5878		35.67643	1.5878	1.10551	0	0.0021	
Healthy	2.92648		24.77391	2.92648	0	0.15552	0.73306	
Healthy	0.27826		45.39976	0.27826	6.8727	0	0.13092	
Healthy	0		47.09162	0	4.64406	2.8795	0.08853	
Healthy	0.88849		48.99319	0.88849	9.56151	0	0.6865	
Healthy	0.78742		11.1504	0.78742	0	0	0	
Healthy	0.51689		65.50322	0.51689	0	0	0.01711	
Healthy	0.16184		42.79942	0.16184	2.55549	1.44556	0.0428	
Healthy	0.24171		17.76425	0.24171	0.54412	2.37869	0.04599	
Healthy	0		49.78117	0	0	0	0	
Healthy	0.42003		55.82042	0.42003	0	0	0	
Healthy	0.57629		52.39411	0.57629	0.9009	0	0.22843	
Healthy	0.00296		65.26184	0.00296	0	0	0	
Healthy	0.67825		58.95136	0.67825	8.01092	0	0.60454	
Healthy	1.08484		23.5388	1.08484	3.33021	0.00862	0.01904	
Healthy	0		59.55566	0	0	0	0	
Healthy	4.36693		92.84776	4.36693	0.54846	0	0	
Healthy	2.74457		71.64541	2.74457	0	0	0.03509	
Healthy	0.41766		79.69018	0.41766	0.12672	0	0	
Healthy	1.00535		66.88997	1.00535	0	0	0	
Healthy	1.43161		18.22271	1.43161	0	0	0	
Healthy	12.05763		64.98923	12.05763	0	0	0.04396	
Healthy	0.03083		0.20737	0.03083	25.364	0	0.11198	
Healthy	0.21671		48.62684	0.21671	2.1929	9.50394	0.06786	
Healthy	5.77567		78.06938	5.77567	0	0	0.14915	
Healthy	10.25468		12.98923	10.25468	43.9338	0	0.67751	
Healthy	10.26764		8.73754	10.26764	0	3.57724	0.03683	
Healthy	0.33937		51.09131	0.33937	2.10778	0	0.55645	
Healthy	4.48171		92.19868	4.48171	0.61933	0	0	
Healthy	0		20.91212	0	0	0	0	
Healthy	8.33503		25.42745	8.33503	0.91083	0	0	
Healthy	0.05482		80.25683	0.05482	0	0	0.41873	
Healthy	0.04111		72.74153	0.04111	0	0	0	
Healthy	0.61599		75.23818	0.61599	0	0	0	
Healthy	5.89735		67.54981	5.89735	0	0	0	
Healthy	0		80.41789	0	0	0	0	
Healthy	0.31645		28.48383	0.31645	0	0	0	
Healthy	0.17021		8.4354	0.17021	2.21026	0	0	
Healthy	4.11529		65.96314	4.11529	0	0	0.01561	
Healthy	4.35884		80.92745	4.35884	0	0	0	
Healthy	47.64735		4.13869	47.64735	0	0	0	
Healthy	0		24.87324	0	10.7516	0	0	
Healthy	1.28748		48.12981	1.28748	2.37923	1.84641	0	
Healthy	4.37118		29.41653	4.37118	0	0	0.36311	
Healthy	0.0414		87.5923	0.0414	0	0	0	
Healthy	4.64575		43.39508	4.64575	0	0	0.02316	
D001172	80.1844		0.07948	80.1844	0	0	0	
Healthy	0.57671		88.43237	0.57671	0	0	0	
Healthy	7.07743		35.72193	7.07743	0.08234	0	0.22974	
Healthy	1.99531		44.58036	1.99531	0	3.36441	0	
Healthy	2.56105		78.61557	2.56105	0	0	0.02984	
Healthy	0		69.3368	0	0	0	0	
Healthy	4.13304		91.9548	4.13304	0.5846	0	0	
Healthy	0.01735		67.30225	0.01735	0.53104	0.02146	0.06554	
Healthy	0.01848		31.1846	0.01848	0	0	0	
Healthy	2.50206		70.89	2.50206	0	0	0.0798	
Healthy	6.23262		36.71937	6.23262	8.50569	1.41113	0.047	
Healthy	2.50994		37.19751	2.50994	0	0	0.02724	
Healthy	0.49223		19.92265	0.49223	0	0	0	
Healthy	0.37846		69.93581	0.37846	0	0	0.11411	
Healthy	0.08527		14.11977	0.08527	0	0	0.17623	
Healthy	0.06473		18.5091	0.06473	0.00129	0.00183	0	
Healthy	79.57979		17.81893	79.57979	0	0	0	
Healthy	0		35.7711	0	0	0	0	
Healthy	0.30118		86.33174	0.30118	0	0	0	
D001172	1.50058		41.63853	1.50058	0.00167	0	0.22585	
Healthy	0.26164		40.76994	0.26164	29.7937	0	0	
Healthy	0.01768		56.38101	0.01768	0.06377	0.62413	0.04212	
Healthy	0.53126		45.37619	0.53126	0.15749	0	0.61886	
Healthy	0.71045		70.36254	0.71045	0	0	0	
Healthy	0.24229		29.97033	0.24229	0.25248	0.25198	0	
Healthy	14.73592		21.65453	14.73592	0	0.19386	0	
Healthy	2.7786		54.53694	2.7786	0.87606	0.66909	0.01156	
Healthy	0.04466		67.85409	0.04466	0.53268	0	0.06517	
Healthy	0.11919		29.8191	0.11919	6.07064	6.89201	0	
Healthy	0.24045		69.3746	0.24045	0	0	0	
Healthy	1.87269		23.22308	1.87269	0.98327	0.05766	0.05309	
Healthy	0		2.87138	0	0	0	0	
Healthy	2.86843		33.93413	2.86843	0.01772	0	0	
Healthy	2.60053		54.92257	2.60053	1.45081	0	0	
Healthy	0.22666		62.85998	0.22666	0	0	0.03116	
Healthy	8.14329		40.90707	8.14329	0.74671	0	0	
Healthy	16.73964		22.76908	16.73964	0.86713	0	0.23045	
Healthy	1.6623		42.61863	1.6623	0	0	0	
Healthy	1.47493		64.0462	1.47493	0	0.21375	0.19126	
Healthy	77.39077		8.68713	77.39077	0	0	0	
Healthy	0.06872		69.76236	0.06872	0.55589	0	0.06235	
Healthy	0		34.57653	0	0.1712	17.665	0	
Healthy	0.18071		27.98001	0.18071	0	0	0	
Healthy	0.12438		44.18492	0.12438	0	0	0.02042	
D001172	0.96576		58.20977	0.96576	0	0	0.00627	
Healthy	1.02364		40.13547	1.02364	0	0.50272	0	
Healthy	0.01872		41.51341	0.01872	0	0	0.04339	
Healthy	0.79439		53.51315	0.79439	0	0	0.01188	
D001172	3.44413		66.81275	3.44413	0	0	0.03075	
Healthy	8.3231		49.55652	8.3231	0.74258	0	0.01956	
Healthy	1.18088		8.20022	1.18088	0	0	0	
Healthy	2.04492		56.32792	2.04492	6.18736	0	0	
Healthy	0.64003		16.9745	0.64003	0.17318	0.66186	0	
Healthy	0.83663		80.95711	0.83663	0	0	0	
Healthy	0.10961		35.94443	0.10961	0	0	0.02346	
Healthy	0.19125		69.60656	0.19125	0	0	0	
Healthy	0.53043		70.82307	0.53043	0	0	0.01202	
Healthy	10.41228		2.48786	10.41228	0	0	0	
Healthy	0.24973		57.17684	0.24973	0.05104	0	0.07337	
Healthy	0.03996		26.68836	0.03996	0	0	0.03471	
Healthy	0.19532		34.86327	0.19532	0.38007	0	0	
Healthy	0.53847		58.01557	0.53847	0	0	0.00159	
Healthy	0.78104		39.94067	0.78104	0.98081	0	0	
Healthy	0.90636		42.6898	0.90636	0	0	0	
Healthy	18.96246		37.05122	18.96246	0.48728	0	0	
Healthy	0		12.0482	0	0	0	0	
Healthy	3.16701		60.78524	3.16701	0	0	0	
Healthy	1.88326		15.93134	1.88326	0	0	0	
Healthy	0.3196		13.98049	0.3196	2.45662	1.33638	0	
Healthy	0.16774		79.82242	0.16774	0	0	0.02082	
