group	Bacteroidaceae	Enterobacteriaceae	Dialisteraceae	Veillonellaceae	Oscillospiraceae	Erysipelatoclostridiaceae		Rikenellaceae	Acutalibacteraceae	Dialisteraceae	Barnesiellaceae	Methanobacteriaceae	Coriobacteriaceae	Oscillospiraceae	Desulfovibrionaceae	Eggerthellaceae	Coprobacteraceae
Healthy	24.21997	0	0.30839	0	0.02573	0		2.421	0.1272	0.30839	1.60908	0	0.18077	0.02573	0.01322	0	0.04673
Healthy	82.50748	0.14888	8.50306	0.18089	0.0421	0		0	0	8.50306	0	0	0	0.0421	0	0	0
Healthy	14.91335	8.87264	1.40684	0	0	0		4.19928	5.06229	1.40684	0	0	4.43116	0	0	0	0
D003424	18.48296	1.82608	4.35353	1.76274	0	0		0	0	4.35353	0	0	0	0	0	0	0
Healthy	32.0224	0.09786	0.33451	0.03576	0.13013	0		13.82338	0.73597	0.33451	5.56759	0.16611	0.14758	0.13013	0.1824	0.03926	0.38541
Healthy	33.07218	0	0	0	0	0		0.77299	2.8778	0	0.23355	0	1.28438	0	0	0	0
Healthy	0.02297	4.18333	0	12.98173	0	0		0.00267	0	0	0	0	0	0	0	0	0
Healthy	1.342	16.23497	0.02369	0.19313	0	0		0	0	0.02369	0	0	0	0	0	0.00997	0
Healthy	12.30744	0.50123	0	0.00845	0.1913	0		9.76066	9.54572	0	0	0	0.12738	0.1913	0.1712	0.30941	0
Healthy	0.07259	6.14603	0	0.05076	0.04327	0.0028		0.00612	0	0	0	0	0.26656	0.04327	0	0.01023	0
Healthy	39.64759	0	1.2479	0	0.32525	0		2.61802	0.23173	1.2479	0	0	0.0291	0.32525	0	0	0
Healthy	33.74308	0	0	1.0236	0.02572	0		9.63055	0.65753	0	0	0	0	0.02572	0	0	0
Healthy	24.0578	11.5007	0	0.01755	0.43342	0.00063		7.54728	0.02887	0	0	0	0.08172	0.43342	0	0	0
Healthy	4.47885	0.05788	0.06709	0.48753	0.04357	0		0.44253	28.32185	0.06709	0	0	0	0.04357	0	0.02439	0
Healthy	31.92951	0.09064	0.02064	0	0.0082	0		2.51559	3.38541	0.02064	1.53624	0	0.12922	0.0082	0	0.02297	0.55386
Healthy	10.44183	0	0	0	0	2.59767		0	0.75741	0	0	0	0	0	0	0	0
Healthy	9.50564	0	3.48681	0.00238	0.00987	0		1.81367	6.39086	3.48681	0	2.84299	0	0.00987	0.05575	0.06575	0
Healthy	73.06864	0.05959	0	0.00326	0	0.22669		1.16325	0.43708	0	0.01005	0	0.06874	0	0.01945	0	0.04916
Healthy	26.24842	0	8.24331	0.16431	0.62946	0		6.26169	0.0164	8.24331	0.58149	0.0389	0.02416	0.62946	0.00691	0	0
Healthy	48.50463	0.08071	0	0	0.18377	0		1.79892	0.00399	0	0	0	0.23099	0.18377	0.07368	0	0
Healthy	36.13265	0.23194	2.30789	0.20172	0	0		30.07877	1.96222	2.30789	2.68015	0	0	0	0.07096	0	0
Healthy	51.65744	0	0	0	0.03923	0.00157		22.94899	1.80235	0	0	0	0.1519	0.03923	0.0249	0	0
Healthy	12.8038	0	2.88989	0	1.31152	0		10.19089	0	2.88989	0.89923	0	1.54323	1.31152	0	0.05381	0
Healthy	41.35941	0.00955	0	0.16515	0.00413	0		3.98272	1.60054	0	4.34112	0.2742	0	0.00413	0.00817	0.02931	0.07389
Healthy	20.1648	6.24748	0	0.12332	0	0		0.87174	0.01007	0	0	0	2.94923	0	0	0	0
Healthy	53.86276	0.09183	5.93873	0	0.03073	0		14.78901	0.18608	5.93873	0	0	0	0.03073	0	0.01108	0
Healthy	40.51788	11.2822	7.90816	0.9606	0	0		6.44032	0	7.90816	18.5871	0	0.2625	0	0.04031	0	0
Healthy	22.58024	0	0.46909	0	0.07948	0		3.55867	0.02813	0.46909	1.7354	0	0.28129	0.07948	0.10833	0.01863	0.06651
Healthy	67.52432	2.42325	1.84044	0.44858	0.03755	0.01819		0	0	1.84044	0	0	0	0.03755	0	0.24289	0
D003424	53.7281	5.78288	6.31972	0.17182	0	0.01766		0	0	6.31972	7.24967	0	0	0	0	0	0
Healthy	23.54867	7.49172	1.11538	0.00091	0.01595	0		14.06235	0.04616	1.11538	8.82373	0	1.19395	0.01595	0.01208	0.12346	0
Healthy	66.40984	0.98013	0	0	0.00331	0		0.59863	1.83602	0	0	0	0.03182	0.00331	0.05466	0	0.00436
Healthy	9.24036	1.71155	0	0	0.0043	0.84243		4.95879	0.38883	0	0.37383	34.3352	2.37112	0.0043	0.27944	0	0
Healthy	44.19108	0	0.37861	0	0.01392	0		18.98306	0.33458	0.37861	0.65007	0	0.08957	0.01392	0.08991	0.1946	0
Healthy	92.39928	4.02996	0	0	0.03436	0		0	0	0	0	0	0	0.03436	0	0	0
Healthy	11.80363	0.12626	0	0.38803	0	16.1044		0	0.51015	0	0	0.02309	2.97445	0	0	0	0
Healthy	47.21775	0	0	0	0.08641	0		10.55279	0.28537	0	0	0	0.35519	0.08641	0.02076	0.15581	0
Healthy	15.7979	0	14.5746	0	0.66705	0		2.30961	0.09604	14.5746	3.21558	4.08398	0.81854	0.66705	0	0.01626	0
Healthy	71.20523	0	0	0.07183	0.00518	0		1.46888	0.0029	0	0.23615	0.10373	0.00616	0.00518	0.02109	0	0.1122
Healthy	31.72042	0	0	0	0	0		4.85947	0	0	4.48897	0	1.59662	0	0	0	2.04291
Healthy	53.97335	0	0	0	1.28141	0		9.86029	0	0	0.79661	0	0.27203	1.28141	0.35635	0	0.00351
Healthy	11.11477	0.29978	0	0	0.17509	1.33027		1.84805	3.99241	0	2.64142	0.08327	0.27491	0.17509	0.09859	0.02538	0.00482
Healthy	32.00309	0	0	0	2.01116	0.0358		2.45418	0.01357	0	0.36739	0.32392	3.51929	2.01116	0.83356	0.01953	0
Healthy	0	18.39899	0	2.27101	0.00477	0.02138		0	0	0	0	0	0	0.00477	0	0	0
Healthy	10.85211	0.03062	0	0.0064	0.01914	0		7.33218	4.09069	0	4.40543	5.1127	1.24209	0.01914	0	0.02293	0
Healthy	74.28692	0.20213	8.07915	1.01189	0.54708	0		0	0.26898	8.07915	0	0	0.19204	0.54708	0.00779	0	0
Healthy	51.14478	0.06729	1.79734	0.5659	0.02299	0		9.74935	0.06212	1.79734	1.50634	0	0.25581	0.02299	0.04264	0	0.00769
Healthy	67.62521	1.07314	10.5475	0.78923	0.01486	0		0	0	10.5475	0	0	0	0.01486	0	0	0
Healthy	51.04584	0.10276	7.93807	0	0.03548	0		6.63076	0.20484	7.93807	5.31227	0	0.01454	0.03548	0.00837	0	0
Healthy	22.72983	1.61878	4.18278	0.07623	0.14066	1.22191		4.22403	1.58858	4.18278	3.01147	0	0.07684	0.14066	0.23594	0.00511	0
Healthy	33.24613	0	0	0	0	0		17.33629	0	0	3.18211	0	0.65287	0	0.01291	0	0.11251
Healthy	41.82589	0.07068	0	0.04831	0.00464	1.23481		2.41932	1.80466	0	0	0	0	0.00464	0.04446	0.04743	0.16639
Healthy	9.71283	0	4.29195	0.98217	0	0		0.13056	5.36568	4.29195	0.39332	2.31989	0	0	0	0	0
Healthy	1.10802	1.79092	0	0	0.01904	0		0.29848	11.19278	0	0.21463	6.52913	1.49492	0.01904	0.03571	0.21228	0
Healthy	4.8952	1.30555	0	6.1076	0.05656	0.4564		0	0	0	0	0	0.0024	0.05656	0	0.00463	0
Healthy	45.26455	0.45895	0	0.00278	0.32662	9.45229		8.50381	1.94816	0	1.8172	0.12082	0.09755	0.32662	0.07585	0.05942	0
D003424	44.26795	0	0.86031	0.02111	0.45016	0		4.43346	0.0233	0.86031	0	0	0.08512	0.45016	0	0	0
Healthy	55.8315	0	0	0	0.0406	0		9.95195	1.31224	0	2.97732	0.62816	0	0.0406	0.38014	0	0.09863
Healthy	24.17084	0	0	0	1.4816	0		4.65912	3.20481	0	0.22108	0.83191	0	1.4816	0.1746	0	0.16071
Healthy	40.78392	0	8.15906	0	0	0		2.44851	0	8.15906	1.29723	0	0	0	0	0	0
Healthy	39.14154	11.3428	7.7925	0.7327	0	0		5.84383	0	7.7925	18.1203	0	0.27514	0	0.04034	0	0
Healthy	7.98819	0	0	0.09682	0	0		27.93103	0.24959	0	0.93821	0	0.06231	0	0.63149	0.07631	0
Healthy	50.22622	0.13743	8.06739	0.00148	1.24634	0		6.86002	0.27691	8.06739	5.15355	0	0.02717	1.24634	0.01867	0	0
D003424	17.52581	3.62574	0	0.57043	0.04624	0.10314		3.24047	0	0	0	0	0	0.04624	0.00991	0	0
Healthy	24.80784	13.6644	0	0.0032	0.07838	0.03042		0	0.18872	0	0	0.19887	0.21335	0.07838	0.02294	0	0
Healthy	55.40717	0	1.93826	0	0	0		5.00353	0	1.93826	1.92997	0	0	0	0	0	0
Healthy	9.0509	10.1159	2.66152	0	0.07987	0		1.33344	1.98871	2.66152	0	0	1.29681	0.07987	0.70743	0.16644	0
Healthy	46.32528	0	7.34269	0	0	0		0	3.8327	7.34269	0.76536	0	0	0	0	0	0
Healthy	4.78473	0.02887	0.16943	0	0.48254	0		13.22526	2.50024	0.16943	0.10859	0	0.22777	0.48254	0.06574	0.42487	0
Healthy	12.45128	0	5.19577	0	0.31888	0		0	0.28415	5.19577	0	0	0	0.31888	0	0	0
Healthy	47.80756	0.06296	0	0.03007	0.11671	0		13.38223	0.62529	0	0	0	0.33733	0.11671	0.07549	0	0
Healthy	15.21199	0	0	0.0866	0.16492	0.3996		3.22642	0.04266	0	4.7411	0	0.04938	0.16492	0.06076	0.00082	0.02758
D003424	62.32244	0	0	0	0.30242	0		12.59487	0	0	0	0	0.01861	0.30242	0.07633	0	0.71123
Healthy	50.95482	0	0	0.08364	0.02886	0		1.61159	0	0	0	0	0.31056	0.02886	0	0.07794	0.34314
Healthy	83.41554	0.14117	0	0	0.07611	0		1.45061	0	0	1.93308	0	0	0.07611	0	0	0
Healthy	17.25817	0	2.77242	0	0	0		2.0047	4.80881	2.77242	0	13.2125	0.73858	0	0	0	0
Healthy	84.24075	0.20678	8.07987	0.19478	0.02736	0		0	0	8.07987	0	0	0	0.02736	0	0	0
Healthy	52.28865	0	0	0	0.05969	0		7.10356	0	0	2.56436	0	0.21844	0.05969	0.08423	0.02277	0
Healthy	36.10038	0.02024	0.51286	0	0.04334	0		3.03007	0.09097	0.51286	2.01071	0.05673	0	0.04334	0.00364	0.00038	0
Healthy	46.50218	0	0.24017	0	0	0		5.70957	4.37085	0.24017	5.06833	0	0	0	0	0	0
Healthy	56.72714	0.09344	0	0	1.5377	0		17.11182	1.463	0	0.7899	0	0	1.5377	0.09329	0	0.04849
Healthy	19.08008	15.31442	4.42708	0.01028	0	0.10525		8.93589	0.21835	4.42708	0.1406	0	0.28847	0	0.1755	0.04812	0
Healthy	28.77758	7.91464	0	0.06107	0.3213	0		14.92958	4.01451	0	0	0	0.31012	0.3213	0.5255	0.41466	0
Healthy	8.02642	8.6462	0	0	0	2.35879		0	0	0	0	1.9555	0.60611	0	0	0	0
Healthy	5.06393	4.89526	0	0	0	0.84044		0	1.95813	0	0	0	0.96615	0	0	0.2349	0
D003424	0	0	3.34267	0	0	0		0	0	3.34267	0	0	8.79098	0	0	0	0
Healthy	20.99855	0	0	0	1.64852	0		8.37821	1.62008	0	0.00465	0.88045	0	1.64852	0.16968	0	0.37347
Healthy	33.62467	0	0.98463	0.59763	0	0		1.08785	22.2791	0.98463	0	0	0.02513	0	0	0	0
Healthy	46.57127	0	0	0	0.0429	0		25.17786	1.97691	0	0	0	0.17629	0.0429	0.03795	0	0
D003424	21.94035	11.4921	0	0.35224	0.39522	0		0	0	0	0	0	0	0.39522	0	0	0
Healthy	56.18605	0.06894	0	0	0.36217	0.53348		6.93571	0.88816	0	1.37882	0.03306	0.16904	0.36217	1.79765	0	0
Healthy	45.00466	20.7052	0	0	0.10853	0		8.98291	0.07223	0	0	0	0.0302	0.10853	0.1202	0	0
Healthy	45.96429	0	0	0	0	0		9.83609	0	0	0	0	0	0	0	0	0
Healthy	20.50412	0	0	0	0.92154	0		7.29973	4.83941	0	0.78963	2.15254	0.39232	0.92154	0.60142	0.01436	0
Healthy	53.6931	0.05832	5.97939	0	0.01485	0		14.74769	0.12201	5.97939	0	0	0	0.01485	0	0	0
Healthy	0.07323	4.70043	0	0	0.5379	0.34947		18.9159	0	0	0	0	0	0.5379	0	0.10808	0
Healthy	53.92158	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	46.60058	0	0	0.01467	0.05709	0		3.09898	0.04167	0	0.68174	0.11142	0.76737	0.05709	0.03016	0.01388	0
Healthy	66.03499	0	2.9941	0	0	0		12.18349	0	2.9941	0	0	0	0	0	0	0
Healthy	46.00185	0.06217	2.88898	0	0.01935	0		15.86092	1.07647	2.88898	3.18738	0.04975	0	0.01935	0.10551	0	0.0269
Healthy	29.60928	0.0408	5.72981	0.77588	0.06662	0		7.63706	5.06995	5.72981	1.55377	0.20292	0.29408	0.06662	0	0.00472	0
Healthy	28.6106	0	0	0.00201	0	0		0	6.43809	0	0	0.40605	1.41441	0	0	0	0
Healthy	34.80677	0	0.67792	0	0	0		2.67555	2.31123	0.67792	0	0	0.07916	0	0	0	0
Healthy	52.34244	1.03983	0	0.05705	0	0		3.42638	4.17141	0	0.55553	0.42949	0.08258	0	0.00508	0	2.06824
Healthy	32.40804	0	0	0	0.29331	0		23.89752	0.20301	0	1.10203	0	0.05015	0.29331	0.38816	0	0.08617
Healthy	16.0348	0.01464	0	0.03517	0.05264	0		3.44222	6.29149	0	1.21189	0.52483	0.49501	0.05264	0	0	0.02952
Healthy	16.61181	0.08398	0.88316	0.00145	0.19152	0		5.97409	4.73349	0.88316	0.77064	0.46669	0.8321	0.19152	0.06753	0.29356	0.02169
Healthy	39.22266	0	3.1357	0.0159	0	0		4.18776	3.26743	3.1357	0	0	0.14072	0	0	0	0
Healthy	17.63998	0	0	0.00973	0	0		3.45281	5.12804	0	7.15983	0	0.00528	0	0	0	0
Healthy	25.3889	0.00258	0.00098	0	0.03949	0		4.81762	0.09398	0.00098	0.91996	2.24353	0.18702	0.03949	0.03171	0.01445	0.07343
Healthy	64.61502	0.02073	0	0.01493	0	0		0.65033	0	0	0	0	0.38046	0	0	0	0
Healthy	4.75775	0.03258	0.20296	0	2.13926	0		12.78086	2.47908	0.20296	0.11129	0	0.23925	2.13926	0.03536	0.46096	0
Healthy	1.51245	1.57685	0	0	0	0		0	11.93296	0	0.08794	4.40276	2.9525	0	0	0.06905	0
Healthy	62.15806	4.39963	0	0	0.75648	0		6.80541	1.11319	0	0	0	0.14717	0.75648	0.01148	0	0
Healthy	54.87052	0	8.71349	0	0	0		2.18733	0	8.71349	1.69363	0	0	0	0	0	0
Healthy	63.50656	0	6.41924	0.02784	0.01901	0		2.46298	0.0312	6.41924	0.18968	0	0.03286	0.01901	0.1446	0	0.10485
Healthy	52.46213	0	0	0	0.04292	0		7.14329	0	0	2.7228	0	0.256	0.04292	0.06551	0.02086	0
Healthy	13.1383	0.845	0	0.01333	0.2259	0		18.59734	1.55479	0	0	0	0.04534	0.2259	0.08215	0.00752	0
Healthy	51.81624	0	0	0	0.06234	0		7.26593	0.00754	0	2.73946	0	0.23948	0.06234	0.09886	0.01464	0
Healthy	29.52754	0	0	0	0.26809	0		1.03837	0	0	0	0	0	0.26809	0	0	0
Healthy	52.57727	0.90698	0	0	0.12547	0		0.59408	4.72026	0	0	0	0.28235	0.12547	0.0314	0.11903	0
Healthy	44.16475	0.06475	0	0.01053	0.00946	0.03338		9.6433	0.02853	0	3.5322	0	0.23698	0.00946	0.00374	0.06343	0.42588
Healthy	36.63174	0	0	0	0	0		5.32693	0	0	1.18457	0.24689	0.24667	0	0.28677	0	0.03601
Healthy	35.66659	0	3.03463	0.02277	0.00129	0		1.24532	0	3.03463	0.7037	0	0.02341	0.00129	0	0	0
Healthy	31.99482	0	0	0	1.39602	0.01564		2.57232	0.01244	0	0.33131	0.34901	3.40674	1.39602	0.83945	0.0358	0
Healthy	22.13223	0.17601	4.96272	0.30902	0.02812	0		1.96047	5.07152	4.96272	0	0	0.36375	0.02812	0.07127	0.02817	0.19547
Healthy	49.73581	1.07164	9.16274	0	0.36844	0		2.62014	0.5643	9.16274	0	0	0.63053	0.36844	0.17596	0.01757	0
Healthy	10.71603	0.199	0	0.10557	0.05411	0		7.81565	1.08075	0	1.16859	0.0461	0.02782	0.05411	0	0.06508	0
Healthy	10.23407	0	3.87865	0	0	1.03348		0.92364	0.12241	3.87865	0.89744	0	1.81965	0	0	0	0
Healthy	23.00345	2.26417	0	0	0	0		0.64279	0	0	0.03406	0	2.73058	0	0	1.59321	0
Healthy	73.63874	0.49002	0	0	0.13535	0.03449		0.08951	0	0	0	0	0	0.13535	0.00172	0.12444	0.02895
Healthy	49.07497	0	5.02819	0	0	0		4.69022	1.14642	5.02819	0.31814	0.9037	0	0	0	0	0.36803
Healthy	13.6263	0.12224	0	0	0.15506	0		17.34385	2.16754	0	5.60383	0	0	0.15506	1.64579	0.2234	0
Healthy	0.08708	0.05997	0	0.00384	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	11.04415	0.37326	0	0	0	0		14.23186	3.86835	0	4.99869	10.5082	1.8874	0	0	0.05888	0
Healthy	30.46151	0.24768	0	0.10926	0.27882	0		10.76271	0.0191	0	0.52495	0	2.03119	0.27882	0.04827	1.08858	0.03839
Healthy	16.24376	0	7.84671	0	0	0		1.36254	0	7.84671	0.09704	0	0	0	0	0.0978	0
Healthy	41.78209	1.25009	3.23866	0.00129	0.02498	0		7.24866	5.28422	3.23866	1.42524	0	0.52661	0.02498	0.00563	0.35597	0.16519
Healthy	38.4079	0.01346	0	0.07158	0.01688	0.00737		9.84008	3.69319	0	2.75974	0.13359	0	0.01688	0.02711	0.04117	0.01506
Healthy	18.71812	0.02953	0.79029	0	0.02608	0.04789		1.39626	12.19209	0.79029	0	0	0	0.02608	0.00245	0.05997	0
Healthy	5.7774	22.9827	0	0	0	0		0.00422	0	0	0	0	1.14237	0	0.06608	0	0
Healthy	21.61554	0.03113	0.0487	0	0.03226	0		4.44809	0.25986	0.0487	2.5141	0	0.37169	0.03226	0.02316	0.01548	0.09301
Healthy	62.20414	0	0	0	0	0		8.84562	1.20252	0	2.74419	0.61379	0	0	0.28054	0	0.07269
Healthy	41.8523	0.08494	0	0	0.01137	0		0.67117	1.6615	0	0	0	0	0.01137	0.04022	0.04652	0
Healthy	11.66254	0	0	0	0	0		0	0.27991	0	0	11.4758	0.46867	0	0	0	0
Healthy	22.44762	0.02279	0	0	0.34552	2.54666		3.63055	10.8801	0	3.39535	0.22246	0.66456	0.34552	0.21895	0.08246	0.02158
D003424	0	1.39338	0	0	0	0.84781		0	0	0	0	0	0	0	0	0	0
Healthy	24.66887	0	0	0.04891	0.03607	0		14.34263	2.62145	0	0	0	0	0.03607	0	0.0117	0
Healthy	29.22655	0	1.77803	0.17018	0.40844	0		5.59731	6.05074	1.77803	4.17686	0.64188	0.19269	0.40844	0	0	0.00274
Healthy	48.23655	0	0	0	0.12686	0		3.82441	0.02683	0	1.84436	0	2.71805	0.12686	0.02458	0.01268	0.27617
Healthy	19.35887	0.06668	0	0	0.06341	5.98225		0.07619	0.05055	0	0	3.66315	0.42719	0.06341	0	0	0
Healthy	34.38823	0.22896	2.43351	0.13528	0	0		29.92534	2.07734	2.43351	2.61163	0	0	0	0.02244	0	0
Healthy	49.4338	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	55.20952	0	4.55373	0	3.05037	0		2.11287	0	4.55373	3.7872	0	0.04294	3.05037	0	0	0
Healthy	62.65449	0	3.30953	0	0.01679	0		14.96093	0	3.30953	0	0	0	0.01679	0	0	0
Healthy	37.56649	0.0787	0	0	0.01057	0.04691		35.61633	1.14366	0	0	0	0.47611	0.01057	0.06013	0	0
Healthy	9.6808	0.49882	0	0.31793	0.00254	0		0	0.00112	0	0	0	0	0.00254	0	0.09209	0
Healthy	5.49265	39.45582	0	0.11584	0.00721	3.3189		0.29946	0.69572	0	0.99847	2.878	0.63273	0.00721	0.00245	0.04337	0
Healthy	18.14385	0	0	0	0	0		1.8017	6.45913	0	1.60835	0.50663	0	0	0	0	0
Healthy	40.97356	0	0.22705	0	0.01477	0		16.18908	0.63641	0.22705	0.76416	0	0.11069	0.01477	0.02608	0.15874	0
D003424	64.75372	0.51681	0	0	0.14507	0.00296		1.77507	0.01304	0	0.63131	0	0.25003	0.14507	0.18261	0.00916	0.06063
Healthy	18.98348	0	3.41378	0.00321	0	0		0.93099	0.01977	3.41378	0.39606	0	0	0	0	0	0
Healthy	10.17921	0	0	0	0	0		0	1.50597	0	0	5.91318	0.12669	0	0	0	0
Healthy	54.01305	0.45621	0	0.1539	1.58585	0		17.36996	0	0	2.09	0	0.03136	1.58585	0	0	0.3561
Healthy	5.15364	0	0	0	0.05231	0		4.0469	1.84174	0	1.84821	0.22609	2.45112	0.05231	0.07456	2.81303	0
Healthy	23.53992	0	0	0	1.37242	0		16.30107	0.18818	0	3.35884	0	0.11598	1.37242	0.04505	0	0
Healthy	60.49111	0	0	0	0	0		16.26055	0.50154	0	0.0918	0	0	0	0	0	0
Healthy	11.19018	0.14638	0	0	0.04015	0		4.45441	1.38151	0	2.81565	0.20727	0.06573	0.04015	0	0	0.12133
Healthy	12.79418	0	3.37304	0.00354	0	1.979		0.59627	0.29166	3.37304	1.02147	0	0.9468	0	0	0	0.01299
Healthy	27.68799	0.06778	0	0	0	0		0.98607	2.27061	0	2.49957	0.80213	0.01095	0	0	0	0
Healthy	63.56819	0	3.24018	0	0.00747	0		13.74501	0	3.24018	0	0	0	0.00747	0	0	0
Healthy	8.93194	0	2.46321	0	0.07505	0		5.6534	13.92338	2.46321	1.5129	2.68708	0	0.07505	0.071	0.60331	0.02919
Healthy	3.34927	15.20499	0	0.01062	0.00062	0.80726		0.29604	0.54562	0	0.4571	0	0	0.00062	0.00949	0.51254	0
Healthy	20.7861	1.76217	2.14018	0.873	0.19157	0.08862		5.10916	5.5269	2.14018	0.36578	0.03732	0.44751	0.19157	0	0.06603	0
Healthy	4.70662	0.02017	0	0	0	0.08184		0.35089	5.49761	0	0.31225	4.11402	0.19709	0	0.05451	0	0
Healthy	46.47109	0.11397	2.87372	0	0.02295	0		15.59902	1.01423	2.87372	3.07569	0.05697	0	0.02295	0.06774	0	0.01856
Healthy	38.78031	0	0	0	0	0		0	10.6701	0	0.61859	0	0	0	0	0	0
D003424	6.6892	46.7664	24.5377	0	0	0		0.37303	4.72009	24.5377	0.43057	0	0.7156	0	0	0.03103	0
Healthy	0	64.1016	0	26.2149	0	0		0	0	0	0	0	0	0	0	0	0
D003424	36.3061	1.16463	0	0.06218	0.24444	0		13.25782	0	0	0	0	0	0.24444	0.11715	0	0
Healthy	8.71197	0.32461	0	0.0599	0	0		5.40056	11.88939	0	1.60819	0	0.45152	0	0.15293	0.20957	0
Healthy	15.00484	0.0011	0.0066	0.02606	0.04786	0.1133		4.93607	3.29523	0.0066	3.65865	0.08659	0.3587	0.04786	0.12175	0	0.02625
Healthy	55.46715	0.17471	0	0	0.386	0.52613		6.75354	1.01064	0	1.46706	0.06375	0.14383	0.386	1.68288	0	0
Healthy	16.57932	0.02813	0	0	0	0		1.77192	7.52104	0	0.28563	0.58978	0.09524	0	0.00335	0	0
Healthy	42.59094	0.05512	0	0.00193	0	0		0.76052	1.73183	0	0.52239	0	0.1074	0	0.00334	0	0.00653
Healthy	31.51518	0.86796	0	0	0.78207	0		10.80996	3.07035	0	0.11594	1.38448	0	0.78207	0.02861	0	0.12045
Healthy	48.26498	0	1.80516	0	0	0		2.04373	3.65104	1.80516	0	0	0.18604	0	0	0	0
Healthy	20.99078	0.34944	0	0.20105	0.04636	0		0.39852	0.0216	0	0	0	0.62244	0.04636	0	1.7983	0
Healthy	0.25511	0.02269	0	0	0	0		0	12.21425	0	0	0	3.65309	0	0	0.24237	0
Healthy	32.1362	0	5.46871	0	0.01504	0		1.27724	1.80874	5.46871	1.22177	0	0	0.01504	0	0	0
Healthy	24.62845	0	6.0096	0	0	0		0.56838	5.88304	6.0096	0.94968	0	0	0	0	0.09918	0
Healthy	78.17398	0.00724	0.24349	0.01323	0	0		2.62631	0	0.24349	0.29657	0	0.22124	0	0	0	0.35151
Healthy	7.98446	0	10.3897	0	0	0		1.73704	0	10.3897	0.72996	0	0.9505	0	0	0	0
Healthy	48.36602	0	0	0	0.02173	0.00312		22.74194	1.86561	0	0	0	0.15197	0.02173	0.03819	0	0
Healthy	27.9883	0	4.8437	0	0.05562	0		0.57422	1.25221	4.8437	3.59375	0.07658	0	0.05562	0	0	0.0825
Healthy	15.33673	0.45166	2.94102	0	1.20406	0		21.47319	2.21399	2.94102	1.95961	0	0.7235	1.20406	0.69686	0.02342	0.14784
Healthy	61.00508	0.83784	0.24992	0.8811	0.40744	0.0167		0.00028	0.00216	0.24992	0	0	3.83008	0.40744	0	0.00822	0
Healthy	92.23703	4.7802	0	0	0.05489	0		0	0	0	0	0	0	0.05489	0	0	0
Healthy	35.44909	1.89855	0	0	0.19818	0		11.38891	0	0	3.14589	0	0	0.19818	0.07373	0	0
Healthy	19.48455	0.20269	12.7918	0	0.04991	0.01823		8.02347	5.63325	12.7918	2.72443	0	1.07557	0.04991	0.01216	0	0
Healthy	20.49155	0	0	0	0	7.6211		0	0	0	0.15765	0	0	0	0	0	0
Healthy	19.66284	0	0	0	0.31033	0		32.74948	0.34964	0	2.78591	0	0.05326	0.31033	0.37836	0.04327	0.108
Healthy	25.08572	0	3.49061	0	0.01542	0		1.53501	7.22119	3.49061	0.31875	0	0.50066	0.01542	0.0025	0.09932	0.00456
Healthy	19.5748	0	0	0	0.39399	0		32.09908	0.30701	0	2.60572	0	0.07947	0.39399	0.43856	0.057	0.10661
Healthy	52.67305	0.07345	6.39185	0	0.02257	0		15.0344	0.19175	6.39185	0	0	0	0.02257	0	0	0
Healthy	41.57566	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	22.96139	8.44249	0	0	1.44914	0		4.95522	2.73524	0	0.63076	0.58844	0.71657	1.44914	0.31131	0	0.02841
Healthy	20.63703	0.85535	0	0	0	0		0.68148	0	0	0	0.39124	0	0	0	0	0
Healthy	10.05144	0.01393	10.132	0.02653	0.00985	0		0.69064	7.53305	10.132	0.27897	0	1.05732	0.00985	0.04058	0.03722	0
Healthy	63.35315	0.11128	0	0.05668	0.00683	0		3.14094	0.00472	0	1.14036	0	0.37323	0.00683	0	0.00232	0.00959
Healthy	45.27429	0	0	0	0	0		2.06327	2.34265	0	0.10398	0	0	0	0	0	0
D003424	53.977	0.46132	0.46078	0.59727	0.71829	0		0.94774	0	0.46078	0	0	0.00434	0.71829	0.03987	0	0
Healthy	44.95819	0	0	0	0.14281	0		4.14641	2.65869	0	4.28442	0	0.07765	0.14281	0	0.00301	0
Healthy	12.74763	0.27974	0	0	0.15864	0		3.35021	11.61667	0	0.52853	2.23143	1.15308	0.15864	0.05119	0.13726	0.0768
Healthy	23.71644	9.24227	0	0	0.03332	0.31655		10.6109	0.01636	0	2.72492	0	1.55774	0.03332	0.1071	0.52262	0
Healthy	42.70307	0.09412	0	0.09972	0.1953	0		3.78084	3.32447	0	1.64144	0.09898	0.23941	0.1953	0	0.02185	0.0646
Healthy	55.09743	0.26577	0	0	0.01918	0		3.42998	2.072	0	0.08187	0	0.06607	0.01918	0.07184	0	0.05032
Healthy	28.42015	0.16894	0	0	0.0217	0		3.90807	0.06679	0	0.27447	0	0.5414	0.0217	0.04541	0	0.0775
Healthy	85.76701	0.50431	3.36944	0.02426	0.17507	0		0	0.39353	3.36944	0	0	0.13187	0.17507	0	0	0
Healthy	46.31599	2.7113	0	0	0.51931	0.0218		0	0.05045	0	0	0	0	0.51931	0.01862	0	0
