group	Bacteroidales	Oscillospirales	Actinomycetales	Enterobacterales	Lactobacillales	Selenomonadales	Coriobacteriales	Pseudomonadales	Peptostreptococcales		Enterobacterales	Verrucomicrobiales	Lactobacillales	Burkholderiales	Erysipelotrichales	Coriobacteriales	Acidaminococcales	Pseudomonadales	Desulfovibrionales	Peptostreptococcales
Healthy	9.86283	8.68687	11.95623	1.94588	19.43537	0	1.4129	0.0413	0.00327		1.94588	0	19.43537	0.07378	4.08755	1.4129	0	0.0413	0.00308	0.00327
Healthy	63.58903	4.24942	0	0	0	0	0.05482	0	0		0	0	0	3.04508	0.069	0.05482	0	0	0.45437	0
Healthy	64.88079	11.66982	0.00302	0	0.04036	0	0.00088	0.01309	0.0168		0	0.4425	0.04036	0.00364	0.62474	0.00088	0	0.01309	0	0.0168
Healthy	67.28859	2.60607	0	3.20604	0.00702	0.07934	0	0	0.02506		3.20604	0	0.00702	0.02887	0.29624	0	0	0	0.06397	0.02506
Healthy	43.37371	26.12513	0	0	0	0	0	0	0		0	4.52563	0	1.55969	0.05801	0	0.97535	0	0.02125	0
Healthy	36.02107	16.51507	0.16872	0	0	0	0	0	0		0	6.82668	0	12.40094	0	0	0.80034	0	0.15063	0
Healthy	1.93236	26.15874	0	0	0	0	5.08039	0	0		0	0	0	0	4.53954	5.08039	1.13551	0	0	0
Healthy	34.03976	14.267	0.71655	1.13337	0.04054	0	0.16436	0	0.35388		1.13337	0	0.04054	0.05408	0.37449	0.16436	0	0	0	0.35388
Healthy	21.74088	19.50626	0.01562	0.04623	1.33446	0	0.04421	0	0.05757		0.04623	0	1.33446	0.07397	0.04961	0.04421	0	0	0.00636	0.05757
Healthy	92.29603	1.41224	0	4.73614	0.0131	0	0	0	0		4.73614	0.60661	0.0131	0	0	0	0	0	0	0
Healthy	20.81488	7.86766	16.54797	8.5724	1.14024	0	5.92399	0	0		8.5724	1.60876	1.14024	0.04847	0	5.92399	0	0	0	0
Healthy	63.42071	1.40046	0.95842	0	0	0.02629	0.26987	0	0		0	0	0	0.21284	0.06224	0.26987	0	0	0.08158	0
Healthy	42.96631	11.535	0.4817	0.09635	0	0	0.14199	0	0.37624		0.09635	0	0	0.05708	0.49265	0.14199	0	0	0	0.37624
D013167	43.30641	27.70815	2.9427	0.26951	0.07588	0.09361	0.81018	0	0.22541		0.26951	0	0.07588	0.2864	0.60895	0.81018	2.08014	0	0.00563	0.22541
Healthy	50.37125	9.13051	4.10807	0.46362	0.04969	0	0.03397	0	0.3582		0.46362	0	0.04969	0.02839	0.3548	0.03397	0	0	0	0.3582
Healthy	77.58969	8.78341	0.0207	0.27678	0.08695	0.67286	0.43842	0	0.06125		0.27678	0	0.08695	0.00106	0.29811	0.43842	0.40857	0	0.01635	0.06125
Healthy	54.08505	0.00286	23.37874	2.32697	0.08903	0	0.83312	0	0		2.32697	0	0.08903	0.08921	0.07309	0.83312	0	0	0	0
Healthy	59.9376	6.71097	3.81698	0	0	0	0.71866	0	0		0	0.99286	0	0	0	0.71866	0	0	0	0
Healthy	43.99451	16.24787	4.36566	0	0.08839	0	0	0	0		0	0	0.08839	1.95264	0	0	0	0	0	0
Healthy	66.58231	0	0.0243	12.0777	0.17975	0	0.29713	0	0		12.0777	0	0.17975	0.1665	0	0.29713	0	0	0.01825	0
Healthy	11.37453	8.1643	0	0	0	0	0	0	0		0	0.12715	0	0	0	0	0	0	0	0
Healthy	45.65244	0.5904	0	0.42364	0.35112	0	0.14119	0	0		0.42364	0	0.35112	0	4.56729	0.14119	0.01652	0	0.00551	0
Healthy	4.69747	0.47629	7.32215	0	19.14261	0	7.33114	0	0		0	0.12461	19.14261	0.03762	9.92041	7.33114	0.17115	0	0	0
Healthy	60.11791	4.2692	2.12211	0.07601	0	0	0.15925	0	0		0.07601	4.48843	0	0.12163	0	0.15925	0	0	0.92989	0
Healthy	67.49187	0.01794	0.05038	11.6176	0.15445	0	0.21648	0	0		11.6176	0	0.15445	0.22227	0	0.21648	0	0	0.03034	0
Healthy	67.63196	0.00399	18.36886	0.80538	0.01799	0	0.04734	0.49912	0		0.80538	0	0.01799	0	0.00107	0.04734	0	0.49912	0	0
Healthy	70.17776	4.23852	4.03374	0.16232	0	0	0	0	0		0.16232	0.14576	0	0.30133	0	0	0	0	0.10993	0
Healthy	33.84269	14.64085	3.77549	1.89298	2.41692	0	0.1778	0	0.06931		1.89298	0	2.41692	0	0	0.1778	0	0	0.03176	0.06931
Healthy	67.15064	0.07282	0.1602	0.96304	0	0	0	0	0		0.96304	0	0	0	0	0	0	0	0	0
Healthy	67.94477	5.02087	0.19955	0	0.43472	0	0.05029	0	0		0	0	0.43472	6.29351	0	0.05029	0	0	0	0
Healthy	0.60162	8.00241	0.003	9.84888	0.15739	0	0	0.00714	0		9.84888	0	0.15739	10.83112	0.04003	0	0	0.00714	0	0
Healthy	42.29055	11.37131	2.9115	0.01874	0.37534	0	1.17245	0	0		0.01874	0.04075	0.37534	3.65107	0	1.17245	0	0	0	0
Healthy	66.57364	0.05818	0.20225	0.91601	0	0	0	0	0		0.91601	0	0	0	0	0	0	0	0	0
Healthy	64.0291	9.09675	0.54552	0.14586	0.01752	0	0.25172	0	0		0.14586	0	0.01752	1.49304	0	0.25172	0	0	0.20433	0
Healthy	27.92004	2.308	0	0	0	0	0	0	0		0	2.7012	0	0	6.09692	0	1.86286	0	0	0
Healthy	40.70462	8.74077	0.2743	2.26048	0.47884	0	0	0.05444	0		2.26048	0.71458	0.47884	5.9881	0.0494	0	0.83564	0.05444	0	0
Healthy	87.34147	1.28072	0	0.04368	0	0	0.00675	0	0		0.04368	0.92836	0	0	0	0.00675	0	0	0	0
Healthy	74.65231	6.0585	0.0381	0.45666	0.03033	0	0	0	0		0.45666	0	0.03033	0.00604	0	0	0	0	0.05945	0
Healthy	74.32335	6.09478	0.02333	0.41597	0.03817	0	0	0	0		0.41597	0	0.03817	0.01195	0	0	0	0	0.05948	0
Healthy	81.44009	6.08309	0.5719	0	0.1137	0	0	0	0		0	0	0.1137	0.35876	0	0	0	0	0.07416	0
Healthy	1.90822	6.80006	0.15123	3.71815	2.88288	0	1.6717	0.23796	0		3.71815	0.25093	2.88288	0	9.87531	1.6717	0.1214	0.23796	0	0
Healthy	8.15611	1.17325	0	0	0	0	0	0	0		0	2.3946	0	0	0	0	0	0	0	0
Healthy	3.18355	0	36.4749	0	1.75162	0	0	0	0		0	0	1.75162	0	0	0	0	0	0	0
Healthy	7.35224	22.53801	0.79605	0.01582	0.28438	0.07278	0.23896	0	0		0.01582	0	0.28438	0.01351	4.56544	0.23896	0.54215	0	0.00538	0
Healthy	6.09896	33.86392	0	0.14521	0.04279	0	7.42975	0	0.79233		0.14521	0	0.04279	0	7.97438	7.42975	0.75493	0	0	0.79233
Healthy	84.36824	5.88805	0.59273	0.55826	0.08015	0	0.04489	0	0		0.55826	0	0.08015	0.20327	0	0.04489	0	0	0	0
Healthy	19.30946	8.5259	20.12961	0.97808	4.89111	0.14727	1.59069	0.03997	0.5132		0.97808	0.00518	4.89111	0.15623	5.29964	1.59069	0.5717	0.03997	0.07794	0.5132
Healthy	3.71972	0.30732	3.53229	0.02541	21.82858	0	3.06232	0.01862	0.05254		0.02541	0.09002	21.82858	0.07894	13.24307	3.06232	0.20135	0.01862	0.01252	0.05254
Healthy	32.12247	4.65778	17.36403	0.1608	0.03009	0	2.74407	0	0.00362		0.1608	0.13121	0.03009	0.11535	0.11382	2.74407	11.1724	0	0.07843	0.00362
Healthy	54.00114	10.42967	0.04601	1.21203	0	0	0.72906	0	0.06562		1.21203	1.14738	0	0.00673	0	0.72906	0	0	0	0.06562
Healthy	65.61651	8.5243	2.21731	0.43172	0.94086	0	1.46676	0	0.44957		0.43172	0	0.94086	0	1.54237	1.46676	0	0	0.01467	0.44957
Healthy	80.12162	1.20915	0.04607	0	0	0	0	0	0		0	0	0	0.22455	0	0	0	0	0	0
Healthy	78.3768	1.55546	0.12494	0	1.20125	0	0.77485	0	0		0	0	1.20125	0.1086	0	0.77485	0	0	0.04372	0
Healthy	27.13214	38.83189	0.08318	0.06175	0	0	0.01775	0.06083	0		0.06175	0.00448	0	0	0.00777	0.01775	0	0.06083	0	0
Healthy	65.13207	4.41651	0	0	0	0	0.09998	0	0		0	0	0	1.06893	0.02834	0.09998	0	0	0.38077	0
Healthy	20.12786	31.48027	1.03033	0.47514	0.12788	0	0.09679	0	0.01997		0.47514	0	0.12788	0.01519	0.40925	0.09679	0.56226	0	0.02325	0.01997
Healthy	64.59072	4.14001	0	0	0	0	0.05941	0	0		0	0	0	3.19954	0.07447	0.05941	0	0	0.45119	0
Healthy	29.44806	14.34482	0.3299	0.28415	15.74405	0	0.2022	0	0.04204		0.28415	0	15.74405	0.00464	0.00059	0.2022	0	0	0.07796	0.04204
Healthy	77.62184	8.39436	0.10657	0.15275	0.02307	0	0.07404	0	0		0.15275	0	0.02307	0.04563	0.01546	0.07404	0	0	0.00662	0
D013167	63.27773	15.30296	0.0226	0.56603	0.00138	0	0.18639	0.05437	0.23699		0.56603	0	0.00138	0.01649	0.18842	0.18639	0.00415	0.05437	0.3786	0.23699
Healthy	84.77554	3.27956	3.57254	0	0	0	0	0	0		0	0.08372	0	0.06675	0	0	0	0	0.34947	0
Healthy	26.67123	28.4358	1.53989	2.78558	6.06571	0	2.19658	0	0		2.78558	0	6.06571	0.26363	0	2.19658	0	0	0	0
Healthy	55.77084	16.43024	4.879	0.76955	0.1758	0.10631	0.48978	0	0.01403		0.76955	0.0027	0.1758	0.62015	0.05002	0.48978	0	0	0.36926	0.01403
Healthy	24.50865	0.87025	0	0	0.39024	0	0	0	0		0	2.7746	0.39024	0	0	0	0	0	0	0
Healthy	70.98239	4.50234	4.30195	0.09797	0.00369	0	0	0	0		0.09797	0.14188	0.00369	0.2003	0	0	0	0	0.07641	0
Healthy	69.36269	2.57286	0.37634	0.02265	0	0	0	0	0		0.02265	0	0	0.1202	0.32209	0	0	0	0	0
Healthy	39.35148	6.29218	3.93434	0	0.71239	0	0.97395	0	0		0	5.60891	0.71239	0	0	0.97395	0.02492	0	0	0
Healthy	30.44125	23.33555	0	4.53819	0.15673	0.01722	0	0.65765	0.11849		4.53819	0	0.15673	0.08428	0.49539	0	16.8209	0.65765	0	0.11849
Healthy	31.20638	2.88328	0.86361	0.08463	0.00129	0	1.15501	0	0		0.08463	7.45317	0.00129	3.21953	0.04547	1.15501	0	0	0.04213	0
Healthy	16.84445	18.82783	32.50888	0	0.29385	0	2.54483	0	0		0	0	0.29385	1.15759	0	2.54483	0	0	0	0
Healthy	77.84901	8.61638	0.10055	0.0791	0.02259	0	0.07071	0	0		0.0791	0	0.02259	0.04983	0.02419	0.07071	0	0	0.00316	0
D013167	53.06368	10.76609	0.13099	1.18074	1.12003	0	0.00636	0.20864	0.25265		1.18074	0	1.12003	0.06119	0.35685	0.00636	6.06021	0.20864	0.00205	0.25265
Healthy	35.22085	0.67924	0	0.41756	0.37918	0	0.11244	0	0		0.41756	0	0.37918	0	7.19403	0.11244	0.01665	0	0.00208	0
Healthy	57.15938	4.30723	0.39785	0	0	0	0.25022	0	0		0	8.4388	0	0.37763	0	0.25022	0	0	0.63549	0
Healthy	83.02813	1.17716	0	0	0	0	0	0	0		0	0	0	0	0.33659	0	5.82823	0	0	0
Healthy	7.90302	0.00211	31.84975	10.55376	0.04668	0.20898	2.52822	1.27787	0		10.55376	0	0.04668	0	0.48806	2.52822	0	1.27787	0.14252	0
Healthy	16.68874	24.41234	7.91675	1.30501	2.95029	0	9.32573	0.57101	0		1.30501	0	2.95029	0	0.2742	9.32573	0	0.57101	0	0
Healthy	47.249	5.39163	2.32171	1.35609	0	0	0.51114	0	0		1.35609	0	0	1.95675	0.11564	0.51114	0	0	0.17429	0
Healthy	69.17688	7.17267	0	0	0	0	0	0	0		0	0.32142	0	0.40279	0	0	0	0	0	0
Healthy	68.93702	9.57581	0.66834	0.05937	0.044	0	0.07434	0	0.17519		0.05937	0	0.044	0	0.04756	0.07434	0	0	0.03527	0.17519
Healthy	84.32139	3.40256	0	0.07105	0	0	0.04492	0	0		0.07105	0	0	0	0.25137	0.04492	0	0	0	0
Healthy	25.7848	10.27545	6.45343	16.83793	0.04364	0	4.01692	0.02456	0.0077		16.83793	0.12379	0.04364	0.00546	0.00584	4.01692	0	0.02456	0.06906	0.0077
Healthy	41.14394	9.24844	2.08	0.7192	0.42966	0	0.33156	0	0		0.7192	0.57597	0.42966	3.19058	1.90373	0.33156	0	0	0.15837	0
Healthy	70.22306	2.32996	0.44472	0	0	0	0	0	0		0	0	0	0.16181	0.2823	0	0	0	0	0
Healthy	26.96368	7.35388	0.01321	0.06268	0	0	0	0	0		0.06268	0	0	0	0	0	0	0	0	0
Healthy	70.29138	1.86074	0.23621	0.03976	0	0	0.00451	0	0		0.03976	0	0	0.13787	0.01778	0.00451	0	0	0	0
Healthy	69.34973	6.99652	0.75924	0	0.03601	0	0.63427	0	0		0	0	0.03601	3.06382	0.14085	0.63427	0	0	1.31486	0
Healthy	43.80826	2.25717	0	0	0	0	0.12345	0	0		0	0	0	0.12456	0.00313	0.12345	0	0	0.07428	0
Healthy	56.6143	1.65422	0.93069	0.05527	0.03365	0	0	0.43021	0		0.05527	0	0.03365	0	0.05916	0	0	0.43021	0	0
Healthy	16.2496	29.15493	3.16424	0	1.12245	0	0.02486	0.03434	0.18739		0	0	1.12245	0.00283	1.26807	0.02486	0.14224	0.03434	0	0.18739
Healthy	72.62941	3.69587	0.12917	0	0	0	0	0	0.05643		0	0	0	0	0.28565	0	0.04932	0	0	0.05643
Healthy	48.7609	7.39897	0.41836	2.28926	0.69103	0	0.32149	0	0.09331		2.28926	0.01073	0.69103	3.79989	0.61369	0.32149	5.77831	0	0	0.09331
Healthy	23.75406	6.03392	0.73235	0	0	0	0	0	0		0	0	0	0.00391	0.10299	0	0	0	0	0
Healthy	22.69278	18.8863	0	1.46934	0.18313	0	1.2028	0	0		1.46934	0	0.18313	0.11041	0	1.2028	0	0	0	0
Healthy	65.63431	12.05165	0	0.32028	0	0.21647	0.06003	0	0		0.32028	1.60553	0	0.13045	0.04627	0.06003	0	0	0.49892	0
Healthy	51.33971	2.21928	0.13328	0.06522	0.14192	0	0.05421	0	0.24775		0.06522	0	0.14192	0.51792	0.00635	0.05421	0	0	0.00015	0.24775
Healthy	18.57704	16.40249	8.62354	0.01524	0.25519	8.62945	1.88992	0.01087	0.18904		0.01524	0.03728	0.25519	1.36016	0.17303	1.88992	0	0.01087	0.01827	0.18904
Healthy	49.3268	6.82034	0.3027	0.05186	2.68013	0	0.29916	0	0		0.05186	0	2.68013	0.4643	1.05422	0.29916	0	0	0.02414	0
Healthy	70.43372	15.93597	2.10056	0.42424	0.48192	0.00197	0.36712	0.01906	0.14088		0.42424	0.19217	0.48192	0.37153	0.07759	0.36712	0	0.01906	0.09877	0.14088
Healthy	64.34829	4.44043	0	0	0.00304	0	0.12878	0	0		0	0	0.00304	1.1555	0.06448	0.12878	0	0	0.39388	0
Healthy	70.61778	4.68347	0.01373	0.14029	0.14807	0	0.09934	0	0.84427		0.14029	0.28862	0.14807	0.02049	0.01917	0.09934	0	0	0.00391	0.84427
Healthy	30.21417	11.06194	0.89478	0	2.24259	0	0.38497	0	0		0	0.07376	2.24259	0.63578	0	0.38497	0	0	0.1667	0
Healthy	61.01007	2.88277	0.08428	0	0.04345	0.19173	0.06927	0	0		0	0.07785	0.04345	0	0.55985	0.06927	0.32888	0	0.04298	0
Healthy	4.0487	0.07219	69.74507	7.05769	0.2666	0	0.0049	0.06858	0		7.05769	0	0.2666	0	0.33491	0.0049	0	0.06858	0	0
Healthy	8.92705	7.20164	7.95651	8.23197	12.24729	0.20118	3.10381	0.16639	0.00088		8.23197	0.00109	12.24729	0.01339	6.19252	3.10381	0.0319	0.16639	0.04163	0.00088
D013167	58.15332	13.44563	1.73637	0.24294	0.11582	3.83488	0.81339	0	0.01846		0.24294	0	0.11582	0.25161	0.3845	0.81339	0	0	1.23745	0.01846
Healthy	45.84826	14.19324	1.2359	0.64217	0.14266	0	0.52139	0	0.00702		0.64217	0.10108	0.14266	0.46989	0.25673	0.52139	0	0	0.05072	0.00702
D013167	65.63269	18.30755	3.65315	0.08857	0.12068	0	0.0436	1.66115	0.0076		0.08857	0	0.12068	0.02338	0.36545	0.0436	0.0443	1.66115	0.00034	0.0076
Healthy	41.09719	5.81078	4.32756	2.63522	0.15737	0	0.07529	0	0.88499		2.63522	0	0.15737	0.0512	0.4366	0.07529	0	0	0	0.88499
Healthy	82.97937	5.2421	3.50928	0.01752	0	0	0	0	0		0.01752	0.06019	0	0.0453	0	0	0	0	0.39632	0
Healthy	34.36715	0.65397	0	0.54057	0.42997	0	0.09634	0	0		0.54057	0	0.42997	0	6.03361	0.09634	0.01126	0	0.00842	0
Healthy	61.30247	0.54977	8.10376	0.49775	0	0	0	0	0		0.49775	4.77249	0	0.44667	0	0	0	0	0	0
Healthy	69.02879	12.00565	0.16357	0.03119	0	0	0.10651	0	0		0.03119	0	0	0.05625	0.49563	0.10651	0	0	1.7196	0
Healthy	35.09807	3.68288	0.40203	0.13762	0.64097	0.10224	0.05226	0	0.07458		0.13762	0	0.64097	0.14954	3.58942	0.05226	0	0	0.26053	0.07458
Healthy	61.0165	3.39253	0.03761	1.18355	1.533	2.64658	0.06885	0.1401	0.01209		1.18355	0	1.533	0	0	0.06885	0	0.1401	0.01822	0.01209
Healthy	20.40557	8.65363	16.82268	0.03188	0.11101	0	0.8411	0	0.02988		0.03188	3.148	0.11101	0.5599	0.00798	0.8411	1.06927	0	0.04369	0.02988
Healthy	78.11938	0.09812	10.15792	4.8633	0.44676	0	0.03647	0.10462	0.0015		4.8633	0	0.44676	0	0.03341	0.03647	0	0.10462	0	0.0015
Healthy	42.04096	9.14439	0.59787	0.34762	0.05735	6.46517	1.40787	0	0		0.34762	1.90252	0.05735	0	0	1.40787	3.0387	0	0	0
Healthy	59.64182	8.66033	0.81471	0	0.57423	0	0.51175	0	0		0	0.05559	0.57423	0.93721	0.00099	0.51175	0	0	0.15658	0
Healthy	39.79314	8.28104	3.05107	0	0.06241	0	0.42696	0	0.23147		0	0.93731	0.06241	0.85303	0	0.42696	0	0	0.03273	0.23147
Healthy	43.19804	10.2029	2.34302	0.03478	2.78523	0	0.37387	0	0.09313		0.03478	0.71124	2.78523	0.01628	0.33376	0.37387	0	0	0	0.09313
Healthy	68.08716	0	0.05031	11.1315	0.16826	0	0.18152	0	0		11.1315	0	0.16826	0.16728	0	0.18152	0	0	0.04055	0
Healthy	35.22199	10.97852	2.60744	2.37216	0.5246	0	0.36451	0	0		2.37216	0.09932	0.5246	0	5.02967	0.36451	0	0	0	0
Healthy	68.2051	4.88916	0.15622	0	0.5102	0	0.05631	0	0		0	0	0.5102	5.99714	0	0.05631	0	0	0	0
Healthy	1.27957	9.12374	0	1.48486	0.10131	0	5.94935	0	0.07183		1.48486	0	0.10131	0	24.20836	5.94935	0.1329	0	0	0.07183
Healthy	63.81396	7.23575	0	3.90595	0	0	0.00731	0	0		3.90595	0	0	0.2531	0	0.00731	0	0	0.31757	0
Healthy	28.90645	1.8436	0	0	0	0	0	0	0		0	0	0	0	0.76968	0	0	0	0	0
Healthy	14.03954	1.18369	0.73621	0	3.75197	0	9.39451	0	0.00273		0	0	3.75197	0	0.10806	9.39451	0	0	0	0.00273
Healthy	28.46694	28.93295	1.08052	0	0.02518	0	3.02375	0	0		0	0.02418	0.02518	1.51797	0.18022	3.02375	0.02848	0	0.05808	0
Healthy	32.77295	9.72305	0.73166	0	0	0	0.04828	0	0		0	0.29347	0	0.23596	0	0.04828	0	0	0.02254	0
Healthy	31.20192	0.27107	0.30163	1.12111	0.07179	0	0.03102	0	0.2573		1.12111	14.0828	0.07179	0.2804	0.10321	0.03102	0	0	0	0.2573
Healthy	14.224	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	36.20723	11.14832	12.9357	1.45295	0.19385	0	0.30369	0	0.53998		1.45295	0	0.19385	0.00727	0.65485	0.30369	0	0	0	0.53998
Healthy	46.58828	0.29174	0.98364	10.66404	2.55063	0	0.60536	0.36836	0		10.66404	0	2.55063	0.03516	0.07661	0.60536	2.27389	0.36836	0.00048	0
Healthy	28.3422	15.53043	0.81789	0.0875	0.48744	0	0.62948	0	0		0.0875	0.04019	0.48744	0.33636	0.04449	0.62948	0.00643	0	0.01255	0
Healthy	55.96573	10.9768	2.53382	0.06408	0.02414	0	0.24695	0	0.0509		0.06408	0.04611	0.02414	0.46167	0.19673	0.24695	0	0	0.14794	0.0509
D013167	22.13604	20.11246	10.92943	0.99788	1.3134	0.09575	0.01854	0.00856	0.11155		0.99788	0	1.3134	0.08	0.19562	0.01854	0.00602	0.00856	0.02145	0.11155
Healthy	1.12625	8.44057	0.25487	0	0.92776	0	5.27949	0	0.21052		0	0	0.92776	0	7.69219	5.27949	0.73894	0	0	0.21052
Healthy	89.66419	1.2901	0	0.25286	0.25359	0	0.11322	0	0		0.25286	0	0.25359	0.09688	0	0.11322	0	0	0	0
Healthy	15.58417	10.71084	0.04423	0.44586	0.07298	0	0.09431	0	1.62808		0.44586	2.21401	0.07298	0.00406	0.6815	0.09431	7.4324	0	0.10778	1.62808
Healthy	58.04112	6.60376	0.10149	0	0.00141	0	0.14347	0	0.00349		0	0.06182	0.00141	3.29887	0.35895	0.14347	0	0	0.07529	0.00349
Healthy	56.28109	10.34901	0.0368	0.75839	0.00528	0	0.14832	0.47414	0		0.75839	0	0.00528	0.10831	0	0.14832	0	0.47414	0.02113	0
Healthy	38.0437	18.41983	0.13886	0	1.13742	0	0	0	0		0	0.05856	1.13742	0.02297	0	0	0	0	0	0
Healthy	42.85214	3.57564	0	0	0.01132	0	0	0	0		0	0	0.01132	0	1.76819	0	2.32862	0	0	0
Healthy	41.96543	6.26758	0.05931	0	1.17359	0	1.07468	0	0		0	1.17867	1.17359	0	1.21683	1.07468	2.3425	0	0.10321	0
Healthy	69.41397	14.14188	0	0	0	0	0	0	0		0	0	0	0.65026	0.27637	0	0	0	0.06209	0
Healthy	52.47847	11.24573	0.17786	0	0.038	0.96174	1.59861	0	0		0	0	0.038	3.78919	0	1.59861	0	0	0	0
Healthy	15.08786	0.07483	0.00767	0.70657	0.0579	0	0.01458	0	0.12602		0.70657	1.83454	0.0579	0.39975	0.30838	0.01458	0.03118	0	0	0.12602
Healthy	43.74967	14.35172	3.91495	0	0	0	0	0	0		0	0	0	1.45191	0	0	0	0	0	0
Healthy	49.05444	6.71007	0.2261	5.58854	0	0	0	0	0		5.58854	3.4515	0	1.96804	0	0	0	0	0.85589	0
Healthy	44.34291	6.83818	5.52519	0	0.00212	0	0.6536	0	0.0037		0	7.0576	0.00212	0.28833	0.17424	0.6536	0	0	0.14253	0.0037
Healthy	1.78582	3.0838	27.46929	16.36647	0.48616	0	0.87786	0.50897	0		16.36647	0	0.48616	0	0	0.87786	0	0.50897	0	0
Healthy	37.11887	7.0154	6.0012	0.28054	21.00783	0	0.70542	0	0		0.28054	0	21.00783	0.00612	0	0.70542	0	0	0	0
Healthy	79.30587	3.77189	1.16383	0.00624	0	0	0.19862	0	0		0.00624	3.81881	0	0.70029	0	0.19862	0	0	0.02366	0
Healthy	68.77621	8.47619	0.15579	0.12557	0	0	0.1442	0	0		0.12557	0	0	0.06515	0.48153	0.1442	0	0	1.51226	0
Healthy	54.92171	0.5582	20.96201	0.51193	0	0	0	0	0		0.51193	0	0	0.184	0	0	0	0	0	0
Healthy	40.04677	13.53076	1.00641	0.02817	0.05958	0.31708	2.4838	0	0		0.02817	0.07512	0.05958	7.27039	0	2.4838	0	0	0.17679	0
Healthy	42.59283	5.83315	0.05077	0	1.1275	0	0.93909	0	0		0	1.0876	1.1275	0	1.2736	0.93909	2.24223	0	0.09293	0
Healthy	29.62494	7.9349	10.83398	0.02359	0.22994	0	0.01863	0.0085	0.17238		0.02359	0.08254	0.22994	0.61386	0.03449	0.01863	0	0.0085	0.03837	0.17238
Healthy	20.57994	13.50207	8.58129	0.22567	0.54367	0	0.18361	0	0.09969		0.22567	0	0.54367	0.00362	0.07729	0.18361	0	0	0.05341	0.09969
Healthy	56.09359	6.53112	0.10637	0.21154	0.70413	0	0.62802	0	0		0.21154	0.00656	0.70413	0.3158	0.03904	0.62802	2.4811	0	0	0
Healthy	16.4986	11.62054	1.58249	41.8721	0.00717	0	1.09147	0.12598	0		41.8721	0.11587	0.00717	0.02349	0.18948	1.09147	0	0.12598	0.0735	0
Healthy	64.50159	4.06028	0	0	0	0	0.06073	0	0		0	0	0	3.00587	0.06736	0.06073	0	0	0.44448	0
Healthy	86.90238	3.70993	0.2215	1.66267	0.07601	0	0	0	0		1.66267	0	0.07601	0.08617	0.03409	0	0	0	0.07865	0
Healthy	35.64172	17.63661	0.74246	0	2.43131	0	1.06983	0	0		0	0.85302	2.43131	0.01361	0.084	1.06983	2.25014	0	0.29311	0
D013167	33.82749	27.87651	4.42029	0.03249	0.26818	0	0.12856	0.15827	0.00304		0.03249	0	0.26818	0.10228	0.02366	0.12856	0	0.15827	0.03581	0.00304
Healthy	67.44051	4.20253	0.86068	0.40553	0.14521	0	0.2134	0	0.044		0.40553	0	0.14521	0	1.0239	0.2134	0	0	0	0.044
Healthy	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	53.74459	4.7165	0.80592	0.11557	0.09855	0	0.9553	0.0553	0.29643		0.11557	9.32086	0.09855	0.4991	0.08152	0.9553	0	0.0553	0.18197	0.29643
Healthy	50.29043	12.99889	0.23621	0.30886	0.67797	0	0.00938	0.34024	0.00597		0.30886	0.00392	0.67797	0.0184	0.1062	0.00938	0	0.34024	0.04435	0.00597
Healthy	61.15669	3.98816	0	0.06619	0.04413	0	0.1227	0	0		0.06619	0	0.04413	5.36447	0.02599	0.1227	0	0	0.16	0
Healthy	36.72224	35.86536	0.10411	0.43906	0	0	0.00819	0	0		0.43906	1.58795	0	1.28118	0.04584	0.00819	0	0	0.03474	0
Healthy	41.85675	26.46101	9.37201	0.45467	0.1768	0	0.83951	0	0.19506		0.45467	0.00934	0.1768	0.41417	0.1922	0.83951	0.02816	0	0.0233	0.19506
Healthy	77.2291	8.59275	0.10089	0.05589	0.04307	0	0.04491	0	0		0.05589	0	0.04307	0.06071	0.02311	0.04491	0	0	0.00964	0
Healthy	2.59796	10.58883	0	0	2.6036	0	1.35449	0	0.08722		0	0	2.6036	0	5.39218	1.35449	0.44241	0	0	0.08722
Healthy	7.60267	6.64344	1.60904	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	50.35418	6.68881	0.0161	0	0.10751	0	0.08884	0	0		0	0.0018	0.10751	0	0.58579	0.08884	4.9034	0	0.15146	0
Healthy	73.12423	4.54632	0	0	0.02117	0	0.21531	0	0		0	0	0.02117	7.9908	0	0.21531	0	0	0	0
Healthy	29.28913	8.26741	0.13735	0	0.0748	0	0.36679	0	0		0	23.2954	0.0748	0	0.25249	0.36679	2.41626	0	0.56793	0
Healthy	68.10723	6.32723	1.53184	0	0.03682	0	0.35798	0	0		0	0.46775	0.03682	0.01221	0	0.35798	0	0	0.06634	0
Healthy	8.72825	9.22013	0.53281	0.00785	0	0	0.13997	0	0.05551		0.00785	12.7781	0	0.02667	2.05041	0.13997	0	0	0	0.05551
D013167	68.85384	13.07287	5.45874	1.12739	0.21493	0.01337	0.38681	0	0.01258		1.12739	0	0.21493	0.16749	0.2551	0.38681	0.00808	0	0	0.01258
Healthy	73.87226	2.67114	0	0	0	0	0	0	0		0	0	0	0.15269	0	0	0	0	0	0
