group	Bacteroides_eggerthii	Bacteroides_stercoris	Dialister_invisus	Ruminococcus_B_gnavus	Bacteroides_nordii	Adlercreutzia_equolifaciens	Anaerotruncus_colihominis	Gordonibacter_pamelaeae	Longicatena_innocuum	Eggerthella_lenta	Agathobacter_rectalis	Ruminococcus_H_sp003531055	Anaerobutyricum_hallii_A	Collinsella_sp003487125	Enterocloster_aldenensis	Bariatricus_comes	Mediterraneibacter_torques	Blautia_A_wexlerae	Roseburia_hominis	Dorea_formicigenerans
Healthy	0.03781	0.09944	0	0	0.00113	0.00111	0	0	0	0	2.21295	2.74794	0.08542	0.0274	0.03366	0.0242	0.02809	0.1054	0.3908	0.076
Healthy	14.5796	0	0	0	0.14204	0	0	0	0	0	1.51459	1.78927	0	0	0.00693	0.00262	0.09722	0.02239	0.84479	0.00366
Healthy	0	0	0	0.00329	0	0	0	0	0	0	5.27794	0.62582	0	0.25238	0.36372	0.04335	0.14346	0.1772	1.76706	0.02595
Healthy	0	0	0	0	0	0	0	0	0	0	4.55373	0.08425	0.43756	0.19768	0.1994	0.12288	0.12535	0.13712	1.01818	0.1438
Healthy	0	0	6.37489	0	0	0	0.0538	0	0	0	1.41998	1.01705	0.05382	0.19603	0.01884	0.00882	0.44413	0.02416	0.56653	0.00477
Healthy	0	0	0	0	0	0	0	0	0	0	47.0518	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.045	0	0.02467	0.02129	0.01426	0.0031	0	0.5399	19.7259	0.05519	0.12508	0.14173	0.06797	0.09917	0.47968	0.02362	0.12657
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.84027	0	0	0	0	0.18913	0	0.05581	0
Healthy	0	0.08258	10.7103	0	0	0	0	0	0	0	48.0839	0	1.67583	0.3283	0	0.05877	0.05316	1.23863	0	0.05553
Healthy	0	7.26273	0	0	0	0.10822	0	0	0	0	2.27708	0.1503	0	0.07502	0	0.0615	0.2211	0.00965	0.41307	0.01637
Healthy	0	0	0	8.03882	0	0	0	0	0.11679	0.00644	0	0	0	2.25101	0	0	0.70934	0	0	0.20789
Healthy	13.5299	0	0	0	0.12097	0	0	0	0	0	1.28064	2.16782	0.0149	0.17215	0.04626	0	0.12137	0.01188	0	0.00152
Healthy	12.5332	0	0	0	0.10757	0	0	0	0	0	1.18111	1.90643	0.00785	0.16663	0.03053	0	0.02625	0	0.00142	0.00965
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22268	0	0	0
Healthy	2.26203	0	0	0	0	0	0	0	0	0	0.04312	2.70835	0.50034	0.08076	0.55725	0.52109	0.01427	0.28222	0.1116	0.31416
Healthy	0	0	0	0.03153	0	0.38866	0.0418	0.14075	0.00257	0.01776	3.18029	1.22257	0.18202	1.21269	0.86082	0.10869	0.02054	0.41153	0.51456	0.17443
Healthy	0	0	0.0706	0.46882	0	0	0.09424	0	0.0165	0.07788	10.061	0	2.48377	0	1.02173	0	0.02139	0.51889	0	0.27654
Healthy	0	0	0	0	0	0	0	0	0	0	3.11962	0.08646	0.11666	0	1.53098	1.03329	0.01966	0.2342	0.00433	0
Healthy	0.82085	1.28443	0	0.01419	0	0	0	0	0	0	0.35832	3.88725	0.31959	0.0213	0.25819	0.27533	0.30843	0.10332	0.0191	0.16261
Healthy	0	13.6716	0.06231	0	0	0	0	0	0	0	12.5636	5.80751	0.55046	0.01587	1.51206	0.37923	0.62173	0.15908	1.10128	0.22006
Healthy	13.0596	0.13651	0	0	0	0	0	0	0	0	9.60091	0	1.1336	0	0.972	1.64603	1.35558	5.37221	0	0
Healthy	0	24.9488	0	0	0	0	0.00357	0	0.01478	0	0	0.70089	0	0	0	0.00384	0.02318	0	0	0
Healthy	0	0	1.19499	0	0	0	0	0	0	0	10.3699	8.77603	0.42697	0.03795	0.18495	0.07297	0.20111	0.18537	1.64396	0.0306
Healthy	0.26003	0.03745	0	0	0	0	0.10507	0	0	0	3.03591	1.82214	1.49807	1.39904	0.48277	0.13025	0.04145	0.55032	1.61856	1.08943
Healthy	11.8805	0	0	0	0	0.00523	0	0	0	0	0.12776	0.49023	0	0.03553	0.37815	0.0447	0.12079	0	0.08057	0.02797
Healthy	0	0	17.6804	0.01662	0	0.00265	0.18931	0.01273	0	0	3.26444	4.59896	0.07888	0.61709	0.07823	0.07089	0.19322	0.07468	0.28004	0.0024
Healthy	0.37353	0.00793	0	0.09436	0	0.47704	0	0.09537	0	0.01146	11.1805	11.8665	0.23025	0	2.46612	1.8332	0.27185	1.05007	1.61077	0.19875
Healthy	42.7898	0	10.601	0.34335	0	0	0	0	0	0	1.88349	0	0	0	0	0	0.40157	0	0	0
Healthy	0.21274	3.72742	0	0.10445	0	0.60873	0.11982	0.05735	0.01202	0.05949	1.54646	0	0.87595	0.27075	0.22207	0.04335	0.02418	0.56299	0.16795	0.04568
Healthy	0	0.02462	0	0.17613	0	0.03211	0	0.00059	0.0003	0	0.57836	0.04277	1.92324	0.33736	1.94007	1.47173	0.06244	0.60866	0.06826	0.58717
Healthy	0.21809	0.58496	0	0	0	0	0	0	0	0	11.7496	0.0129	0.49045	0.01622	0.12579	0.98483	0.05186	0.4905	0.28216	0.35691
Healthy	0	0	0	10.5758	0	0	0	0	0.00192	0.06107	0	0	0	0.00959	0	0	0.01567	0	0	0.25498
Healthy	0	0	0	0	0.10421	0.07311	0	0	0	0	0	0	2.19926	1.30639	0.58804	0.25962	0.52229	1.04498	0.35849	1.0834
Healthy	0	0	0	0	0	0	0.00525	0	0.02128	0	2.68949	0.03097	1.88852	0.6486	1.2367	0.71059	0.85139	0.42969	0.91688	0.26426
Healthy	0	1.89607	0	0	0	0.16879	0.00144	0.01829	0.00096	0.00405	13.0214	9.93014	0.70969	0	0.30093	1.34326	0.01244	0.85682	0.40373	0.42582
Healthy	0	0.81746	0	0	0	0	0	0	0	0	0.38463	0	0	0.288	0.06216	0.09642	0.08082	0	0.39324	0
Healthy	0	0	0	0.14802	0	0	0	0	0.00608	0.02125	0	0	0.02432	0.28648	0.09843	0	0.00485	0.00253	0.01806	0
Healthy	0	0	5.15746	0.0168	0	0.0805	0	0	0	0	23.7081	7.44441	1.20471	0	0.23137	0.32561	0.03669	0.88183	0.43539	1.29949
Healthy	0	0	0	0	0	0.01449	0	0	0	0	37.3925	16.8811	1.26348	0.8974	0.77587	0.87809	0.18417	0.50679	0.12522	0.34333
Healthy	0	0	0	0	0.02694	0	0	0	0	0	0.72075	7.94153	0	2.26472	0	0	0	0.04847	0	0.06204
Healthy	35.6976	0	8.18241	0.14034	0	0	0	0	0	0	0.63238	0	0.00541	0.19782	0	0.06856	0.01032	0.0126	0.07043	0.00362
Healthy	0	18.0648	0	0	0	0	0	0	0	0	0.44844	0.0495	0.01783	0.00371	0.08479	0.02488	0.06833	0.06177	1.01142	0
Healthy	0	23.2604	2.84814	0	0.0379	0	0	0	0	0	3.55951	1.08845	0.05075	0	0.05804	0	0.04735	0.00933	0.2491	0
Healthy	0	0	0	0	0	0.12008	0	0	0.00348	0	10.982	0.62859	0.06463	0	0.35763	0.51122	0.0243	0.07589	0.81004	0.12618
Healthy	14.7783	0	0	0	0.17428	0	0	0	0	0	1.38531	1.84255	0	0	0.01665	0.04948	0.07409	0.03818	0.82868	0
Healthy	0	0	12.3662	0.0029	0	0.02621	0.01352	0	0.00415	0	5.16554	6.96807	0.43778	0	0	1.09845	0.00384	0.22547	0.06332	0.03394
Healthy	0	0	0	37.4736	0	0	0	0	0.19362	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.59987	0.07697	0.15412	0	0.00572	0.01154	0.01253	8.45367	4.62659	0.15065	0	0.93771	0.79282	0.02262	1.05871	0.44754	0
Healthy	0	0	1.76099	0	0	0.02924	0	0	0	0	7.34455	1.7857	1.61422	0.05092	0.24443	0	0.00952	0.31912	0.58583	0
Healthy	0.00822	0.82594	0	0.00117	0	0	0	0	0	0	1.49754	10.0477	0.42701	0.5224	2.26211	2.11081	0.01364	0.57489	0.00151	0.44794
Healthy	0	0	6.16718	0	0	0	0	0	0	0	1.3154	0.03853	0.45921	0	0.14554	0.3896	0.26509	0.51089	0.06907	0.14707
Healthy	0	0	15.5468	0	0	0	0	0	0	0	3.24175	0	0	0.58973	0	0	0.02422	0	0	0.15618
Healthy	0	0	0	0.01337	0	0.05947	0	0	0.00214	0	4.97536	5.91183	2.90632	0	0.39578	6.03839	0.0067	2.25875	1.17445	0.16875
Healthy	0	30.0082	2.25348	0.01705	0	0.2074	0	0.00089	0.00208	0	0.03177	0	0.23005	0.21436	0.48149	0	0.00569	0.11271	0.00287	0.11999
Healthy	0	7.76896	0.00631	0.00575	0	0	0	0	0.00113	0	0	0	0.01826	0	0	0	0.15603	0.03249	0	0.07933
Healthy	0	0.01292	2.93626	0.00249	0	0.04929	0	0.01595	0	0.00972	2.92391	0	0.15293	0.2337	0.11993	0.12983	0.02938	0.06996	0.56617	0.17061
Healthy	0	2.19198	0	0	0	0.13802	0	0	0	0	2.79805	0	0	0	0	0	0.10658	0.15278	6.79743	0.03921
Healthy	0	17.8708	7.81144	0	0.0538	0	0	0	0	0	2.10373	0.96256	0.06896	0	0.76089	0.05733	0.02179	0.01606	0.50938	0
Healthy	42.8335	0	10.23	0.37078	0	0	0	0	0	0	1.906	0	0	0	0	0	0.12227	0	0	0
Healthy	0	9.03155	0	0.00044	0	0.12115	0	0.02935	0.00027	0	7.75505	0.65777	0.48875	1.32554	0.30002	0.41337	0.06779	0.46965	0.05727	0.33125
Healthy	0	0	0	0.03287	0	0.33343	0.03918	0.11806	0.00759	0.01429	3.3868	1.31725	0.18872	1.2966	0.87314	0.1034	0.5033	0.48069	0.53628	0.19687
Healthy	4.05228	0	7.8536	0.46136	0	0	0	0	0	0	0	0	0	0	0	4.04329	2.07091	0.2128	0.28849	0
Healthy	0	0	0	0	0	0	0	0	0	0	6.45007	0.81331	0	0.3113	0.77463	0.23676	0.03391	0.0961	0	0.09653
Healthy	0	0	0.62564	0	0	0.11505	0	0	0	0	7.70644	0.37401	0.73078	0.22257	0.05191	0	0.00963	0.14841	0.53741	0
Healthy	0	1.98832	10.1069	0	0	0	0	0	0	0	6.65938	4.84978	0.76616	0	0.15761	0.72366	0.1143	0.27015	0.15431	0.11567
Healthy	0	0	0.90171	0	0.02083	0	0	0	0	0	6.17233	6.29077	0.53394	0.03561	0.02887	0	0.04591	0.26158	0.58878	0
Healthy	0	0	13.8698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	4.20588	0	0	0	0	0	0	0	0	0	19.3163	12.4159	0	0	0	0	12.8798	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17965	0	0	0	0	0	0
Healthy	0	0	2.38636	0.28515	0	0.10013	0	0.00752	0.00127	0.07113	8.26545	0	1.74219	0	0.12005	2.00898	0.13174	0.16851	0.04886	0.11267
Healthy	0	0	80.9451	0	0	0	0	0	0	0	0.04686	0	0	0.09009	0	0	0	0	0	0
Healthy	0	6.24001	0.06532	0	0	0	0.01479	0	0.00249	0	0.08812	0.73291	0	0.34221	0.02844	0	0.06365	0.04294	0	0.00441
Healthy	0	2.75922	0	0	0.00618	0	0	0	0	0	1.32498	1.71192	0	0.58374	0.58824	0.12654	0.09223	0.03522	0.03341	0.05312
Healthy	0	0	0	0	0	0	0	0	0	0	1.4848	2.81604	0.77502	0.52526	1.99015	3.18603	0.5007	2.23736	0.36141	4.35547
Healthy	0.18037	0.14851	0.04341	0.00631	0	0.01612	0	0	0	0	42.4755	0.27212	0.43534	0.36241	0.49133	0.51995	0.02064	0.17854	0.98925	0.13763
Healthy	0	0	1.43343	0.18763	0	0	0	0	0	0	4.56219	5.13706	0.01211	4.83101	0	0	0.19549	0.1739	0	0
Healthy	0	0	8.30006	0.71025	0	0	0	0	0	0	0.73034	0	0	0.23047	0	0	0.44362	0	0	0.04577
Healthy	0	0	0.16245	0	0	0.03545	0	0	0	0	4.73247	1.7915	0.55842	0.15234	0.01312	0	0.13298	0.10174	0.20614	0
Healthy	0	0.9995	0	0	0.01142	0	0	0	0	0	0	0.90947	0	0.11564	0.27203	0	0.13371	0	0	0
D011236	24.1258	0.00611	5.85412	0.00642	0	0	0	0	0	0.00322	2.14392	0	0.4383	0.09226	0.35366	0.13587	0.00274	0.23849	0.19792	0.06292
Healthy	0	35.5648	9.20421	0.00806	0	0	0.08146	0.01672	0	0	0.26954	0.54273	0.01067	0.72767	0	0.05444	0.0074	0.029	0	0.00465
Healthy	0	0	1.98301	0	0	0.0763	0	0	0	0	13.2578	20.3895	3.3923	0.64423	5.62826	1.85649	0.04025	2.26471	0	1.18241
Healthy	0	0.00367	0	0.38035	0	0.02596	0	0.02622	0.00166	0.07092	3.28452	0.00764	9.79017	2.1021	0.26292	9.68666	2.56907	0.94305	0.00434	0.66138
Healthy	0	5.34796	0	0.37106	0.10397	0	0	0	0.00702	0	0.63357	0.07249	0.01943	0.01038	0.00141	0	1.13876	0.10189	0	0
Healthy	0.15946	0.46597	0	0	0	0	0	0	0	0	10.8761	0	0.51279	0.03323	0.0567	0.99456	1.56815	0.39054	0.31656	0.17602
Healthy	0	0.00874	0	0.00912	0	0	0	0	0	0	0	0	0	0.08065	0	0	0	0	0	0
Healthy	0	0.01335	0	0.03746	0	0.00804	0	0	0	0	5.57201	0.82971	0	0.46314	0.01286	0.18129	0.13775	0.05437	0.34983	0.02958
Healthy	0	0	0	0	0	0	0	0	0.80209	0	0.54967	3.10948	1.0619	4.79853	1.91553	3.94815	0.37898	4.38813	0.69715	1.58449
Healthy	0	31.562	0	1.23037	0.02127	0	0	0	0.00766	0	0.00417	0	0	0.06135	0	0	0.06744	0.00326	0	0
Healthy	14.722	0	0	0	0	0.00314	0	0	0	0	0.16689	0.62477	0	0.0362	0.45578	0.00428	0.1889	0	0.08453	0.01187
Healthy	0	4.90807	0	0.13011	0	0	0	0	0	0	6.83565	10.4054	0.1011	1.97075	1.13069	0	0.24563	2.29163	0.39976	0.35522
Healthy	0	25.7031	0	0	0	0	0.00182	0	0.00999	0	0	0.80578	0	0	0	0.00757	0.01883	0	0	0
Healthy	0	6.47994	1.78541	0.00252	0.00038	0.05837	0.03706	0.00069	0.00905	0.01064	0.33972	3.87034	1.92036	4.58264	0.74788	1.02935	0.16924	0.89397	0.07579	0.87057
Healthy	12.8152	0	0	0	0.14401	0	0	0	0	0	1.233	1.9026	0.0018	0.17187	0.05411	0	0.10838	0.00497	0	0
Healthy	0	0	0	0.03415	0	0.26396	0.051	0.14261	0	0.04305	3.51116	1.28895	0.1858	1.45726	0.96909	0.09831	0.09334	0.3686	0.56474	0.17068
Healthy	0	4.29671	4.18592	0.00388	0.00959	0.00492	0.03592	0	0.00029	0	22.9942	6.30459	2.17209	0.75728	1.04487	1.49019	0.02807	0.37789	0.04703	0
Healthy	0.09429	0.09346	0.29805	0.03341	0.01908	0.04065	0	0	0	0	5.3832	0.03789	0.27252	0.31141	0.22676	0.4328	0.0912	0.34912	0.19885	0.15493
Healthy	11.6025	0	0	0	0.13675	0	0.01084	0	0	0	1.53974	1.1683	0.01947	0.43889	0.01661	0	0.13621	0.00761	0.20909	0.00847
Healthy	3.18009	3.22223	0.00612	0	0.00043	0.08263	0	0	0.00204	0.00056	3.76487	0.00063	0.15351	1.04846	0.86518	0.34597	0.05033	0.27214	0.01882	0.33445
Healthy	0	0	8.84249	0	0	0	0	0	0	0	10.2259	0.80515	0	0	0.06537	0	0	0	0	0
Healthy	0	0	7.87272	0.76334	0	0	0	0	0	0	0.71917	0	0	0.26375	0	0	0.02965	0	0	0.04392
Healthy	0	0	0	0	0	0	0	0	0	0	0.12405	0	0	0	0	0.89653	0.04506	0.20247	0	0
Healthy	0	6.24492	0	0	0	0	0	0	0	0	11.4443	0	0.09837	0.42019	0.26809	0.19693	0.09151	1.02385	0	0.26222
Healthy	0	0	0	0.31774	0	0	0	0	0	0.00331	0	0	0	0	0	0	0.57829	0	0	0
Healthy	0	0.02123	0.38914	0	0	0.05238	0.04137	0	0	0	2.10844	0.67387	0.02588	0.191	0	0.02975	0.22149	0.15658	0.52438	0
Healthy	0	37.51	0	0	0.02944	0	0	0	0	0	0	1.33391	0	0	0.00713	0	0.55025	0	0.06431	0
Healthy	0	19.4683	4.63986	0	0	0	0	0	0	0	0.66997	0	0	0.05049	0	0.05292	0.07728	0.08409	0.44157	0
Healthy	4.61008	0.00084	0	4.02007	0	0	0	0	0	0	0.62263	1.97903	0.13907	0.05175	0.36068	0.18518	0.26796	0.089	0.92502	0.0724
Healthy	0	2.86215	2.69365	0	0	0	0	0.13905	0.00867	0.01624	0	1.94433	0	1.23319	0	0	0.51837	0.18558	0	0
Healthy	0	0	11.9045	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2458	0	0	0
Healthy	0	0	0	0.00027	0	0	0.01277	0.07489	1.45072	0	0	0	0	0	0	0	0.0031	0	0	0
Healthy	3.56158	0.00118	0	0.00091	0	0.05412	0	0	0.00123	0.00028	4.211	2.51918	0.68739	0.68687	0.58769	0.92514	0.17561	0.53435	0.72285	0.17928
Healthy	0	0	0	0	0	0	0	0	0	0	12.7022	0.04348	0.21804	0.1127	0.32581	0.14593	0.12516	1.11764	1.34695	0.66581
Healthy	0.00138	0.00779	0	0	0.01532	0	0	0	0	0	5.28864	0.14532	0.07971	0.08396	0.15113	0.12071	0.07809	0.31878	0.00026	0.48062
Healthy	0	8.85912	0	0	0	0.05158	0	0.00489	0	0	3.06397	0.06496	0	0.1071	0	0	0.07661	0	0.10176	0.02881
Healthy	0	0	0	0.00469	0	0	0	0	0	0	0.00782	0	0.00181	0	0	0	0	0	0	0
Healthy	4.14105	0	0	0.14852	0.00082	0.12077	0	0	0.00952	0	13.8495	19.8346	0.85422	0	1.01214	1.83605	0.0916	1.12623	0.07325	0.47241
Healthy	1.3852	0	0	0	0	0.1724	0	0	0	0	0	1.21734	0	0	0	0	0.0448	0	0	0
Healthy	2.58277	0.01237	0	0	0.03139	0	0	0	0.00412	0	0.16966	1.65375	0	0.73453	0.1179	0.02328	0.22493	0.02955	0.0675	0.19848
Healthy	4.28013	0.01164	0	0	0	0	0	0	0.02904	0	0.00406	2.0483	0	1.9337	0	0	0.08393	0.04376	0.03087	0.26063
Healthy	0	0	0	0	0	0.18039	0.02878	0.04352	0.0074	0.01059	1.86349	0.27351	0.02215	0.56382	0.17304	0.01104	0.03711	0.10349	0.55267	0.05783
Healthy	0	37.3846	0	0	0.03023	0	0	0	0	0	0	1.22586	0	0	0	0	0.18754	0	0.06815	0
Healthy	0.14038	0.04614	0	0.07634	0	0.0717	0	0	0.00091	0	4.5236	10.8661	2.88123	1.44323	1.63964	1.64209	0.07548	1.46485	0.00303	0.64123
Healthy	0	17.6215	7.30566	0	0.00883	0	0	0	0	0	2.0935	0.74001	0	0	0.7023	0	0	0	0.38839	0
Healthy	8.3787	0	0	0	0.01955	0	0	0	0	0	2.34219	0.66952	0.00234	0	0.07395	0.09663	0.18968	0.19383	1.55846	0.02084
Healthy	0.17285	0	0	0	0.02396	0	0	0	0	0	0.43517	3.80187	0	0	0	0	1.1354	0	0.02099	0
Healthy	0	17.9079	0.22093	0.0168	0	0	0	0	0	0	19.9746	2.45119	0.10641	0	1.10536	0	0.02813	0.12428	0.19687	0
Healthy	0.82862	0.88096	0	0.03491	0	0	0	0	0	0	7.59718	7.30953	0.66063	0.1013	1.56798	1.4711	0.27244	0.6504	0	1.14032
Healthy	0.06891	2.57687	11.1781	0	0	0	0	0	0	0	6.72471	2.53822	0.21271	0.0162	0.43811	0.44771	0.05173	0.32705	0.20542	0.01698
Healthy	0	0	0	0	0	0	0	0.00329	0	0.01205	0	0	0	3.04775	0	0	0	0	0	0
Healthy	0	0	0	0.21424	0	0.02395	0	0	0	0	8.78568	0.00133	0.02802	0.09362	0.03174	0.69079	0.21213	0.14603	1.38139	0.07611
Healthy	0	0	0.84584	0	0	0	0	0	0	0	7.47839	1.85417	0.64304	0.05506	0.02739	0.01977	0.03754	0.14094	0.67404	0
Healthy	0	0.00363	0	0	0	0	0	0	0.00026	0	0.42616	0.95658	0.08832	0.18736	0.37455	0.23637	0.01867	0.05163	0.01388	0.17785
Healthy	0	0	0	0.04832	0	0.2555	0.03008	0.10959	0	0.03067	3.3826	1.20605	0.1771	1.30766	0.85825	0.09083	0.27587	0.40884	0.50664	0.17041
Healthy	0	0	1.87092	0.00577	0	0	0.01535	0.02553	0.00102	0	2.99626	6.41513	2.61844	1.35894	2.33886	3.72767	0.02661	4.14065	0.03751	1.01617
Healthy	0	37.8424	0	0	0	0	0	0	0	0	0.4859	0.03811	0.00425	0	0.00992	0.03361	0.01136	0.08941	0.51832	0
Healthy	0	2.79948	2.73914	0	0	0	0	0.14156	0.00733	0.00445	0	2.05199	0	1.35637	0	0	0.00725	0.16264	0	0
Healthy	0.82192	0.1001	0	0	0	0.03797	0	0	0.00695	0	0.97131	0	0.69594	1.50464	0.71111	0.34643	0.47887	0.20782	0.07415	0.91469
Healthy	0	11.8055	0	1.88717	0	0.04043	0.02744	0	0.01312	0	6.83384	0	0.34847	0.90464	1.39167	1.43821	1.83916	0.43828	0.50264	0.23488
Healthy	0.00043	0	0	1.00641	0	0	0	0	0	0	0	0	0	0	0	0	0.03177	0.00018	0	0
Healthy	0	0	4.52053	0.00896	0	0	0	0	0.00905	0.00442	10.6245	2.50993	0.74907	0.34919	0.10868	0	0.25652	0.51936	0.06698	0.14373
Healthy	0	0	0.01798	0.03177	0	0.02045	0	0	0	0	4.91425	0	0	0.22546	0	0.17083	1.28507	0.01942	0	0.03827
Healthy	0	0	6.16866	0.56	0	0	0	0	0	0	0.86095	0	0	0	0.00516	0	0.24198	0.00463	0	0.03199
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	8.41446	0	0	0	0.04946	0.01747	0	0	0	0	3.39457	2.69843	0	0	0.04838	0.05414	0.08156	0.02812	0.44627	0
Healthy	0	0	0	0.0259	0	0	0	0	0	0	21.4647	0.67312	0.19662	0.3247	0.10894	0.44091	0.11006	0.08476	0.00802	0.22399
Healthy	0	2.54849	0.81546	1.00336	0	0	0	0.0126	0.00394	0.04528	23.4879	12.0871	0	0	0	0	1.8978	0.1518	0.05391	0
Healthy	0	0	6.92202	0	0	0.02005	0	0.08166	0.00015	0	38.7754	4.65105	0.02132	0.73292	0.14325	0.11721	0.00287	0.03677	0.32323	0.43027
Healthy	0	0	0	0	0.24326	0.53498	0	0	0	0	0	0	0.12165	1.00574	0.17986	0.10009	0.08106	0.1937	2.52432	0.20139
Healthy	0.04224	2.0866	0	0.02325	0	0	0	0	0.0009	0	1.40399	0	0.89193	0.15393	2.68356	0.37922	0.02723	0.2761	0.19311	0.77873
Healthy	0	3.51652	0	0	0	0.01609	0	0	0.00165	0	7.76507	8.92332	1.14523	0.74835	0.2358	1.29722	0.19977	0.25243	0.05144	0.05317
Healthy	0	0	0	0	0	0	0	0	0.00383	0	1.69142	4.86315	0.90293	0.37409	1.54654	0.51162	0.24634	0.18941	0.90978	0.85282
Healthy	0	4.05004	0	0	0	0.0525	0	0	0	0	1.3007	0	0.76747	1.18426	0.11894	0.39629	0.12942	0.19992	1.78469	0.88526
Healthy	0	0	0	0	0	0	0	0	0.01435	0	15.5702	3.74583	0.34001	0.10077	0.04675	0.3265	0.03364	0.14686	0.04933	0.24791
Healthy	3.40928	0.00122	0	0	0	0.13649	0.02195	0.01773	0.00077	0.00413	4.81779	3.62328	1.73547	4.34267	0.77361	0.45744	0.14978	1.33535	0.00097	0.5252
Healthy	0	0.62748	3.45893	0	0	0	0	0	0.00634	0	17.514	0.24898	2.21469	0.91761	2.25062	2.12729	0.53695	1.18972	0.01514	0.54591
Healthy	58.1001	0	3.45813	0.00251	0	0	0.34065	0	0	0	0	0	0.00281	0.1432	0	0.0231	0.02433	0	0	0
Healthy	0.28231	3.37949	0	0.35233	0.00135	0.1925	0.00283	0.00958	0.00114	0.01081	0.28849	7.49184	1.687	0.81184	0.21368	0.73339	0.66065	0.95938	0.1139	0.18535
Healthy	0	0	0.90035	0	0	0.004	0	0	0	0	22.2407	5.03789	0.87193	0.25661	0.10197	0	0.03011	0.26591	0.56231	0
Healthy	0	0	0.46914	0	0	0	0	0	0	0	0.92228	2.95531	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.00323	0	0.00343	0	0	0	0	5.55126	0.63586	0.0037	0.40797	0.346	0.07312	0.03004	0.13161	2.11688	0.04049
Healthy	0	3.66469	0	0	0	0.05586	0	0	0	0	0.5514	0.36101	0.04003	0.09112	0	0	0.04826	0.05843	1.34391	0.05771
Healthy	0	0	0.21636	0	0	0	0	0	0	0	11.7194	3.72815	0.6725	0.22486	0.09153	0	0	0.14681	0.44888	0
Healthy	0	0	3.36256	0.16515	0	0	0.04649	0	0	0	0.31282	0	0	0	0	0	0.35658	0.05029	0	0.01338
Healthy	0.05283	1.03769	0	0.00347	0	0	0	0	0.00361	0	0.77303	0.34141	1.68398	0.41238	0.74483	0.93385	0.0611	0.76738	0.23453	1.3808
Healthy	0	0	0	0.05655	0	0	0.13305	0	0	0	0.10565	0	0	0	0	0.20845	0.03328	0.05226	0	0
Healthy	0	0	0	0	0.02664	0.04391	0	0.03463	0.00199	0	2.26145	0	2.48244	0.35485	1.31586	0.32929	0.81626	1.09014	0.24823	0.65519
Healthy	0	0	0.69904	0	0.00223	0.00856	0	0	0	0	15.9406	3.25418	0.19255	0	0.09275	0	0.03379	0.09715	0.25504	0
Healthy	0	23.1395	2.74535	0	0.03544	0	0	0	0	0	3.55522	1.07274	0.05564	0	0.04764	0.01933	0	0.02128	0.2333	0
Healthy	0	0	0.19449	0	0	0	0	0	0	0	25.9422	3.7304	0.75819	0.14913	0.19158	0.04034	0.1056	0.26502	0.35088	0.01486
Healthy	0	0	0	0.02663	0	0	0.04564	0	0.00432	0	0	0.20544	0	0	0	0	0.02752	0	0	0
Healthy	0.72064	0	0	0	0	0	0	0	0	0	1.79617	0.03428	0.14049	0.07683	0.17527	0.16891	0.9489	0.13591	1.38544	0.18373
Healthy	0	2.08503	0	0	0	0	0	0	0	0	2.06786	0	0	0.59524	0.38163	0.05251	0.11651	0.01527	0.2139	0
Healthy	0	19.1057	7.16164	0	0.05624	0	0	0	0	0	2.32758	0.84959	0.05486	0	0.67871	0.01193	0.01703	0.04203	0.45972	0
Healthy	0	0.53106	0	0	0.01045	0	0	0	0	0	10.4884	0.86039	0.11958	0.16287	0.28004	0.2127	0.26311	1.79272	1.24628	0.09938
Healthy	0	0	0	0	0.4001	0	0	0	0	0	0	0	5.47776	0.40511	1.48248	0.59166	0.01031	2.49098	0.61112	1.73146
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54392	0	0	0	0	0	0
Healthy	0	1.44293	3.08393	0	0	0	0.04985	0	0.03245	0	0	2.07989	0.07117	0.45702	0.06909	0	0.03508	0.10045	0	0.02126
Healthy	2.13451	25.2705	0.00142	0.01871	0	0.02311	0.00104	0.00896	0.0004	0.00621	7.33857	0	0.1125	0	0.44394	0.29217	0.01465	0.14881	0.77207	0.15153
Healthy	2.88528	0	4.45069	0	0	0.19716	0	0	0	0	26.4922	0	3.39325	0	1.87601	1.29915	0.06578	2.33706	0.32067	1.35118
Healthy	0	1.05026	0	0	0.01327	0	0	0	0	0	0	0.78839	0	0.14466	0.18955	0	0.20975	0	0	0
Healthy	0	0	2.5052	0	0.01201	0	0	0	0	0	0	2.1045	0	0	0.00793	0.05743	0.05968	0.03894	0	0.05287
Healthy	0.03032	2.4993	3.5659	0.09362	0	0	0	0	0	0	15.7003	0	0.7891	0	0.68676	1.4199	0.12509	0.28045	0.21189	0.30631
