group	Bacteroidaceae	Ruminococcaceae	Bifidobacteriaceae	Enterobacteriaceae	Selenomonadaceae	Streptococcaceae	Pasteurellaceae	Peptostreptococcaceae	Veillonellaceae	Micrococcaceae	Burkholderiaceae	Streptococcaceae	Coriobacteriaceae	Acidaminococcaceae	Erysipelotrichaceae	Erysipelatoclostridiaceae	Veillonellaceae	Pasteurellaceae	Lactobacillaceae	Peptostreptococcaceae
Healthy	43.31286	0.58598	0	0	0	0	0.33905	0	0	0	0	0	0	0	0	0	0	0.33905	0	0
Healthy	39.33635	2.84173	0.14502	1.9574	0.24415	0.02336	0	0.02518	0	0	0.02574	0.02336	0.02427	0	0.3195	0.71578	0	0	0	0.02518
Healthy	66.02304	4.23559	0.87487	0.08339	0	0.14163	0.29412	0.04211	0.0553	0	0	0.14163	0.16288	0	0.88635	0.11674	0.0553	0.29412	0	0.04211
Healthy	39.96737	0.03625	0.07304	12.8743	0	0.17968	0	0	1.05894	0	0.17461	0.17968	0.29068	0	0	0	1.05894	0	0	0
Healthy	61.16748	8.73338	0	0	0	0.01799	0.1014	0	0	0	5.87112	0.01799	0	0	0	0	0	0.1014	0	0
Healthy	29.82025	4.41343	1.3467	0.03899	0	0.11371	0	0.00795	0	0	0.38063	0.11371	0.56754	0	2.07139	0	0	0	0	0.00795
Healthy	61.55379	8.59103	0	0	0	0.01821	0.10583	0	0	0	6.01781	0.01821	0	0	0	0	0	0.10583	0	0
Healthy	1.44531	4.62922	0.02539	0	0	7.7113	0	0	0.00942	0.03629	0	7.7113	0	5.0336	0.88492	0.37498	0.00942	0	0.05369	0
Healthy	39.24998	10.19266	0	0.02492	0	0	0	0	0	0	0.13661	0	0	0	0.03168	0	0	0	0	0
Healthy	74.46039	2.43803	0.23047	1.85023	0	0.07795	0	0	0	0	0.07455	0.07795	0	0	0.02781	0	0	0	0	0
Healthy	8.60161	5.7395	4.43001	0	0	0	0	0	0	0	0.50243	0	0.04776	0	0	0	0	0	0	0
Healthy	8.48384	6.11979	0.45537	0	0	0.31964	0.0587	0.02881	0.47754	0	0.46794	0.31964	0.04697	0	0.04525	0	0.47754	0.0587	0.02567	0.02881
Healthy	19.92818	2.52174	0.11535	0	0	0.12738	0	0	0	0	0	0.12738	0.35659	2.59134	0.23185	0	0	0	0	0
Healthy	10.86163	0.06666	0	0	0	0	0	0	0.50194	0	0	0	0	0	0	0	0.50194	0	0	0
Healthy	52.31217	1.79174	0.3179	0.06901	0	0	0	0	0	0	0.14429	0	0	0	0.02955	0	0	0	0	0
D013167	60.82198	12.41894	2.26994	0.25807	2.06784	0.02513	0.01239	0	0	0	3.01348	0.02513	0.08801	0.00116	0.03145	0	0	0.01239	0.01596	0
Healthy	9.36598	27.77423	1.70982	0	0	0.12293	0	0	0	0	0	0.12293	0.05672	1.90138	0.46577	0	0	0	0.23038	0
Healthy	38.00848	1.92122	0.30593	0.60334	0	0.05261	0	0	0	0	0.02935	0.05261	0.90607	0.03559	0.31144	0	0	0	0	0
Healthy	0.0051	0	0	98.5792	0	0	0.20092	0	0	0.06844	0	0	0	0	0	0.01169	0	0.20092	0	0
Healthy	45.74196	7.41987	5.09528	0	0	0.02622	0	0	0	0	0.00159	0.02622	0.40306	0	0.002	0	0	0	0	0
Healthy	10.60939	3.50894	1.23626	0.08659	0	0.29646	0	0	0	0	0	0.29646	1.25125	0.00862	0.7685	0	0	0	0	0
Healthy	53.81094	3.25638	0.14009	0	0	0.0626	0	0	0	0	0.09483	0.0626	0.26175	0.92096	0.03311	0	0	0	0	0
Healthy	55.05468	3.77952	0.13723	0.06642	0	0	0	0	0	0	0.03685	0	0.12241	0	0	0.45071	0	0	0	0
Healthy	18.92584	3.94336	0	0	0	0.00226	0	0	0	0	1.09687	0.00226	0.09436	0	0.08966	0	0	0	0	0
Healthy	7.54406	10.34569	0.00223	0	0	1.81947	0	0	0	0.00192	0.25217	1.81947	0.54054	0	0.04769	0	0	0	0	0
Healthy	51.50504	5.64156	0.10854	0.10839	0	0.02218	0	0	0	0	0.06927	0.02218	0.06371	0	0.02631	0	0	0	0	0
Healthy	11.9619	8.41449	0.15596	0.05429	0	0	0	0	0	0	0.39124	0	0.1	0	0	0	0	0	0	0
Healthy	6.67974	6.13421	5.11137	0.03932	0	0	0	0	0	0	0.37716	0	0.1583	0	0	0	0	0	0	0
Healthy	8.68011	18.67846	11.68667	0	0	0.32345	0	0	0	0	0	0.32345	1.69258	0.2767	0	0	0	0	0	0
Healthy	16.25298	12.92938	1.7763	18.7087	0	0.50262	0	0	0	0	0.00128	0.50262	0.47792	0	0.03832	0.01936	0	0	0.23287	0
Healthy	74.62482	6.5165	0	0	0	0	0.02277	0	0.02216	0	4.27383	0	0.0421	0	0	0	0.02216	0.02277	0	0
Healthy	45.65424	5.62771	1.48252	0.0278	0	0.02136	0	0	0	0	0.00294	0.02136	0.29772	0	0	0	0	0	0	0
Healthy	45.91474	5.13136	1.40869	0.08366	0	0.01061	0	0	0.00659	0	0.32872	0.01061	0.35408	0	0	0	0.00659	0	0	0
Healthy	42.27842	11.73818	0	0	0	1.08101	0.7789	0.28653	0.01704	0.0335	0	1.08101	0.3423	0.55058	0.91842	0.05115	0.01704	0.7789	0	0.28653
Healthy	51.38181	3.71539	0.02775	0.93792	0	0	0	0	0	0	0.24397	0	0.55687	0	0.2707	0	0	0	0	0
Healthy	20.89571	2.34516	0.10419	0	0	0.08707	0	0	0	0	0.01322	0.08707	0.37073	2.61111	0.28806	0	0	0	0	0
Healthy	3.20104	1.41065	3.74179	0	0	0.01654	0	0	0	0	0	0.01654	0.32995	0	0	0	0	0	0	0
Healthy	51.86236	1.36756	0.9567	0	0.00235	0	0	0	0	0	0.17701	0	0.29208	0	0.08549	0	0	0	0	0
Healthy	15.5299	3.22715	1.2112	0.40305	0	0.11909	0	0	0	0	0.00292	0.11909	0.71992	0.0337	0.56378	0	0	0	0	0
Healthy	39.15929	9.50291	0	0.07667	0	0	0	0	0	0	0.15297	0	0	0	0.03337	0	0	0	0	0
D013167	38.65869	15.9103	1.97358	0.00557	0.25439	0.61925	0.04235	0.30887	0.23656	0	0.0116	0.61925	0.15567	0	0.03097	0	0.23656	0.04235	0.01452	0.30887
Healthy	4.47905	2.14044	67.39364	0	0	0	0	0	0	0	0	0	2.58962	0	0	0	0	0	1.35867	0
Healthy	60.1767	2.0773	0	0	0.00895	0	0	0	0	0	0	0	0.64731	0.04113	0.2092	0.10477	0	0	0	0
Healthy	9.40983	9.32606	0.96114	0	0	2.6888	0.00291	0.00452	0.00045	0	0.00502	2.6888	0	0	1.2137	0	0.00045	0.00291	0.76878	0.00452
Healthy	66.55142	0.09076	0.2095	0.83258	0	0	0	0	0.73243	0	0	0	0	0	0	0	0.73243	0	0	0
Healthy	38.41226	10.05653	0	0.06156	0	0	0	0	0	0	0.12334	0	0	0	0.02964	0.00417	0	0	0	0
Healthy	7.77288	3.09799	25.62091	1.45409	0	14.97267	0	0	0	0	0	14.97267	3.42746	0	0	2.47771	0	0	0	0
Healthy	18.861	0.68908	36.28447	0.16735	0	0.00633	0	0	0	0	0.01774	0.00633	1.15465	0	0.00318	0.03097	0	0	0	0
Healthy	14.82641	13.19843	0.83152	0	0	0.22494	0	0	0.01312	0	0.05111	0.22494	0.2084	3.05144	0.002	1.91759	0.01312	0	0	0
Healthy	0	2.39016	0.19149	3.9209	0	0	3.13259	0	0.07213	0	0.05886	0	0	0	0.02529	1.72663	0.07213	3.13259	0.06733	0
Healthy	9.79107	2.20286	0	0	0	0	0	0.36995	0	0	0	0	0	0	6.64053	0	0	0	0	0.36995
Healthy	17.06239	9.74278	0.29324	0.16691	0	0.64308	0.1722	0.02577	0.07054	0	0.00934	0.64308	0.2656	0	0.09623	0.25879	0.07054	0.1722	0	0.02577
Healthy	22.39048	0.00078	37.43929	0.00788	0	0.31843	0	0.00074	0.01738	0	0.00468	0.31843	1.99768	0	0	0	0.01738	0	0.50201	0.00074
Healthy	28.16378	12.10365	12.16802	0.05773	0	0.29673	0.46616	0.28392	0.12847	0	0.09601	0.29673	0.99768	0	0.14734	0.00146	0.12847	0.46616	0	0.28392
Healthy	50.11589	0	0	0	0	0	0	0	0	0	0	0	0	0.9355	0	0	0	0	0	0
Healthy	40.15561	5.31051	1.84367	0.56328	0	0.16647	0.20244	0	0.06195	0	4.12994	0.16647	0.69983	0	0.46374	0.0089	0.06195	0.20244	0.05235	0
Healthy	43.91791	6.0375	1.37209	0.62791	0.00963	0.01575	0	0.08853	0	0	0.55197	0.01575	0.05178	0.09208	0.25499	0.03148	0	0	0.13224	0.08853
Healthy	20.95826	17.58185	0.68159	0	0	2.25574	0	0	0	0	0.01054	2.25574	0.68133	2.27543	0.07085	0	0	0	0.00262	0
Healthy	31.59693	3.82989	0	0	0	0	0	0	0	0	3.23814	0	0.0728	0	0.09727	0	0	0	0	0
Healthy	60.0796	1.96571	0	0	0.00864	0	0	0	0	0	0	0	0.62741	0.11775	0.17713	0.08573	0	0	0	0
Healthy	22.6282	15.4791	0	0	0	0.16003	0	0	0	0	0	0.16003	0	0	0	0	0	0	0	0
Healthy	49.25564	3.84055	0.03159	1.22721	0	0	0	0	0	0	0.23542	0	0.67344	0	0.31186	0	0	0	0	0
Healthy	33.15089	3.96668	2.0627	1.57391	0	0	0	0	0	0	1.76629	0	0.21376	0	0	0	0	0	0	0
Healthy	35.36336	14.60528	0.23432	1.95493	0	0	0	0	0	0	3.06521	0	0	0.83159	0	0	0	0	0	0
Healthy	85.84568	0.86833	0	0.36136	0	0.223	0	0	0.02165	0	0.11586	0.223	0.15418	0	0.02717	0	0.02165	0	0	0
Healthy	32.4933	6.31401	0.48039	0.06068	0	0.0145	0.0119	0	0.01976	0	1.40445	0.0145	0.19742	0	0.00617	0	0.01976	0.0119	0	0
Healthy	54.78992	4.81253	0.11051	0	0.19196	0.09398	0	0	0	0	3.70084	0.09398	1.3424	0	0	0	0	0	0	0
Healthy	8.01752	3.5989	0.27269	0	0	0.03503	0.10591	0	0.0852	0	0.76266	0.03503	0.08154	0	0	0	0.0852	0.10591	0	0
Healthy	21.81949	1.85423	1.69776	0.30785	0	0.1806	0	0	0	0	0.00608	0.1806	0.07281	0	2.75207	0	0	0	0	0
Healthy	3.37609	55.382	26.4576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	19.98768	5.45879	5.48557	0.43259	0	0.81981	0	0.12562	0	0	0.19696	0.81981	0.35995	0	0.00847	0	0	0	0.03752	0.12562
Healthy	47.27719	2.25388	0.16703	0.17988	0	0.02867	0.13296	0	0	0	0.49362	0.02867	0.3887	0	0.08712	0	0	0.13296	0.5761	0
Healthy	53.86314	3.61713	0.46514	0	0	0.24015	2.88551	0	0.2182	0	1.28976	0.24015	0	0	0	0	0.2182	2.88551	0	0
Healthy	47.23784	28.29469	0.43193	1.2714	0	0.70727	0.07519	0	0.03451	0	0	0.70727	0.04871	0	0	0	0.03451	0.07519	0.01834	0
Healthy	3.72856	0.44311	8.0592	0	0	18.30827	0	0	0	0	0.02111	18.30827	8.08886	0.20431	0	9.57826	0	0	0	0
Healthy	32.30263	9.98515	0.13028	0.23135	1.24005	0.38417	0.0037	0.27774	0.00197	0.00314	0.98327	0.38417	0.18373	2.06491	0.24053	0	0.00197	0.0037	0.02644	0.27774
Healthy	85.64421	0.85433	0	0.54344	0	0.26034	0	0	0.02509	0	0.1305	0.26034	0.13229	0	0.00982	0	0.02509	0	0	0
Healthy	37.82616	4.15932	3.60287	0.00288	0	2.36562	0.05783	0.17155	0	0	1.67474	2.36562	1.21611	0.19486	0.90172	2.75959	0	0.05783	0	0.17155
Healthy	8.0179	1.73693	0	0	0	0	0	0.14174	0	0	0	0	0	0	0.36672	0	0	0	0	0.14174
Healthy	64.71551	0.04933	0.02202	0.08287	0	0.18192	0.12138	0.46071	0.01468	0	0.06756	0.18192	0.06455	0	0.11481	0	0.01468	0.12138	0	0.46071
Healthy	28.43327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	22.46432	18.4103	0.89986	0	1.8491	1.34408	0.10072	0.21757	0.01659	0	0.25126	1.34408	0.87178	0	0.13656	0	0.01659	0.10072	0	0.21757
Healthy	38.55289	0	1.04829	54.4802	0	0.22569	0	0	0	0.01835	0	0.22569	0	0	0	0	0	0	0	0
Healthy	15.02118	2.79807	0.05056	24.8113	0	0	0	0.02552	0.00272	0	0.06847	0	0.00789	0	0.12072	0	0.00272	0	0	0.02552
Healthy	50.52412	2.23631	0.11477	0.09042	0	0.26525	0.09308	0	0.00446	0	0.2452	0.26525	0.03182	0	0.10943	0	0.00446	0.09308	0	0
Healthy	82.8232	1.72587	0.12108	0.8212	0.78001	0.00194	0	0.0561	0	0	0.14985	0.00194	0.04992	0	0	0	0	0	0	0.0561
Healthy	81.16706	1.27384	0.09213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	7.24817	0	3.17555	68.0827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	65.92365	1.53919	0	0.04885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	32.5679	2.12277	1.06755	0.39554	0.47427	0	0.10564	0	0.00555	0	0.23081	0	0.04591	0	0.28813	0.67821	0.00555	0.10564	0	0
Healthy	15.7988	0.882	0.77485	2.73399	2.38244	21.32706	0	0.01437	0.07457	0.01493	0.03507	21.32706	1.41242	2.55158	1.88037	4.9171	0.07457	0	0.95125	0.01437
Healthy	14.24778	10.52993	0.47817	0.39886	0	0.18977	0	0	0	0	0.02812	0.18977	0.01795	0	0.03613	0	0	0	0.03383	0
Healthy	4.62811	33.1672	2.48129	0	0	0	0	0	0	0	0.02182	0	0.01643	3.77965	0	0	0	0	0	0
Healthy	55.3907	1.86375	0.36907	0	0	0	0	0	0	0	0.17425	0	0	0	0.30214	0	0	0	0	0
Healthy	41.51809	6.65845	14.57025	0	0	0.08121	2.4447	0.41546	0	0	0.04372	0.08121	0.12737	0	0.35555	0	0	2.4447	0	0.41546
Healthy	16.24077	4.87138	0.82962	0.02381	0.00863	0.16781	0.03981	0.7662	0.00744	0	0.05991	0.16781	0.58527	0	0.09341	0	0.00744	0.03981	0.22955	0.7662
Healthy	66.80106	0.07622	0.18021	1.26907	0	0	0	0	0.71834	0	0	0	0	0	0	0	0.71834	0	0	0
Healthy	22.00682	2.83493	0.12194	0.0176	0	0.07118	0.28895	0.07375	0.04778	0	0.73357	0.07118	0.10876	0.11895	0.305	0	0.04778	0.28895	0	0.07375
Healthy	16.37117	2.78907	0	0.05527	0	0.10194	0.05135	0.31543	0	0	0.1171	0.10194	0	0	0.01904	0	0	0.05135	0	0.31543
Healthy	37.55722	2.02151	0.36078	0.70112	0	0.04162	0	0	0	0	0.00555	0.04162	0.88122	0.02612	0.31872	0	0	0	0	0
Healthy	48.51751	1.7229	1.09861	0	0	0	0	0	0	0	0.6799	0	0.15301	0	0	0.00769	0	0	0	0
Healthy	55.49834	2.21798	0.6711	0.02904	0	0	0.03386	0	0.20196	0	0.24045	0	0.18093	0	0.14078	0	0.20196	0.03386	0	0
Healthy	28.52929	2.86958	0.0445	0	0	0	0	0	0	0	0.28696	0	0	0	1.13061	3.52049	0	0	0	0
Healthy	30.81948	4.36005	0.31078	0.28921	0	0	0	0	0	0	0.50514	0	0.47721	0	0.58424	0	0	0	0	0
Healthy	56.21074	1.98008	0.4033	0	0	0	0	0	0	0	0.16316	0	0	0	0.31823	0	0	0	0	0
Healthy	10.85331	3.34676	1.35364	0.08323	0	0.34771	0	0	0	0	0.00315	0.34771	1.19116	0.00879	0.76495	0	0	0	0	0
Healthy	15.38989	2.17434	4.33754	0.92251	0	4.0795	0	0.03073	0	0	0.07051	4.0795	3.71927	0	1.0362	0	0	0	0	0.03073
Healthy	69.00791	3.04973	0.05927	0	0	0	0	0	0	0	0.11572	0	0	0	0	0	0	0	0	0
Healthy	29.50903	16.32299	1.82498	0.00597	0	0.43111	0.58707	0	0.05635	0	0.35801	0.43111	0	0	0.11243	0	0.05635	0.58707	0	0
Healthy	18.05739	7.05331	2.22786	13.544	0	0	0	0.4396	0	0	0	0	0.52595	2.71353	0.74184	0	0	0	0	0.4396
Healthy	56.93049	4.70594	0.23251	0.12893	0.84436	0.07244	0.18201	0.01483	0	0	0.04881	0.07244	0.20657	0	0.00191	0	0	0.18201	0	0.01483
Healthy	42.72081	7.41066	0	0	0	0.0121	0.02447	0	0.00572	0	0.01745	0.0121	0.09775	0	0	0	0.00572	0.02447	0	0
Healthy	28.98718	8.27497	0	0	0	0	0	0.17891	0	0	0.05623	0	0	0	0	0	0	0	0	0.17891
Healthy	19.63393	16.95668	0.36956	0	0.08545	0.1849	1.01397	0.04	0.31315	0.00148	0.01698	0.1849	0.11222	6.24934	1.42159	0.40119	0.31315	1.01397	0	0.04
Healthy	10.10665	8.45806	9.2484	4.34724	0	0.72519	0	0	0	0	0	0.72519	4.87395	0	0.20611	0	0	0	0.95853	0
Healthy	75.31251	2.48088	0	0	0	0.08617	0	0	0	0	0	0.08617	0	2.49667	0	0	0	0	0	0
Healthy	11.40137	0.01567	66.81357	1.47257	0	0.06337	0	0	0.03055	0.00187	0	0.06337	0.00085	0	0.00651	0.00692	0.03055	0	4.03384	0
Healthy	42.13129	1.50292	4.7669	0.03694	0	0.00098	0.00362	0.048	0.0038	0	0.7626	0.00098	0	0	0.15541	0	0.0038	0.00362	0	0.048
Healthy	16.54132	9.5735	10.79398	0.2876	0	0.33876	0	0	0	0	0.05785	0.33876	0.50091	0	0	0	0	0	0	0
Healthy	55.07359	1.94148	0.31106	0	0	0	0	0	0	0	0.1497	0	0	0	0.24047	0	0	0	0	0
Healthy	55.7797	5.09308	0.18811	0	0	0.48478	0	0	0	0	6.20782	0.48478	0.05353	0	0	0	0	0	0	0
Healthy	33.16983	19.8272	0.24558	0	0	1.24914	0	0	0	0	0.10588	1.24914	0	0	0	0	0	0	0.10694	0
Healthy	14.82834	3.1184	0	0	0	0.01917	0.54752	5.59423	0.33762	0	0	0.01917	0	3.90566	1.61073	0.1396	0.33762	0.54752	0	5.59423
Healthy	22.94297	3.90882	0.20181	0.00239	0	2.41481	0.09136	0.00234	0.2068	0.00366	0.35944	2.41481	0.14055	0	0.17922	0.98282	0.2068	0.09136	0.63255	0.00234
Healthy	21.77431	3.11299	0	5.34141	0	0	0	0	0.0009	0	0.04037	0	0.13524	0	0.28255	0	0.0009	0	0	0
Healthy	43.7073	1.30825	0.02847	0	0	0	0	0	0	0	0.13697	0	0	0	0	0	0	0	0	0
Healthy	46.32102	0	13.95056	10.9585	0	0.48892	0	0	0	0.01146	0	0.48892	2.96233	0	0	0	0	0	0.14831	0
Healthy	17.1173	13.1978	0.23212	0.20066	0	0.0723	0.21234	0	0.01343	0	0.22996	0.0723	0.66989	0	0.13579	0	0.01343	0.21234	0	0
Healthy	1.39175	8.04319	21.91893	0	0	0.14553	0.30643	0.83955	0.45372	0	0.04855	0.14553	1.40459	0	3.91787	0	0.45372	0.30643	0	0.83955
Healthy	13.03294	12.45935	4.01656	0.90366	0	0.20006	0	0	0	0	0	0.20006	0	0	0	0	0	0	0	0
Healthy	35.85704	0.59174	0	2.53982	0	0	0	0	0	0	0.3207	0	0	0	0	0	0	0	0	0
Healthy	30.10848	1.15205	5.33633	0.01133	0	0.01394	0	0.00769	0.01939	0	0.00117	0.01394	0.60626	0	0.22527	0	0.01939	0	0	0.00769
Healthy	37.92842	1.24508	0.31983	0.73654	0	0.05416	0	0	0	0	0.0305	0.05416	0.9362	0.03838	0.29686	0	0	0	0	0
Healthy	31.40794	5.69763	0.96653	0.01777	0	0.15939	0.07617	0.01169	1.354	0	2.55923	0.15939	0.34314	0	0	0	1.354	0.07617	0	0.01169
Healthy	35.3399	6.05744	0.56352	0	0	0.05303	0	0	0	0	2.66211	0.05303	0.22654	0	0.01407	0	0	0	0	0
Healthy	45.72108	1.38447	3.70058	0.80965	0	1.58204	2.1204	0.04384	0.63096	0.00849	0.41164	1.58204	0	0	0.06649	0.07348	0.63096	2.1204	0	0.04384
Healthy	53.54461	4.99021	0.66726	0.5566	0	0.05218	0.08967	0	0.11794	0	0.21041	0.05218	0.05125	0	0	0	0.11794	0.08967	0	0
Healthy	54.80768	3.32127	0	0.11657	0	0	0	0	0	0	0.21162	0	0	0	0.00254	0	0	0	0	0
Healthy	32.23922	15.14333	1.33875	0	0	0.24432	1.63962	0.01919	0.23036	0	1.47408	0.24432	0.25627	2.89743	0.00771	0	0.23036	1.63962	0.00491	0.01919
Healthy	22.26016	0	13.8372	5.04845	0	0.37288	0	0.04691	0	0.14121	0	0.37288	0	0	0	0	0	0	0.00369	0.04691
Healthy	45.94214	0.00191	0.56795	15.5594	0	0	0	0.07936	0	0	0	0	0	0	0	0	0	0	0	0.07936
Healthy	12.7828	13.64933	22.8226	0.02114	0	0.10716	0	0.00132	0.06883	0	1.11617	0.10716	1.40614	0	0	0	0.06883	0	0.39074	0.00132
Healthy	0.01738	0.00098	42.3482	0	0	12.49222	0.00218	0	0.09891	0.00864	0	12.49222	0	0	0	0	0.09891	0.00218	0	0
Healthy	20.22777	5.56645	5.49021	0.47574	0	0.85114	0	0.13109	0.00111	0	0.18138	0.85114	0.35658	0	0.00934	0	0.00111	0	0.02371	0.13109
Healthy	43.01196	5.83789	0	0	0	0	0.02725	0	0	0	0.00143	0	0.06885	0	0	0	0	0.02725	0	0
Healthy	27.81498	11.94343	0	0	0	0	0	0.16291	0	0	0.05103	0	0.00477	0	0.00267	0	0	0	0	0.16291
Healthy	21.98563	7.19864	4.47643	0.06341	0	6.70033	0.06735	0	0.04482	0	0	6.70033	1.22597	0.11406	0.08728	0	0.04482	0.06735	3.64084	0
Healthy	16.05566	6.76308	0.36793	0.00532	0	0.29678	0.23915	0.35722	0.0195	0	0.11497	0.29678	0.53775	0	0.03302	0	0.0195	0.23915	0.05862	0.35722
Healthy	28.8117	11.4229	3.07708	0	0	5.53722	0	0	0	0	0	5.53722	5.47963	3.51275	0.04042	0	0	0	0.43596	0
Healthy	30.58517	7.58627	0.16995	0.06379	0	0.19097	0.02978	0	0.24271	0	0.08396	0.19097	0.15829	3.39564	0.81025	0.53635	0.24271	0.02978	0.534	0
Healthy	8.96652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	9.13388	3.90434	0.03174	11.0443	0	0.00878	0	0	0	0	0.28826	0.00878	1.32765	0	0.13268	0.00369	0	0	0	0
Healthy	24.24997	6.23724	0	0.02429	0.17189	0.27559	1.12159	0.56078	0.0628	0.00321	1.99375	0.27559	1.28131	9.65135	0.36598	1.19951	0.0628	1.12159	0	0.56078
Healthy	42.77838	4.85319	1.51705	0.27585	0	0.05502	0.03656	0.00189	0.04572	0	0.5597	0.05502	0.16923	0	0.01293	0.02558	0.04572	0.03656	0	0.00189
Healthy	34.48857	4.2742	0.03824	0.19364	0	0.01308	0.21204	0	0.14453	0	0.00295	0.01308	0	0	0	0	0.14453	0.21204	0	0
Healthy	38.02173	2.76065	0	0.04764	0	0	0	0	0	0	0	0	0.04813	0	0.23776	0	0	0	0	0
Healthy	11.95871	2.85533	27.74194	0	0	0.75977	0	0	0	0	0	0.75977	0.38855	0	0	0	0	0	0	0
Healthy	3.23478	32.3212	10.5561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	24.11229	9.64863	1.34629	0.64972	0	0.21186	0	0.00906	0	0	0.10462	0.21186	0.06394	0	0.02485	0	0	0	0	0.00906
Healthy	55.8596	1.8397	0.32507	0	0	0	0	0	0	0	0.12904	0	0	0	0.28924	0	0	0	0	0
Healthy	53.05792	1.71627	0.34637	0.08873	0	0	0	0	0	0	0.11868	0	0	0	0.03612	0	0	0	0	0
Healthy	11.24663	6.0066	0.52208	0.54261	0	0.21295	0.00153	0.05158	0.01923	0.00165	0.02577	0.21295	0.19125	0.00157	3.39497	0	0.01923	0.00153	0	0.05158
Healthy	19.08661	7.11846	0.43557	0.14596	0	0.24108	0	0	0	0	0.24195	0.24108	0.09716	2.9922	6.43219	0	0	0	0	0
Healthy	27.73939	3.83985	0.37463	0	0	0	0	0	0.51913	0	0.33818	0	0.05511	0	0	0	0.51913	0	0	0
Healthy	11.28153	0.64602	4.31168	0	0	0	0	0	0	0	0.03015	0	0.99273	0.01708	0	0	0	0	0	0
Healthy	12.24661	7.7894	0.17366	0.01875	0	0	0	0	0	0	0.33606	0	0.0967	0	0	0	0	0	0	0
Healthy	43.24733	7.40153	0	0.0348	0	0.0245	0.07648	0	0.00761	0	0.0173	0.0245	0.10961	0	0	0	0.00761	0.07648	0	0
Healthy	24.88244	2.86139	3.37868	0	0	0	0	0	0	0	0.2264	0	0.51819	0.05531	0	0	0	0	0.20363	0
Healthy	50.57146	2.16129	0.08024	0.10318	0	0.25532	0.12082	0	0	0	0.22153	0.25532	0.0158	0	0.10005	0	0	0.12082	0	0
Healthy	19.05566	5.46072	14.05706	0.01509	0	0.45752	0	0.32366	0.00157	0	1.55291	0.45752	0.46514	0	0.03031	0	0.00157	0	0.01464	0.32366
Healthy	56.10381	1.74075	0.36434	0	0	0	0	0	0	0	0.16446	0	0	0	0.31189	0	0	0	0	0
Healthy	73.6388	2.5254	0.19247	1.55593	0	0.07872	0	0	0	0	0.1169	0.07872	0	0	0.0425	0	0	0	0	0
Healthy	17.89129	0.77933	1.41318	3.84002	3.34158	17.94647	0	0	0	0	0	17.94647	2.95649	3.95739	1.16621	2.77876	0	0	0.49741	0
Healthy	27.07149	4.2666	0.42715	0	0	0	0	0	0.45275	0	0.38078	0	0.07727	0	0	0	0.45275	0	0	0
Healthy	92.24673	1.51594	0.00792	4.03448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	27.70826	8.3942	1.06139	0.11081	5.08113	0.00413	0	0	0.02973	0	1.79857	0.00413	0.11641	0	0.03112	0	0.02973	0	1.47973	0
Healthy	19.97177	0.8625	0	0.11602	0	0.77118	0.41007	0	0.39628	0	0.02136	0.77118	0	0	9.10512	0	0.39628	0.41007	0	0
Healthy	40.91892	7.75293	0	0	0	0.02819	0.0185	0	0	0	0.02551	0.02819	0.10052	0	0	0	0	0.0185	0	0
Healthy	74.06347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	6.94928	0.00232	19.19241	22.25622	0	0.5298	0.15664	0	28.15239	0.00892	1.31253	0.5298	0	0	0.23882	0.0747	28.15239	0.15664	1.09473	0
Healthy	39.1985	1.16567	0	0	1.43581	0.00839	0	0	0	0	0.97126	0.00839	0	0	0.07233	0	0	0	0	0
Healthy	12.62926	18.21656	6.20661	0	0	0.10321	0	0	0	0	0.08698	0.10321	6.02076	0	0.74488	0	0	0	0	0
Healthy	51.28055	3.89729	0.12916	0.03308	0	0.38215	0.1149	0.06884	0.03122	0	0.30189	0.38215	0.32331	0	0.98169	0	0.03122	0.1149	0	0.06884
Healthy	31.9736	0	17.8201	0.21398	0	0.03944	0	0	0	0	0	0.03944	2.40182	0	0	0	0	0	0	0
Healthy	22.36559	4.69336	0.03534	0.108	0	0	0	0	0	0	1.84972	0	0.01581	0	0.05804	0	0	0	0	0
Healthy	84.42181	0.57857	4.32035	0.01638	0	0.09102	0.00269	0.36256	0	0.00122	0.5146	0.09102	0	0.00027	0.00441	0	0	0.00269	0	0.36256
Healthy	50.99702	7.13257	0.01362	0	0	0	0	0	0.07562	0	11.0407	0	0.21576	0	0	0	0.07562	0	0	0
Healthy	6.58519	4.61665	1.02043	0.2123	0	0	0	0.00937	0	0	0.20349	0	0.02785	0	0.00254	0	0	0	0	0.00937
