group	Phocaeicola	Enterocloster	Dialister	Veillonella	Ruminococcus_B	Faecalimonas	Clostridium_Q	Flavonifractor	Muricomes	Longicatena	Alistipes	Ruminococcus_H	Lachnospira	Barnesiella	Coprococcus	Methanobrevibacter_A	Flavonifractor	Alistipes_A	Coprococcus_A	Adlercreutzia
Healthy	12.9052	0.07129	0	0.08151	0	0	0	0.00317	0	0	1.49551	0	4.3479	0	0	0	0.00317	0	0	0.10526
D003424	0	0	0.4359	0	0	0	0	0	0	1.64916	0	0	0	0	0	0	0	0	1.10088	0
Healthy	8.52369	0.0126	0	0.22984	0	0	0	0	0	0.01407	0	0.0816	6.14495	0	4.22819	0	0	0	0	0.00646
Healthy	11.7391	0	0.63239	0	0.10311	0	0	0	0	0	3.29894	9.70184	0.01092	3.86143	0	0	0	0	0	0
Healthy	5.72787	0.44665	0	0.00087	0.01372	0	0	0.00509	0	0	2.24961	5.57272	2.23192	0.8644	0	1.5014	0.00509	0.03809	0.38678	0.02147
Healthy	42.61448	0.03656	0	0.22855	0	0	0	0.09077	0	0	5.92039	6.48206	1.5032	4.15678	0.92642	0	0.09077	0.00476	0.02471	0
Healthy	28.59589	0.02671	0	0	0	0	0	0.01827	0	0	17.68872	0	0	1.91359	0	0	0.01827	0.03651	0	0
Healthy	10.16679	0.01422	6.2716	0.19692	0.00648	0	0	0.13803	0	0	8.36664	1.04293	0	6.33451	0	0	0.13803	0.0392	0	0
Healthy	0.34885	0.08505	2.74722	0	0	0	0.02217	0.06085	0.03794	0.1182	1.29904	1.88314	0.00221	0	0	0	0.06085	0	0	0
Healthy	6.07962	0	0	3.93941	0	0	0	0	0	0.04519	0.00057	0	0	0	0	0	0	0	0	0
Healthy	29.03344	0.25073	0.13726	0	0	0	0	0.00328	0.1318	0	13.26212	0.67142	0.35959	0.7642	0.37297	0	0.00328	0.01405	0	0.08955
Healthy	8.97466	0	0	0	0	0	0	0	0	0	0.22768	0	0	7.46588	0	3.11173	0	0	0	0
Healthy	6.41342	0.957	0	0	0	0	0	0.05084	0.01371	0.005	2.64777	0.06923	1.31497	0.83644	0.01735	0.57844	0.05084	0	0.03312	0
Healthy	2.6632	0.09589	0.28195	0	0.03325	0	0	0.00717	0	0	1.44466	13.8625	0.20686	0	0	7.69618	0.00717	0.05118	0.92227	0.01487
Healthy	59.0646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	15.2647	0.7229	4.30214	0.41934	0	0	0	0	0	0	0	0	0	1.34238	0	0	0	0	0.05887	0
Healthy	0.22027	3.37212	6.31929	0.02858	0.00772	0.00715	0.1931	0.0996	0.02591	0.00813	9.11526	0.15182	4.01601	13.0687	0	0.0089	0.0996	0.115	0.01344	0
Healthy	2.62985	2.46684	0	0.01114	0.07765	0	0	0.00468	0	0	2.39061	11.8786	3.96026	1.38445	2.58547	0.70044	0.00468	0	0.61235	0.54453
Healthy	3.31913	0	0	0	0	0	0	0	0	0	5.58462	2.35448	0	0	0	0	0	0	0	1.88735
Healthy	49.28884	0.03146	0	0.32115	0	0	0	0.07354	0	0	0.56803	6.52159	2.56907	3.00722	0	0	0.07354	0	0.02489	0
Healthy	13.6296	0.01507	15.318	0	0	0	0	0.22674	0	0	15.15027	0	0	13.3842	0	0	0.22674	0	0	0
D003424	29.36475	0.28316	0	0	1.38416	0	0	0.10129	0	0.19046	0.01382	0.04244	4.64418	1.34942	0	0	0.10129	0.05845	0	0
Healthy	10.6052	0	0	0	0	0	0	0.11767	0	0	21.15693	0	1.27542	2.7799	5.70141	0	0.11767	0.02314	0.02265	0.17269
Healthy	12.17117	1.15591	0	0	0	0	0.03619	1.37496	0	0	15.74561	0	0	3.40273	0	0	1.37496	0	0	0
Healthy	15.22253	0.53763	0	0	0	0	0	0	0	0	3.67145	8.3959	0.25196	0	0	0	0	0.28256	0	0
Healthy	25.54276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	8.84778	0.73598	1.02417	0	0.85684	0.47181	0	0	0	0	2.27085	12.5307	3.12231	0	0	0	0	0	0	0
Healthy	6.86083	0.00711	0	0.11644	0	0	0	0.06815	0	0	17.9083	1.80811	2.25954	0	2.69292	0	0.06815	0	0	0
D003424	28.0146	0	0	0	0	0	0	0.05836	0	0	13.91791	0	0.65023	0	0	0	0.05836	0.65857	0.04718	0
Healthy	1.49579	5.94691	0	0	0	0	0.03337	0.45694	0	0.00839	6.74889	0.70508	0.054	0	0	0	0.45694	0	0	0
Healthy	21.62425	0.2687	3.02239	0.27641	0.34964	0	0.26556	0.05841	0.18188	0.07889	0.04698	0.42651	0.29637	0	0	0	0.05841	0	0	0
Healthy	6.87109	0.7977	0	0.09281	0	0	0	0.33564	0	0.00062	6.03102	0.00718	5.15471	4.53503	7.56919	0	0.33564	0.00991	0.18946	0.06261
D003424	30.33059	1.34315	5.84454	0	0.03787	0	0	0.12996	0	0.16416	0	0	0	0	0	0	0.12996	0	0.00771	0
Healthy	28.7478	0.46576	0	0	0.08497	0	0.04629	0.14467	0	0	18.47392	0	0	2.21282	0	0	0.14467	0	0	0
Healthy	9.65413	0.03804	2.68998	0	0	0	0	0.03199	0	0	15.91641	0.95857	0.44212	3.07647	0.62871	0.04814	0.03199	0.04375	0	0
Healthy	19.0676	0.937	22.2746	0	0	0	0	0	0	0	3.27176	0	0.35175	1.30736	0	0	0	0	0	0
Healthy	16.39595	0.22968	0	0	0.1569	0.43996	0.00867	0.00151	0.25813	0	24.93224	7.38221	1.43102	0	0	0	0.00151	0.10666	0.3009	0.05764
Healthy	59.41385	1.14415	0.04269	0.0553	0.00168	0	0	0.01299	0	0.00622	0.23302	0.03805	0.71329	0.00099	0	0	0.01299	0	0.07297	0.06377
Healthy	23.76321	0.04046	7.79043	1.05894	0.70723	0	0	0	0	0	6.0314	0	0	18.2103	0	0	0	0	0	0
Healthy	30.3624	0.32571	0	0	0	0	0	0.1962	0.07661	0	0.69834	0	1.57104	0	0	0	0.1962	0	0	0.58739
Healthy	6.22848	1.06844	0.40508	0	0.00901	0	0	0.05195	0.00662	0.01728	4.07638	6.62734	0.07603	1.71259	0	0	0.05195	0.00631	0.11708	0.04706
Healthy	30.9303	0.24128	0	0	0	0	0	0.24336	0.06067	0	0.75727	0	1.4912	0	0	0	0.24336	0	0	0.59301
Healthy	0.39803	0.38737	0	0.00942	0.03477	0.10449	0.10242	0.3187	0.01596	0.88492	0.14918	0	0.43905	0	0	22.3755	0.3187	0	0	0.81134
Healthy	1.62343	5.92848	0	0	0	0	0.03791	0.44802	0	0.0259	6.76396	0.71587	0.05127	0	0	0	0.44802	0	0	0
Healthy	3.45817	2.50447	0	0	0	0	0.1657	0.60169	0.10064	0	1.3937	0	0	2.64261	0	0	0.60169	0.0102	0	0
Healthy	1.91095	1.08987	4.54092	0	0.95431	0.14304	0	0	0	0	2.76905	27.1201	0	0	0	0	0	0	0.17827	0
Healthy	3.78169	0.58657	4.90887	0.47754	0	0	0	0.01982	0.00039	0.00118	0.82889	5.04745	1.83658	0.71556	4.94213	1.49401	0.01982	0	0.08653	0
Healthy	2.57316	0.2337	0	0	0	0	0.00778	1.03877	0	0	7.31036	4.95937	1.41173	0.78045	0	2.19041	1.03877	0.02427	0.0233	0
Healthy	7.50221	0	2.1772	0.50194	0	0	0	0	0	0	0	6.31524	5.20696	0	0	10.4569	0	0	0	0
Healthy	26.3319	0.00524	6.20158	0	0.57283	0	0	0.01891	0	0.02955	15.23281	0	0	0	0	0	0.01891	0.21528	0	0
Healthy	4.56317	2.03495	0	0	0	0	0	0	0	0	2.52645	10.0415	0	2.38179	0	0.75007	0	0	0.27514	0
Healthy	7.17354	0.03712	0.05706	0	0	0	0.00774	0.12792	0.02628	0	19.81501	0.67394	0	2.84063	0	0	0.12792	0.3145	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	6.38284	0.2432	0	0	0	0	0	0.13428	0	0.002	10.85603	0.28524	0.99747	0	0	0.0641	0.13428	0	0	0.17072
Healthy	1.05763	0.0065	0.60797	0	0	0	0.05627	0.24458	0.03073	0.02445	9.67044	4.74857	0.08083	1.83454	0	0	0.24458	0.3605	0	0
Healthy	3.2048	0.0777	0	0	0	0	0	1.37618	0	0	9.58445	0	0.81064	0.73485	0	0.00202	1.37618	0.03465	0	0
Healthy	2.69076	0.66066	0	0	0	0	0	0.34539	0	0	4.31237	0.94535	0.02759	1.31421	0	0.03445	0.34539	2.19676	0	0
Healthy	4.35845	0	0	0	0	0	0	0.15638	0	0	32.52076	0.3608	0.5904	2.67032	2.23617	0	0.15638	0.25947	0.00744	0.06189
Healthy	2.86958	0.77917	0	0	0.00516	0	0	0.00192	0.00114	0.01236	4.80774	27.0785	3.41231	1.06738	11.9326	0	0.00192	0.03651	0.32465	0.04021
Healthy	28.063	0.47293	0	0	0.07739	0	0.03002	0.13189	0	0	18.21711	0	0	2.15507	0	0	0.13189	0	0	0
Healthy	1.15851	0	0	0	0	0	0	0	0	0	22.35205	0.05451	0.58169	1.58016	0	0	0	0.00645	0	0.06807
Healthy	1.39716	1.08248	3.76164	0	1.0406	0.09546	0	0	0	0	3.62846	21.9481	0	0	0	0	0	0	0.19722	0
Healthy	1.35816	1.77883	11.8655	0	0	0	0	0	0	0	0.59242	6.29455	2.062	0.14329	0	0	0	0	0	0
Healthy	1.50976	0.02307	0.99789	0	0.18182	0	0.01513	0.06236	0.96241	0.03194	3.88226	3.86498	0.45544	1.27596	1.1958	0.32437	0.06236	0	1.06918	0.39793
Healthy	25.42112	0.30848	0	0.02216	0	0	0	0	0	0	0.72997	0.52022	0.67037	0	0	0	0	0	0	0.02474
Healthy	10.43411	0.36806	0	0	0	0	0	0.0777	0	0	14.58101	0.56896	0.65219	0	0	0	0.0777	0	0	0.00661
Healthy	9.68305	0.41714	0	0.00659	0	0	0	0.112	0	0	14.46977	0.60805	0.75013	0	0	0.01295	0.112	0	0	0
D003424	7.96067	0.07944	0	0	0	0	0	0.3796	0	0	10.64361	0	0.37121	0	0	0	0.3796	0	0.00492	0
Healthy	0	0.44735	0	0.01704	0	0	0	0	0	0.00907	0	1.54063	0.29805	0	0	0.14841	0	0	0.58933	0
Healthy	1.74357	0.25793	8.89733	0	0.00455	0	0	0.16196	0	0	2.57447	0.52828	0.01346	0	0	0	0.16196	0	0	0
Healthy	3.12099	0.24488	0	0	0	0	0	0.97292	0.01261	0	6.96123	4.79997	1.43792	0.81709	0	2.25595	0.97292	0.01631	0.03788	0
D003424	23.23815	1.18593	18.4273	0.13947	0.02411	1.36571	0	0.27518	0	0.04261	0	0	0	0	0	0	0.27518	0	0	0
Healthy	0.24766	0.0094	4.68645	0	0	0	0	0	0	0	0.69293	0	0	0.43555	0	0	0	0.00159	0	0
Healthy	12.82185	0.00768	0.00933	0	0.07457	0	0.00347	0.04778	0.01894	0	7.49263	0	0	2.82088	0	0	0.04778	0.00972	0	0.01203
Healthy	1.606	0.1216	3.03276	0	0	0	0.01875	0.2467	0	0.01388	21.01195	2.05069	0.18024	2.06662	0	0	0.2467	0.21142	0	0
Healthy	1.88023	6.27452	0	0	0	0	0.03288	0.41731	0.01119	0.01977	6.6584	0.70297	0.04984	0	0	0	0.41731	0	0	0
Healthy	1.42806	0	0.06843	0	0	0	0	0	0	0	2.16596	9.01791	0	0	0	3.22507	0	0	0.53938	0
Healthy	5.09965	0.43038	0	0	0	0	0	0.10476	0	0	9.20617	0	0.23245	3.39361	0	0.10412	0.10476	1.40025	0	0
Healthy	7.56885	3.87959	3.39926	0.00045	0	0	0	0.00227	0	0.01926	1.72731	6.36758	3.98509	0	9.946	2.99009	0.00227	0	0.43165	0.04448
Healthy	8.64	0.02743	10.6352	0.73243	0.3115	0	0	0.0117	0	0	0	0	0	0	0	0	0.0117	0	0	0
Healthy	1.63994	6.03323	0	0	0	0	0.03143	0.4319	0.0023	0.02964	6.5293	0.69301	0.03628	0	0	0	0.4319	0	0	0
Healthy	0.81541	1.82678	1.63743	0	0	0.87144	0	0	0	0	1.67391	5.58794	0	0	0	0.78441	0	0	0.34789	0
Healthy	10.48869	0.05686	12.7201	0	0	0	0	0.09508	0	0	7.87175	5.49925	0	2.64868	0	0	0.09508	0	0	0
Healthy	4.15354	0.72638	0	0.01312	0	0	0	0.0521	0	0	15.70364	3.41843	0.00313	4.6386	0	0	0.0521	0.04085	0.09466	0
Healthy	0	20.63589	0	0.07213	0.25192	0	2.66293	1.5231	3.21278	0.02529	0	0	0	0	0	0	1.5231	0	0	0
Healthy	3.42028	0.53715	0	0	0	0	0	0	0	0	0.08709	0	4.38862	0.39499	0	6.83579	0	0	0.27218	0
Healthy	10.11284	0.7742	0	0.07054	0	0	0	0.06636	0.00066	0.00123	2.58937	3.30174	8.91773	2.18053	0.4043	0.28877	0.06636	0.01124	0.22597	0.04057
D003424	1.40342	0.12411	2.52885	0	0	0	0.00809	0.07182	0.02642	0.01077	0	0	0	0	0	0	0.07182	0	0	0
Healthy	16.14712	0	0	0.01738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	13.22	0.11912	3.88742	0.12847	0.24196	0.07134	0.02694	0.07164	0.01645	0.02161	0.28979	2.97735	3.84482	0	0	0	0.07164	0	0	0
Healthy	28.38953	0	0	0	0	0	0	0	0	0	0	0	13.0044	0	0	0	0	0	0	0
Healthy	27.04953	1.46729	0	0.06195	0.27677	0.34477	0.06033	0.10873	0.06559	0.0356	2.86934	1.06027	0.02756	0.32533	0	0.00143	0.10873	0.0202	0.24561	0.02938
Healthy	20.46459	0.89258	0	0	1.03592	0.75623	0	0.14366	0.32726	0.00746	2.15653	0	0.00754	1.04746	0	0	0.14366	0	0	0
Healthy	4.02649	0.20507	0	0	0.10514	0	0.01155	0.00858	0.00433	0	4.25002	0.00937	6.88572	3.82049	0	0	0.00858	0.09093	0.12502	0.23943
Healthy	6.96427	0	0	0	0	0	0	0.21205	0	0	23.62729	0.2061	1.49344	1.14821	0.22656	0	0.21205	0.08223	0.00269	0
Healthy	5.39807	0.47131	0	0	0	0	0	0.12915	0	0	8.78581	0	0.18267	3.37566	0	0.10932	0.12915	1.29885	0	0
Healthy	8.81535	0.81789	0.70523	0	0.85904	0.32834	0	0	0	0	2.45535	12.3531	2.88595	0	0	0	0	0	0	0
Healthy	0.54287	0.28576	9.1376	0	0.00907	0	0	0.19922	0	0	2.52132	0.48148	0.03303	0	0	0	0.19922	0	0.01463	0
Healthy	4.29937	0	0	0	0	0	0	0	0	0	12.77762	0.51019	0.11986	1.02417	0	0	0	0	0	0
Healthy	13.67617	0.51501	0	0	0.23791	0	0	0	0	0	13.92663	4.06478	1.60413	0	0	1.12509	0	0	0	0.13437
Healthy	9.54703	0.10385	3.35101	0.02165	0.01429	0	0.45485	0.19888	0	0	0	0	0	0	0	0	0.19888	0	0	0
Healthy	8.74578	0.02035	0.30683	0.01976	0	0	0	0.15491	0	0	13.98239	0.64461	3.31857	5.49894	0	0.15029	0.15491	0.01422	0.01724	0.04676
Healthy	6.38911	0	0	0	0	0	0	0	0	0	3.8008	0	0.65554	2.35675	0	0	0	0	0.03114	0
Healthy	2.83435	0	0	0.0852	0	0	0	0	0	0	27.68335	0.25645	0.07191	0.93197	0	0	0	0.00358	0	0.06994
Healthy	6.69017	0.74758	1.41727	0	0	0	0	0	0	0.00966	8.00549	10.3417	4.80761	6.71656	5.96625	1.41365	0	0.10512	0.11327	0.00661
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	14.74327	0.0329	4.90607	0	0.00772	0.0018	0.02347	0.09987	0.00549	0.00847	1.49682	27.4548	2.52228	0.16828	0	0	0.09987	0.06873	0	0
Healthy	23.84625	0.35227	0	0	0.00223	0	0	0	0	0.00813	6.30871	0	0.36695	3.32948	11.1801	0	0	0	0.18485	0.04195
Healthy	11.08947	0	4.45039	0.2182	0	0	0	0.06789	0	0	6.94798	0	1.01502	1.00062	0	0	0.06789	0	0	0
Healthy	3.08923	0.94133	0	0.03451	0	0.05102	0.01229	0.1248	0.21492	0	3.03769	0.4073	0	0	0	0	0.1248	0	0	0
Healthy	1.74627	0.14473	0	0	0.4471	0	0	0	0	0	0.37778	0	0.09378	0	0	0	0	0	0	0.01462
Healthy	12.54327	0.1164	0	0.00197	0.0569	0.20375	0.00124	0.13375	0.00157	0.00806	11.31915	1.31829	8.60254	3.07304	0.31463	0.00472	0.13375	0.36115	0.12047	0.05233
Healthy	9.54145	0.117	3.4124	0.02509	0.01139	0	0.44928	0.18641	0.00096	0	0	0	0	0	0	0	0.18641	0	0	0
Healthy	15.22766	1.27316	0	0	0	0	0	0.00784	0	0.00622	6.8694	14.4801	0.11369	0	1.54827	0	0.00784	0	0.35771	0
Healthy	0.23155	0.38006	0	0	0	0	0	0	0	0	0	1.92515	0	0	0	0.37891	0	0	0	0
Healthy	26.64335	0.16166	0	0.01468	0.01702	0.48129	0.00295	0.15594	0.0011	0.0095	1.6354	3.45735	2.61819	0	0	0	0.15594	0.00139	0	0
Healthy	2.94866	0	0	0	0	0	0	0	0	0	0	11.2332	6.16099	6.39214	0	0	0	0	0	0
Healthy	4.13157	1.07944	0.35407	0.01659	0	0	0.01394	0.18325	0	0	1.08436	2.96821	5.93647	0.01006	0	0	0.18325	0.01971	0.49703	0.0341
Healthy	38.5459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	3.30006	0.40157	0	0.00272	6.24206	0.00567	0	0	0	0	3.17843	3.31561	2.21017	3.98722	2.18156	0.04229	0	0	0	0
Healthy	0	0.06527	7.92844	0.00446	0	0	0	0.04219	0	0	6.80394	0	1.03918	5.15572	0	0	0.04219	0.32412	0	0
Healthy	13.98339	0.05417	0	0	0	0.00324	0	0	0	0	0.00761	0.00643	2.49281	0	0	0	0	0	0.00568	0
Healthy	8.8206	0	1.16371	0	0	0	0	0.18492	0	0	5.18749	0	0	0	0	0	0.18492	0	0	0
Healthy	7.06921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	22.8158	0.57578	1.73952	0	0	0	0	0	0	0	2.97183	0	4.20886	0.60676	0	0	0	0	0	0
Healthy	6.27424	1.69612	0	0.00555	0	0	0	0.01967	0	0	3.43411	10.0199	1.39186	4.02953	0	0.34645	0.01967	0	0.09559	0
Healthy	3.84644	0.70995	0	0.07457	0	0	0	0.00296	0	0	1.86479	1.79041	0.27392	0.04544	0	0	0.00296	0.03683	0.02895	0
Healthy	8.40927	0.18932	0	0	0	0	0	0.21782	0.00486	0	5.37174	0	0.00133	0.4547	0	0	0.21782	0.14533	0.05945	0.00786
Healthy	0.28985	0.04392	0	0	0	0	0	0.02751	0	0	21.49616	0.44935	0	2.11935	0	0	0.02751	1.41859	0	0
Healthy	25.8626	0.07397	5.95091	0	1.80106	0	0	0.03845	0	0.27999	13.00116	0	0	0	0	0	0.03845	0.15065	0	0
Healthy	21.5254	0.12283	2.51346	0	0	0	0	0	0	0	3.23914	1.58913	2.76375	0	4.18152	0	0	0	0.09678	0
Healthy	4.5252	0.18009	0.5914	0.00744	0.00111	0	0	0.02709	0	0.00593	5.67276	3.14163	2.78443	1.17965	0	0.08608	0.02709	0.02509	0.14447	0.07146
Healthy	8.91723	0.02169	10.2634	0.71834	0.32144	0	0	0.01201	0	0	0	0	0	0	0	0	0.01201	0	0	0
Healthy	2.86158	0.37359	0	0.04778	0	0	0	0.01029	0	0	2.80369	0.6482	3.8819	3.1047	5.23373	0	0.01029	0.01978	0.10277	0
Healthy	4.56972	0.33464	8.4106	0	0	0	0	0	0	0	3.15639	21.8823	8.21379	0.4971	10.5462	3.55858	0	0	0.02235	0
Healthy	7.2798	0.05061	0.0601	0	0	0	0	0.13575	0.01824	0	19.74823	0.73909	0	2.8852	0	0	0.13575	0.29933	0	0
Healthy	10.99087	0.03212	0	0	0	0	0	0.02004	0	0	23.73072	1.94042	0.14048	0	0	0	0.02004	0.04702	0.01799	0
Healthy	9.31698	0.0138	6.3059	0.20196	0	0	0	0.14503	0	0	9.0448	1.05273	0	6.47044	0	0	0.14503	0.0542	0	0
Healthy	2.62457	0.39965	0	0	0	0	0	0.02248	0	0.01131	0.82024	0.07066	2.04001	0.36277	7.60174	0	0.02248	0	0.16778	0
Healthy	21.37333	0.93956	0	0	0	0	0	0	0	0	3.63084	0.0185	0.30518	0.22097	5.3465	0	0	0	0.12789	0
Healthy	26.9004	0.04887	6.22355	0	1.82821	0	0	0.04033	0	0.31466	11.62501	0	0	0	0	0	0.04033	0.16936	0	0.00265
Healthy	1.16912	0.01226	0.59341	0	0	0	0.05988	0.18334	0.04364	0.00194	9.53555	4.75153	0.08619	1.74634	0	0	0.18334	0.36129	0	0
Healthy	12.04326	0.24568	10.6599	0	0	0	0.37051	0	0.01648	0	0.61412	22.3948	0	0	0	0	0	0	0	0
Healthy	6.67111	0.56179	0.72202	0	0	0	0.00839	0.57271	0.01892	0	4.91666	0	0	0	0	0	0.57271	0	0	0
Healthy	21.26277	1.32018	9.96174	0.05635	0.11466	0	0.04363	0.08069	0.01289	0.00366	0	0	2.13744	0	0	0	0.08069	0	0.09406	0
Healthy	3.66754	0.07185	0	0	0	0	0	0	0	0.21155	5.33246	0.10896	2.14569	2.89576	0	0	0	0	0.0675	0
D003424	4.08236	0.34907	3.16574	0.01137	0.01734	0	0	0.01632	0	0.00267	0.07375	0	0	0	0	0	0.01632	0	0	0
Healthy	1.63905	0.06514	0	0	0	0	0	0.01387	0	0	4.61793	0.29895	0.8121	0	0.39239	0	0.01387	0.1337	0.13322	0.03613
D003424	3.29109	3.23159	0.94934	0.0121	0.22708	0.01659	0.00266	0.06894	0.02307	0	2.60876	0.02534	0.01033	0.00671	0	0	0.06894	0	0	0
Healthy	28.25734	0.11673	0.37792	0.00572	0	0	0	0.00579	0.04725	0	19.67138	0.30561	0.33258	0.68176	0.47437	0	0.00579	0.0357	0	0.23638
Healthy	10.04912	0.14604	0	0	0.04456	0	0	0.01457	0	0	0.30637	1.61079	0.97006	0.31057	0	0	0.01457	0	0.21365	0
Healthy	3.81168	0.37099	0	0.31315	0	0	0	0.00482	0	0	1.38996	8.08842	1.2111	0.22087	0.09755	0.04421	0.00482	0	0.17437	0
Healthy	5.65761	2.47066	0	0	0	0	0	0	0	0	1.50081	0	0.73965	2.08164	24.3372	0	0	0	0.31552	0.52692
Healthy	6.16556	0	0	0	0	0	0	0	0	0	2.67884	0	0.24333	0.19623	0	0	0	0	0.1084	0
D003424	8.72859	0.8518	0.30376	0	0.02913	0	0.00289	0.86078	0.0047	0	3.07038	0.07656	0	0.04959	0	0	0.86078	2.04734	0	0
Healthy	0.00549	0.54515	0	0.03055	1.19456	0	0	0.00448	0	0.00651	0.16971	0.00199	0.00303	0.00032	0	0	0.00448	0	0	0
D003424	0.01649	0.0066	0.38599	0	0.07755	0	0	0.40973	0	0	4.49798	0	0.46096	0	0	0	0.40973	0	0	0
Healthy	8.42161	0.58827	0	0.0038	0.40571	0	0.02688	0.04129	0.14452	0.15541	3.71616	0.9984	1.443	0	0	0	0.04129	0	0	0.00645
Healthy	11.45042	0	5.29396	0	0	0	0	0	0	0	2.34827	25.6241	1.75355	0.06778	0	0	0	0.09297	0	0
D003424	14.38797	0.38578	4.68731	0.86533	0	0	0	0.0018	0	0	10.23268	0	0.55291	4.47353	0.05891	0.00439	0.0018	0.16902	0	0
Healthy	26.198	0.09668	6.22044	0	0.007	0	0	1.89266	0	0.24047	10.77159	0	0	0	0	0	1.89266	0.14862	0	0
D003424	12.5445	7.03802	5.37733	0	0.03621	0.1171	0.14874	0.06318	0.07328	0.05027	0.37512	0	0	0	0	0	0.06318	0	0	0
Healthy	15.61097	0	4.38533	0	0	0	0	0.02162	0	0	2.05442	0	0.57489	3.60827	0	0	0.02162	0.01211	0	0
Healthy	6.91557	2.0215	0.41238	0	0.63939	0	0	0	0	0	4.42974	0.04355	0	2.18202	0	0	0	0	0.01124	0
Healthy	9.09424	0.61488	0	0.33762	0	0	0	0	0	0	0	3.01651	9.02634	2.48586	0	0	0	0.10689	0.23488	0
Healthy	6.17286	0.34602	0.00031	0.2068	0.00365	0	0	0.03512	0	0.00213	15.07536	1.82639	8.87031	5.93991	4.90142	0	0.03512	0	0.27285	0.01199
Healthy	17.76687	0.78203	0	0.0009	0	0	0	0.07715	0.08797	0.003	1.41121	7.01945	2.35222	7.26493	0	1.24695	0.07715	0.15474	0.01546	0
Healthy	31.74488	0.21891	3.83576	0	0	0	0	0	0	0	0.74752	0	0.79429	10.1724	0	0	0	0	0.04728	0
Healthy	12.6285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D003424	0.7048	0	0	0	0	0	0.06096	0.03595	0	0	24.38517	0.90715	0	0	0	0	0.03595	0	0	0
Healthy	10.23241	0.39512	0	0.01343	0.0722	0	0.0181	0.80593	0.00383	0.0621	22.15328	1.57928	0	0	0	0.12133	0.80593	0.28626	0.14302	0.16413
Healthy	0.36701	1.30319	0	0.45372	0	0	0	0	0	0.0029	3.82222	1.04722	1.93848	1.5643	0	27.2102	0	0	1.12459	0.18193
Healthy	3.13053	2.6543	0	0	0.35513	0	0	0	0	0	2.79846	14.2435	0.46345	3.13782	0	1.07	0	0	0.03929	0
Healthy	0	1.89777	0	0	0	0	0.5766	0.20631	0	0	11.15259	0	0	3.25229	0	0	0.20631	0.24386	0	0
Healthy	8.21136	0.15486	17.5899	0.01939	0.01181	0	0	0.11748	0.00768	0	4.64349	4.44073	0	4.92905	0	0	0.11748	0.13014	0.02119	0
Healthy	7.2926	0.04442	0.04647	0	0	0	0	0.14317	0.02234	0.00255	19.58655	0.74199	0	2.74351	0	0	0.14317	0.2858	0	0
Healthy	17.20389	0.49708	5.46989	1.354	0	0	0	0.01357	0	0	10.69766	4.61929	1.03856	1.34454	0	0.11554	0.01357	0	0.02037	0
Healthy	25.51577	0.1611	4.49228	0	0.00321	0	0	0.02494	0	0	4.04721	0	0.32704	9.80938	0	0	0.02494	0	0.0697	0
Healthy	35.24392	0.41217	0	0.63096	7.61221	2.00048	0	0.00427	0	0.06649	0.19282	0	0.00102	0	0	0	0.00427	0	0	0
Healthy	44.6271	0.03837	0	0.11794	0	0	0	0.06392	0	0	17.84341	0	0	2.14951	0	0	0.06392	0	0	0
Healthy	0	0.01547	4.11526	0	0	0	0	0.10678	0	0	8.15134	0	0.64118	2.96203	0	0	0.10678	0.28609	0	0
Healthy	20.7081	0.03666	0	0.23036	0	0	0	0.0173	0	0	3.21779	0.00877	4.34738	0	1.93054	0	0.0173	0	0	0
Healthy	18.5807	0.02052	0	0	0	0	0	0.30588	0	0	0	0	0	0.00034	0	0	0.30588	0	0	0
Healthy	38.20145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	10.19387	1.23268	2.36481	0.06883	0.00049	0	0	0.01789	0	0	3.77686	0	3.53453	0.6605	0	0	0.01789	0	0.29099	0.50785
Healthy	0.00726	0	0	0.02573	0.00034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	14.83603	0.03436	4.91686	0.00111	0.00512	0.00771	0.02202	0.09431	0.00375	0.00934	1.53655	27.5765	2.44534	0.17166	0	0	0.09431	0.06943	0	0
Healthy	30.51248	0.22505	0.19137	0	0	0	0	0.01544	0.11427	0	12.53258	0.61455	0.3694	0.69754	0.32855	0	0.01544	0.0038	0	0.09666
Healthy	9.2783	0.13439	0	0	0.04325	0	0	0.03777	0	0	0.33796	1.48634	0.95512	0.31317	0	0	0.03777	0	0.21474	0
